player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Javier Matías Pastore,2885.0,3.0,296.0,1837.0,752.0,82.0,36.0,21.0,15.0,2,7,0,797.0,36.0,10.0,3.0,4775.845858939906,510.0,4083.9889073119484,18.0,0,19.0,0.0,3.0,7.0,9.0,3.0,959.0,877.0,0.0,0.0,620.0,2.0,68.0,319.0,233.0,27.0,36.0,21.0,15.0,2,7,0,271.0,11.0,7.0,2.0,1769.1025650232625,163.0,1368.6328099028906,2.0,0,19.0,0.0,3.0,7.0,9.0,3.0,72.0,69.0,0.0,0.0,0.0010398613518197574,0.10259965337954939,0.6367417677642981,0.2606585788561525,0.028422876949740036,0.9144942648592284,0.5833333333333334,5.992278367553207,0.0451693851944793,0.012547051442910916,0.0037641154328732747,8.007821386886173,0.02383939774153074,32.056,0.033,3.289,20.411,8.356,0.911,0.4,0.233,0.167,0.022,0.078,0.0,8.856,0.4,0.111,0.033,53.065,5.667,45.378,0.2,0.0,0.211,0.0,0.033,0.078,0.1,0.033,10.656,9.744,0.0,0.0,6.889,0.022,0.756,3.544,2.589,0.3,0.4,0.233,0.167,0.022,0.078,0.0,3.011,0.122,0.078,0.022,19.657,1.811,15.207,0.022,0.0,0.211,0.0,0.033,0.078,0.1,0.033,0.8,0.767,0.0,0.0,0.089
Jean Ambrose,6.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1.0,1.0,0.0,0.0,4.833218389437821,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,4.833218389437821,1.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.056,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean Carlos Francisco Deza Sánchez,320.0,0.0,21.0,183.0,116.0,5.0,8.0,5.0,3.0,0,0,0,89.0,6.0,1.0,0.0,708.7438659777386,62.0,607.8723499110856,7.0,0,5.0,0.0,0.0,2.0,3.0,0.0,103.0,81.0,0.0,0.0,102.0,0.0,6.0,64.0,32.0,2.0,8.0,5.0,3.0,0,0,0,43.0,4.0,0.0,0.0,366.04583100118737,29.0,326.90257027646425,2.0,0,5.0,0.0,0.0,2.0,3.0,0.0,15.0,15.0,0.0,0.0,0.0,0.065625,0.571875,0.3625,0.015625,0.7864077669902912,0.625,7.9634142244689725,0.06741573033707865,0.011235955056179775,0.0,9.804392740501381,0.056179775280898875,3.556,0.0,0.233,2.033,1.289,0.056,0.089,0.056,0.033,0.0,0.0,0.0,0.989,0.067,0.011,0.0,7.875,0.689,6.754,0.078,0.0,0.056,0.0,0.0,0.022,0.033,0.0,1.144,0.9,0.0,0.0,1.133,0.0,0.067,0.711,0.356,0.022,0.089,0.056,0.033,0.0,0.0,0.0,0.478,0.044,0.0,0.0,4.067,0.322,3.632,0.022,0.0,0.056,0.0,0.0,0.022,0.033,0.0,0.167,0.167,0.0,0.0,0.109
Jean Michaël Seri,8731.0,57.0,1308.0,6099.0,1324.0,107.0,62.0,38.0,24.0,3,3,0,2390.0,65.0,7.0,0.0,10862.760804327034,1447.0,8688.290465353417,66.0,1,60.0,0.0,8.0,31.0,21.0,0.0,2829.0,2540.0,0.0,1.0,1894.0,25.0,324.0,1276.0,294.0,32.0,62.0,38.0,24.0,3,3,0,801.0,32.0,6.0,0.0,4184.075045367263,492.0,3090.836350547152,21.0,1,60.0,0.0,8.0,31.0,21.0,0.0,239.0,234.0,0.0,0.0,0.006528461802771733,0.1498110182109724,0.6985454128965755,0.15164356889245217,0.01225518268239606,0.8978437610463061,0.6129032258064516,4.545088202647294,0.027196652719665274,0.0029288702928870294,0.0,6.004347246270503,0.02510460251046025,97.011,0.633,14.533,67.767,14.711,1.189,0.689,0.422,0.267,0.033,0.033,0.0,26.556,0.722,0.078,0.0,120.697,16.078,96.537,0.733,0.011,0.667,0.0,0.089,0.344,0.233,0.0,31.433,28.222,0.0,0.011,21.044,0.278,3.6,14.178,3.267,0.356,0.689,0.422,0.267,0.033,0.033,0.0,8.9,0.356,0.067,0.0,46.49,5.467,34.343,0.233,0.011,0.667,0.0,0.089,0.344,0.233,0.0,2.656,2.6,0.0,0.0,0.067
Jean Pierre Nsamé,99.0,1.0,14.0,32.0,53.0,5.0,1.0,1.0,0.0,0,0,0,21.0,1.0,0.0,0.0,123.85397880153855,7.0,42.99164531382052,4.0,2,2.0,0.0,0.0,0.0,2.0,0.0,39.0,23.0,0.0,0.0,37.0,1.0,4.0,9.0,24.0,0.0,1.0,1.0,0.0,0,0,0,14.0,1.0,0.0,0.0,107.11870466026829,4.0,36.253035853537085,2.0,2,2.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,0.0,0.010101010101010102,0.1414141414141414,0.32323232323232326,0.5353535353535354,0.050505050505050504,0.5897435897435898,1.0,5.897808514358978,0.047619047619047616,0.0,0.0,6.141663616260074,0.09523809523809523,1.1,0.011,0.156,0.356,0.589,0.056,0.011,0.011,0.0,0.0,0.0,0.0,0.233,0.011,0.0,0.0,1.376,0.078,0.478,0.044,0.022,0.022,0.0,0.0,0.0,0.022,0.0,0.433,0.256,0.0,0.0,0.411,0.011,0.044,0.1,0.267,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.156,0.011,0.0,0.0,1.19,0.044,0.403,0.022,0.022,0.022,0.0,0.0,0.0,0.022,0.0,0.078,0.078,0.0,0.0,0.068
Jean-Armel Kana-Biyik,1986.0,128.0,1009.0,893.0,84.0,46.0,6.0,4.0,2.0,0,1,0,501.0,6.0,0.0,0.0,2877.593058921308,324.0,2378.5020976052597,4.0,0,5.0,0.0,2.0,2.0,1.0,0.0,538.0,500.0,0.0,0.0,337.0,71.0,184.0,136.0,17.0,11.0,6.0,4.0,2.0,0,1,0,80.0,4.0,0.0,0.0,763.0070673716945,54.0,628.3850396753272,2.0,0,5.0,0.0,2.0,2.0,1.0,0.0,18.0,18.0,0.0,0.0,0.06445115810674723,0.5080563947633434,0.44964753272910374,0.04229607250755287,0.023162134944612285,0.929368029739777,0.6666666666666666,5.743698720401812,0.011976047904191617,0.0,0.0,7.341055856806357,0.00998003992015968,22.067,1.422,11.211,9.922,0.933,0.511,0.067,0.044,0.022,0.0,0.011,0.0,5.567,0.067,0.0,0.0,31.973,3.6,26.428,0.044,0.0,0.056,0.0,0.022,0.022,0.011,0.0,5.978,5.556,0.0,0.0,3.744,0.789,2.044,1.511,0.189,0.122,0.067,0.044,0.022,0.0,0.011,0.0,0.889,0.044,0.0,0.0,8.478,0.6,6.982,0.022,0.0,0.056,0.0,0.022,0.022,0.011,0.0,0.2,0.2,0.0,0.0,0.082
Jean-Christophe Bahebeck,1201.0,6.0,97.0,503.0,601.0,102.0,25.0,13.0,12.0,1,1,0,282.0,21.0,20.0,0.0,1891.257622401813,172.0,1569.0974503910331,31.0,1,30.0,0.0,3.0,7.0,20.0,7.0,409.0,273.0,0.0,0.0,482.0,4.0,46.0,218.0,218.0,40.0,25.0,13.0,12.0,1,1,0,175.0,10.0,13.0,0.0,1224.7483066789491,101.0,946.1792009390366,15.0,1,30.0,0.0,3.0,7.0,20.0,7.0,68.0,68.0,0.0,0.0,0.004995836802664446,0.08076602830974189,0.41881765195670273,0.5004163197335554,0.08492922564529559,0.6674816625916871,0.52,6.706587313481607,0.07446808510638298,0.07092198581560284,0.0,9.122659595296705,0.10638297872340426,13.344,0.067,1.078,5.589,6.678,1.133,0.278,0.144,0.133,0.011,0.011,0.0,3.133,0.233,0.222,0.0,21.014,1.911,17.434,0.344,0.011,0.333,0.0,0.033,0.078,0.222,0.078,4.544,3.033,0.0,0.0,5.356,0.044,0.511,2.422,2.422,0.444,0.278,0.144,0.133,0.011,0.011,0.0,1.944,0.111,0.144,0.0,13.608,1.122,10.513,0.167,0.011,0.333,0.0,0.033,0.078,0.222,0.078,0.756,0.756,0.0,0.0,0.101
Jean-Daniel Akpa Akpro,4150.0,70.0,796.0,2282.0,1072.0,116.0,67.0,38.0,29.0,1,5,0,1000.0,56.0,13.0,1.0,5709.755799386074,567.0,4307.280087184499,58.0,2,58.0,0.0,3.0,31.0,24.0,2.0,1201.0,950.0,0.0,0.0,1292.0,43.0,252.0,662.0,378.0,46.0,67.0,38.0,29.0,1,5,0,439.0,34.0,9.0,1.0,3313.115288345568,273.0,2488.6178499107864,14.0,2,58.0,0.0,3.0,31.0,24.0,2.0,132.0,128.0,0.0,0.0,0.016867469879518072,0.19180722891566265,0.5498795180722892,0.2583132530120482,0.027951807228915663,0.791007493755204,0.5671641791044776,5.709755799386074,0.056,0.013,0.001,7.596613910378306,0.058,46.111,0.778,8.844,25.356,11.911,1.289,0.744,0.422,0.322,0.011,0.056,0.0,11.111,0.622,0.144,0.011,63.442,6.3,47.859,0.644,0.022,0.644,0.0,0.033,0.344,0.267,0.022,13.344,10.556,0.0,0.0,14.356,0.478,2.8,7.356,4.2,0.511,0.744,0.422,0.322,0.011,0.056,0.0,4.878,0.378,0.1,0.011,36.812,3.033,27.651,0.156,0.022,0.644,0.0,0.033,0.344,0.267,0.022,1.467,1.422,0.0,0.0,0.084
Jean-Kévin Augustin,564.0,5.0,41.0,262.0,261.0,52.0,15.0,6.0,9.0,0,0,0,130.0,4.0,3.0,3.0,800.1369667691358,72.0,553.9858956118899,15.0,0,13.0,0.0,1.0,4.0,8.0,1.0,218.0,131.0,0.0,0.0,200.0,5.0,18.0,95.0,87.0,16.0,15.0,6.0,9.0,0,0,0,73.0,1.0,1.0,1.0,443.1797437441458,41.0,270.8604614706122,5.0,0,13.0,0.0,1.0,4.0,8.0,1.0,39.0,37.0,0.0,0.0,0.008865248226950355,0.0726950354609929,0.4645390070921986,0.4627659574468085,0.09219858156028368,0.6009174311926605,0.4,6.154899744377968,0.03076923076923077,0.023076923076923078,0.023076923076923078,7.694248550165137,0.1,6.267,0.056,0.456,2.911,2.9,0.578,0.167,0.067,0.1,0.0,0.0,0.0,1.444,0.044,0.033,0.033,8.89,0.8,6.155,0.167,0.0,0.144,0.0,0.011,0.044,0.089,0.011,2.422,1.456,0.0,0.0,2.222,0.056,0.2,1.056,0.967,0.178,0.167,0.067,0.1,0.0,0.0,0.0,0.811,0.011,0.011,0.011,4.924,0.456,3.01,0.056,0.0,0.144,0.0,0.011,0.044,0.089,0.011,0.433,0.411,0.0,0.0,0.085
Jean-Louis Leca,2178.0,1982.0,2175.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,481.0,0.0,0.0,0.0,2670.013542180298,347.0,2339.2181989204523,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,371.0,0.0,0.0,206.0,200.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,302.38085850102163,54.0,243.58930440532674,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.9100091827364555,0.9986225895316805,0.0013774104683195593,0.0,0.0,1.0,0.0,5.550963705156544,0.0,0.0,0.0,6.741262821096404,0.0,24.2,22.022,24.167,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.344,0.0,0.0,0.0,29.667,3.856,25.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.122,4.122,0.0,0.0,2.289,2.222,2.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,3.36,0.6,2.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.522,0.0,0.0,0.075
Jean-Victor Makengo,503.0,10.0,109.0,330.0,64.0,2.0,7.0,4.0,3.0,0,2,0,132.0,5.0,0.0,0.0,918.6679894204174,85.0,759.9934313908623,9.0,0,8.0,0.0,2.0,4.0,2.0,0.0,129.0,106.0,0.0,0.0,170.0,6.0,50.0,101.0,19.0,0.0,7.0,4.0,3.0,0,2,0,76.0,3.0,0.0,0.0,526.2831516623246,49.0,411.5986204006176,2.0,0,8.0,0.0,2.0,4.0,2.0,0.0,10.0,10.0,0.0,0.0,0.019880715705765408,0.21669980119284293,0.6560636182902585,0.1272365805168986,0.003976143141153081,0.8217054263565892,0.5714285714285714,6.959605980457708,0.03787878787878788,0.0,0.0,8.941099192833674,0.06060606060606061,5.589,0.111,1.211,3.667,0.711,0.022,0.078,0.044,0.033,0.0,0.022,0.0,1.467,0.056,0.0,0.0,10.207,0.944,8.444,0.1,0.0,0.089,0.0,0.022,0.044,0.022,0.0,1.433,1.178,0.0,0.0,1.889,0.067,0.556,1.122,0.211,0.0,0.078,0.044,0.033,0.0,0.022,0.0,0.844,0.033,0.0,0.0,5.848,0.544,4.573,0.022,0.0,0.089,0.0,0.022,0.044,0.022,0.0,0.111,0.111,0.0,0.0,0.099
Jeff Louis,957.0,8.0,76.0,450.0,431.0,61.0,22.0,14.0,8.0,2,2,0,225.0,18.0,3.0,1.0,1873.7703959723015,143.0,1493.9836957235693,31.0,0,15.0,0.0,0.0,3.0,12.0,0.0,347.0,218.0,0.0,0.0,377.0,4.0,32.0,161.0,184.0,20.0,22.0,14.0,8.0,2,2,0,151.0,13.0,1.0,1.0,1386.5128510238528,98.0,1076.1908521814423,12.0,0,15.0,0.0,0.0,3.0,12.0,0.0,52.0,52.0,0.0,0.0,0.008359456635318705,0.0794148380355277,0.4702194357366771,0.4503657262277952,0.06374085684430512,0.6282420749279539,0.6363636363636364,8.327868426543562,0.08,0.013333333333333334,0.0044444444444444444,10.447438431633351,0.06666666666666667,10.633,0.089,0.844,5.0,4.789,0.678,0.244,0.156,0.089,0.022,0.022,0.0,2.5,0.2,0.033,0.011,20.82,1.589,16.6,0.344,0.0,0.167,0.0,0.0,0.033,0.133,0.0,3.856,2.422,0.0,0.0,4.189,0.044,0.356,1.789,2.044,0.222,0.244,0.156,0.089,0.022,0.022,0.0,1.678,0.144,0.011,0.011,15.406,1.089,11.958,0.133,0.0,0.167,0.0,0.0,0.033,0.133,0.0,0.578,0.578,0.0,0.0,0.116
Jemerson de Jesus Nascimento,292.0,19.0,106.0,146.0,40.0,3.0,2.0,0.0,2.0,1,0,0,60.0,1.0,0.0,0.0,271.88128311431177,36.0,197.79908381415368,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,62.0,0.0,0.0,56.0,17.0,34.0,17.0,5.0,1.0,2.0,0.0,2.0,1,0,0,9.0,0.0,0.0,0.0,64.11977408804202,3.0,16.360555127546387,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06506849315068493,0.363013698630137,0.5,0.136986301369863,0.010273972602739725,0.8857142857142857,0.0,4.531354718571863,0.016666666666666666,0.0,0.0,5.494418994837602,0.0,3.244,0.211,1.178,1.622,0.444,0.033,0.022,0.0,0.022,0.011,0.0,0.0,0.667,0.011,0.0,0.0,3.021,0.4,2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.689,0.0,0.0,0.622,0.189,0.378,0.189,0.056,0.011,0.022,0.0,0.022,0.011,0.0,0.0,0.1,0.0,0.0,0.0,0.712,0.033,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.061
Jeremie Boga,1537.0,4.0,124.0,766.0,647.0,87.0,58.0,36.0,22.0,3,4,0,403.0,34.0,11.0,2.0,3753.408576229771,267.0,3296.974309318081,27.0,0,25.0,0.0,3.0,9.0,13.0,2.0,579.0,371.0,0.0,1.0,550.0,1.0,57.0,266.0,227.0,21.0,58.0,36.0,22.0,3,4,0,265.0,27.0,10.0,2.0,2958.3148267840597,190.0,2624.509885606569,8.0,0,25.0,0.0,3.0,9.0,13.0,2.0,58.0,56.0,0.0,0.0,0.002602472348731295,0.08067664281067013,0.4983734547820429,0.4209499024072869,0.05660377358490566,0.6407599309153713,0.6206896551724138,9.313668923647075,0.08436724565756824,0.02729528535980149,0.004962779156327543,12.348218386959104,0.062034739454094295,17.078,0.044,1.378,8.511,7.189,0.967,0.644,0.4,0.244,0.033,0.044,0.0,4.478,0.378,0.122,0.022,41.705,2.967,36.633,0.3,0.0,0.278,0.0,0.033,0.1,0.144,0.022,6.433,4.122,0.0,0.011,6.111,0.011,0.633,2.956,2.522,0.233,0.644,0.4,0.244,0.033,0.044,0.0,2.944,0.3,0.111,0.022,32.87,2.111,29.161,0.089,0.0,0.278,0.0,0.033,0.1,0.144,0.022,0.644,0.622,0.0,0.0,0.137
Jesper Hansen,194.0,171.0,193.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,37.0,0.0,0.0,0.0,193.42776612158406,32.0,179.5316375815823,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,19.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10.0,0.0,0.0,0.0,39.71033350655343,9.0,37.9214791245536,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.8814432989690721,0.9948453608247423,0.005154639175257732,0.0,0.0,1.0,0.0,5.227777462745515,0.0,0.0,0.0,5.6103636744244465,0.0,2.156,1.9,2.144,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.0,0.0,0.0,2.149,0.356,1.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.322,0.0,0.0,0.211,0.167,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.441,0.1,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.062
Jessy Moulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessy Pi,5262.0,156.0,1406.0,3137.0,719.0,50.0,59.0,39.0,20.0,2,3,0,1420.0,64.0,5.0,0.0,10173.023469048409,895.0,7837.75052741899,25.0,0,31.0,0.0,9.0,14.0,8.0,2.0,1428.0,1315.0,1.0,0.0,1182.0,52.0,342.0,630.0,210.0,15.0,59.0,39.0,20.0,2,3,0,489.0,24.0,2.0,0.0,3648.2431728399347,288.0,2389.5520936514617,7.0,0,31.0,0.0,9.0,14.0,8.0,2.0,73.0,73.0,0.0,0.0,0.029646522234891677,0.2671987837324211,0.5961611554541999,0.13664006081337896,0.009502090459901177,0.9208683473389355,0.6610169491525424,7.164101034541133,0.04507042253521127,0.0035211267605633804,0.0,8.757263159127364,0.021830985915492956,58.467,1.733,15.622,34.856,7.989,0.556,0.656,0.433,0.222,0.022,0.033,0.0,15.778,0.711,0.056,0.0,113.034,9.944,87.086,0.278,0.0,0.344,0.0,0.1,0.156,0.089,0.022,15.867,14.611,0.011,0.0,13.133,0.578,3.8,7.0,2.333,0.167,0.656,0.433,0.222,0.022,0.033,0.0,5.433,0.267,0.022,0.0,40.536,3.2,26.551,0.078,0.0,0.344,0.0,0.1,0.156,0.089,0.022,0.811,0.811,0.0,0.0,0.097
Jimmy Briand,4860.0,26.0,368.0,2277.0,2215.0,421.0,71.0,21.0,50.0,8,10,0,991.0,64.0,27.0,8.0,5945.599815846847,569.0,4583.960930518007,110.0,11,117.0,0.0,5.0,45.0,67.0,6.0,1953.0,1174.0,0.0,0.0,1757.0,18.0,157.0,804.0,796.0,119.0,71.0,21.0,50.0,8,10,0,591.0,40.0,16.0,5.0,3673.548121218984,329.0,2718.9156962087836,37.0,11,117.0,0.0,5.0,45.0,67.0,6.0,321.0,310.0,0.0,0.0,0.005349794238683128,0.0757201646090535,0.4685185185185185,0.455761316872428,0.08662551440329218,0.601126472094214,0.29577464788732394,5.999596181480169,0.06458123107971746,0.027245206861755803,0.008072653884964682,8.056170352404232,0.11806256306760847,54.0,0.289,4.089,25.3,24.611,4.678,0.789,0.233,0.556,0.089,0.111,0.0,11.011,0.711,0.3,0.089,66.062,6.322,50.933,1.222,0.122,1.3,0.0,0.056,0.5,0.744,0.067,21.7,13.044,0.0,0.0,19.522,0.2,1.744,8.933,8.844,1.322,0.789,0.233,0.556,0.089,0.111,0.0,6.567,0.444,0.178,0.056,40.817,3.656,30.21,0.411,0.122,1.3,0.0,0.056,0.5,0.744,0.067,3.567,3.444,0.0,0.0,0.09
Jimmy Cabot,3009.0,11.0,438.0,1249.0,1322.0,135.0,101.0,47.0,54.0,8,11,0,778.0,60.0,24.0,3.0,6125.945030230971,492.0,4985.943072467902,46.0,1,43.0,0.0,6.0,5.0,32.0,2.0,973.0,745.0,0.0,2.0,871.0,2.0,144.0,346.0,381.0,36.0,101.0,47.0,54.0,8,11,0,360.0,31.0,11.0,2.0,3034.5225784669533,231.0,2320.3684517084184,13.0,1,43.0,0.0,6.0,5.0,32.0,2.0,84.0,82.0,0.0,0.0,0.0036556995679627785,0.14556331006979062,0.41508806912595547,0.4393486208042539,0.0448654037886341,0.7656731757451182,0.46534653465346537,7.873965334487108,0.07712082262210797,0.030848329048843187,0.0038560411311053984,10.134030635097362,0.055269922879177376,33.433,0.122,4.867,13.878,14.689,1.5,1.122,0.522,0.6,0.089,0.122,0.0,8.644,0.667,0.267,0.033,68.066,5.467,55.399,0.511,0.011,0.478,0.0,0.067,0.056,0.356,0.022,10.811,8.278,0.0,0.022,9.678,0.022,1.6,3.844,4.233,0.4,1.122,0.522,0.6,0.089,0.122,0.0,4.0,0.344,0.122,0.022,33.717,2.567,25.782,0.144,0.011,0.478,0.0,0.067,0.056,0.356,0.022,0.933,0.911,0.0,0.0,0.113
