player,goals,goals_penalty,goals_header,goals_left_foot,goals_right_foot,goals_other_body_part,goals_with_first_touch,goals_in_goal_area,goals_in_penalty_area,goals_in_attacking_third,goals_in_middle_third,goals_inside_penalty_area,goals_outside_penalty_area,goals_long_distance,goals_mid_distance,goals_short_distance,goals_avg_distance,shots_total,shots_on_target,shots_from_freekick,shots_from_penalty,shots_on_target_left_foot,shots_on_target_right_foot,shots_with_first_touch,shots_in_goal_area,shots_in_penalty_area,shots_in_attacking_third,shots_in_middle_third,shots_inside_penalty_area,shots_outside_penalty_area,shots_long_distance,shots_mid_distance,shots_short_distance,shots_avg_distance,goal_normal,goal_volley,goal_half_volley,goal_lob,goal_backheel,goal_overhead_kick,goal_diving_header,xG,big_chances_total,big_chances_led_to_goal,last_minute_goals,up_goals,up_goals_penalty,up_goals_header,up_goals_left_foot,up_goals_right_foot,up_goals_other_body_part,up_goals_with_first_touch,up_goals_in_goal_area,up_goals_in_penalty_area,up_goals_in_attacking_third,up_goals_in_middle_third,up_goals_inside_penalty_area,up_goals_outside_penalty_area,up_goals_long_distance,up_goals_mid_distance,up_goals_short_distance,up_goals_avg_distance,up_shots_total,up_shots_on_target,up_shots_from_freekick,up_shots_from_penalty,up_shots_on_target_left_foot,up_shots_on_target_right_foot,up_shots_with_first_touch,up_shots_in_goal_area,up_shots_in_penalty_area,up_shots_in_attacking_third,up_shots_in_middle_third,up_shots_inside_penalty_area,up_shots_outside_penalty_area,up_shots_long_distance,up_shots_mid_distance,up_shots_short_distance,up_shots_avg_distance,up_goal_normal,up_goal_volley,up_goal_half_volley,up_goal_lob,up_goal_backheel,up_goal_overhead_kick,up_goal_diving_header,up_xG,up_big_chances_total,up_big_chances_led_to_goal,up_last_minute_goals,equalizer,first_goal,leading_goal,goals_important,shots_on_target_%,shot_conversion_%,shot_conversion_on_target_%,big_chances_conversion_%,up_shot_conversion_%,up_shots_on_target_%,up_big_chances_conversion_%,shots_inside_the_box_%,shots_outside_the_box_%,goals_right_foot_%,goals_left_foot_%,goals_with_first_touch_%,big_chance_conversion_%,goals_outside_penalty_area_%,goals_inside_penalty_area_%,goals_header_%,goals_per_match,goals_penalty_per_match,goals_header_per_match,goals_left_foot_per_match,goals_right_foot_per_match,goals_other_body_part_per_match,goals_with_first_touch_per_match,goals_in_goal_area_per_match,goals_in_penalty_area_per_match,goals_in_attacking_third_per_match,goals_in_middle_third_per_match,goals_inside_penalty_area_per_match,goals_outside_penalty_area_per_match,goals_long_distance_per_match,goals_mid_distance_per_match,goals_short_distance_per_match,goals_avg_distance_per_match,shots_total_per_match,shots_on_target_per_match,shots_from_freekick_per_match,shots_from_penalty_per_match,shots_on_target_left_foot_per_match,shots_on_target_right_foot_per_match,shots_with_first_touch_per_match,shots_in_goal_area_per_match,shots_in_penalty_area_per_match,shots_in_attacking_third_per_match,shots_in_middle_third_per_match,shots_inside_penalty_area_per_match,shots_outside_penalty_area_per_match,shots_long_distance_per_match,shots_mid_distance_per_match,shots_short_distance_per_match,shots_avg_distance_per_match,goal_normal_per_match,goal_volley_per_match,goal_half_volley_per_match,goal_lob_per_match,goal_backheel_per_match,goal_overhead_kick_per_match,goal_diving_header_per_match,xG_per_match,big_chances_total_per_match,big_chances_led_to_goal_per_match,last_minute_goals_per_match,up_goals_per_match,up_goals_penalty_per_match,up_goals_header_per_match,up_goals_left_foot_per_match,up_goals_right_foot_per_match,up_goals_other_body_part_per_match,up_goals_with_first_touch_per_match,up_goals_in_goal_area_per_match,up_goals_in_penalty_area_per_match,up_goals_in_attacking_third_per_match,up_goals_in_middle_third_per_match,up_goals_inside_penalty_area_per_match,up_goals_outside_penalty_area_per_match,up_goals_long_distance_per_match,up_goals_mid_distance_per_match,up_goals_short_distance_per_match,up_goals_avg_distance_per_match,up_shots_total_per_match,up_shots_on_target_per_match,up_shots_from_freekick_per_match,up_shots_from_penalty_per_match,up_shots_on_target_left_foot_per_match,up_shots_on_target_right_foot_per_match,up_shots_with_first_touch_per_match,up_shots_in_goal_area_per_match,up_shots_in_penalty_area_per_match,up_shots_in_attacking_third_per_match,up_shots_in_middle_third_per_match,up_shots_inside_penalty_area_per_match,up_shots_outside_penalty_area_per_match,up_shots_long_distance_per_match,up_shots_mid_distance_per_match,up_shots_short_distance_per_match,up_shots_avg_distance_per_match,up_goal_normal_per_match,up_goal_volley_per_match,up_goal_half_volley_per_match,up_goal_lob_per_match,up_goal_backheel_per_match,up_goal_overhead_kick_per_match,up_goal_diving_header_per_match,up_xG_per_match,up_big_chances_total_per_match,up_big_chances_led_to_goal_per_match,up_last_minute_goals_per_match,equalizer_per_match,first_goal_per_match,leading_goal_per_match,goals_important_per_match
Frédéric Bulot,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,27.247201691182894,20.0,11.0,3.0,0.0,9.0,2.0,7.0,0.0,8.0,0.0,0.0,0.0,20.0,12.0,4.0,4.0,38.35128510189061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020364049,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,27.247201691182894,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,18.421907400062086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083403068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.55,0.05,0.091,0.0,0.333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.222,0.011,0.0,0.0,0.303,0.222,0.122,0.033,0.0,0.1,0.022,0.078,0.0,0.089,0.0,0.0,0.0,0.222,0.133,0.044,0.044,0.426,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.033,0.011,0.0,0.0,0.303,0.033,0.033,0.0,0.0,0.033,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.033,0.022,0.0,0.011,0.205,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.011,0.0,0.0,0.011
Frédéric Guilbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,6.0,0.0,4.0,34.691442065872174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376732825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,14.47065556157337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099941988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.111,0.056,0.0,0.0,0.011,0.044,0.078,0.0,0.033,0.0,0.0,0.0,0.111,0.067,0.0,0.044,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.022,0.011,0.0,0.011,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fábio Alexandre da Silva Coentrão,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,10.0,0.0,2.0,1.0,10.087450505931697,10.0,5.0,1.0,0.0,2.0,1.0,3.0,2.0,7.0,2.0,2.0,0.0,10.0,3.0,4.0,3.0,26.191095289782538,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.761955589,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,10.087450505931697,4.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,1.0,10.398541285348701,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46368860700000003,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,0.3,0.6,1.0,0.75,1.0,1.0,0.0,1.0,0.0,0.333,0.0,1.0,3.333,0.0,0.667,0.033,0.0,0.022,0.011,0.0,0.0,0.0,0.011,0.022,0.011,0.011,0.0,0.111,0.0,0.022,0.011,0.112,0.111,0.056,0.011,0.0,0.022,0.011,0.033,0.022,0.078,0.022,0.022,0.0,0.111,0.033,0.044,0.033,0.291,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.008,0.011,0.011,0.0,0.033,0.0,0.022,0.011,0.0,0.0,0.0,0.011,0.022,0.011,0.011,0.0,0.044,0.0,0.022,0.011,0.112,0.044,0.044,0.0,0.0,0.022,0.0,0.011,0.011,0.033,0.011,0.011,0.0,0.044,0.0,0.033,0.011,0.116,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.005,0.011,0.011,0.0,0.011,0.0,0.011,0.022
Fábio Henrique Tavares,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,28.0,0.0,6.0,0.0,12.262925992116536,28.0,20.0,2.0,6.0,2.0,18.0,6.0,0.0,15.0,0.0,0.0,0.0,28.0,9.0,13.0,6.0,30.46972842898959,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4465427885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,10.365024862725964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186882478,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.714,0.214,0.3,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.667,0.0,0.0,0.067,0.067,0.0,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.311,0.0,0.067,0.0,0.136,0.311,0.222,0.022,0.067,0.022,0.2,0.067,0.0,0.167,0.0,0.0,0.0,0.311,0.1,0.144,0.067,0.339,0.056,0.0,0.0,0.011,0.0,0.0,0.0,0.061,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.044,0.033,0.0,0.0,0.011,0.022,0.0,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.022,0.022,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.022,0.0,0.022
Férébory Doré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,11.0,2.0,4.0,5.0,23.05311975030162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501574639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,10.861762833859533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27211996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.122,0.056,0.0,0.0,0.022,0.022,0.033,0.0,0.1,0.0,0.0,0.0,0.122,0.022,0.044,0.056,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.056,0.033,0.0,0.0,0.011,0.011,0.022,0.0,0.044,0.0,0.0,0.0,0.056,0.011,0.022,0.022,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Boschilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.838593998105938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929969737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.838593998105938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929969737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.022,0.0,0.0,0.022,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.022,0.0,0.0,0.022,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.0,0.0,0.0,0.0
Gadji Celi Carmen Junior Tallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,22.0,1.0,0.0,5.0,13.0,6.0,2.0,26.0,2.0,2.0,0.0,36.0,7.0,6.0,23.0,22.13193794707692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5871023096999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,1.0,9.0,3.0,2.0,17.0,2.0,2.0,0.0,22.0,4.0,4.0,14.0,10.28114782567187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640834977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611,0.0,0.0,0.0,0.0,0.591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.244,0.011,0.0,0.056,0.144,0.067,0.022,0.289,0.022,0.022,0.0,0.4,0.078,0.067,0.256,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.244,0.144,0.0,0.0,0.011,0.1,0.033,0.022,0.189,0.022,0.022,0.0,0.244,0.044,0.044,0.156,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.011,0.0,0.0,0.0,0.0,0.0,0.0
Gautier Lloris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaël Andonian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaël Angoula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,26.213487680731618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037339038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.022,0.011,0.011,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaël Danic,5.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,41.0,2.0,3.0,0.0,38.81451850091297,41.0,29.0,6.0,1.0,27.0,2.0,14.0,1.0,10.0,1.0,1.0,0.0,41.0,23.0,10.0,8.0,41.21600530367867,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7210177018,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,23.461031520374373,11.0,5.0,0.0,0.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,11.0,7.0,1.0,3.0,20.466776845834023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2928029970000001,1.0,0.0,1.0,1.0,3.0,0.0,4.0,0.707,0.122,0.172,0.0,0.091,0.455,0.0,0.0,1.0,0.0,1.0,0.4,0.0,8.2,0.0,0.0,0.056,0.011,0.0,0.056,0.0,0.0,0.022,0.0,0.033,0.0,0.0,0.0,0.456,0.022,0.033,0.0,0.431,0.456,0.322,0.067,0.011,0.3,0.022,0.156,0.011,0.111,0.011,0.011,0.0,0.456,0.256,0.111,0.089,0.458,0.044,0.0,0.011,0.0,0.0,0.0,0.0,0.041,0.022,0.0,0.011,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.011,0.0,0.0,0.261,0.122,0.056,0.0,0.0,0.044,0.011,0.056,0.011,0.022,0.011,0.011,0.0,0.122,0.078,0.011,0.033,0.227,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.0,0.011,0.011,0.033,0.0,0.044
Gaëtan Charbonnier,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,55.15789394405468,22.0,16.0,0.0,0.0,4.0,11.0,7.0,0.0,10.0,0.0,0.0,0.0,22.0,7.0,7.0,8.0,30.85410726411766,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7813018868000001,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,14.812881860774795,11.0,11.0,0.0,0.0,4.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,11.0,1.0,5.0,5.0,10.184593610637092,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.801781701,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.727,0.182,0.25,0.0,0.273,1.0,0.0,0.0,1.0,0.5,0.25,0.5,0.0,5.5,0.0,0.25,0.044,0.0,0.011,0.011,0.022,0.0,0.022,0.0,0.033,0.0,0.0,0.0,0.244,0.011,0.033,0.0,0.613,0.244,0.178,0.0,0.0,0.044,0.122,0.078,0.0,0.111,0.0,0.0,0.0,0.244,0.078,0.078,0.089,0.343,0.033,0.0,0.011,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.033,0.0,0.011,0.011,0.011,0.0,0.022,0.0,0.033,0.0,0.0,0.0,0.122,0.0,0.033,0.0,0.165,0.122,0.122,0.0,0.0,0.044,0.067,0.044,0.0,0.067,0.0,0.0,0.0,0.122,0.011,0.056,0.056,0.113,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.011,0.011,0.011,0.033
Gaëtan Laborde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.705170877128149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.705170877128149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
