player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Jean-Louis Leca,179.0,178.0,0,0,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.994413407821229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.989,1.978,0.0,0.0,0.011,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.011
Jean-Victor Makengo,31.0,28.0,0,0,3,165.0,45.0,101.0,19.0,45.0,9.0,25.0,11.0,0.0,15.0,0,1,1,15.0,0,2.0,0.0,0.0,11.0,6.0,3.0,8.0,0.0,8.0,2.0,3.0,3.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9032258064516129,0.2727272727272727,0.6121212121212121,0.11515151515151516,0.2,0.5555555555555556,0.24444444444444444,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.0,0.25,0.375,0.375,0.344,0.311,0.0,0.0,0.033,1.833,0.5,1.122,0.211,0.5,0.1,0.278,0.122,0.0,0.167,0.0,0.011,0.011,0.167,0.0,0.022,0.0,0.0,0.122,0.067,0.033,0.089,0.0,0.089,0.022,0.033,0.033,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Jeff Louis,41.0,36.0,2,2,5,181.0,39.0,89.0,53.0,37.0,0.0,13.0,24.0,0.0,15.0,1,0,0,15.0,0,7.0,6.0,0.0,9.0,5.0,5.0,2.0,2.0,20.0,2.0,8.0,10.0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8780487804878049,0.2154696132596685,0.49171270718232046,0.292817679558011,0.0,0.35135135135135137,0.6486486486486487,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1,0.4,0.5,0.456,0.4,0.022,0.022,0.056,2.011,0.433,0.989,0.589,0.411,0.0,0.144,0.267,0.0,0.167,0.011,0.0,0.0,0.167,0.0,0.078,0.067,0.0,0.1,0.056,0.056,0.022,0.022,0.222,0.022,0.089,0.111,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jemerson de Jesus Nascimento,8.0,8.0,1,1,0,42.0,20.0,17.0,5.0,7.0,2.0,1.0,4.0,0.0,6.0,0,0,0,6.0,0,19.0,6.0,0.0,8.0,3.0,6.0,1.0,1.0,6.0,2.0,3.0,1.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.47619047619047616,0.40476190476190477,0.11904761904761904,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.375,0.75,0.125,0.125,0.3333333333333333,0.5,0.16666666666666666,0.089,0.089,0.011,0.011,0.0,0.467,0.222,0.189,0.056,0.078,0.022,0.011,0.044,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.211,0.067,0.0,0.089,0.033,0.067,0.011,0.011,0.067,0.022,0.033,0.011,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jeremie Boga,41.0,37.0,0,0,4,153.0,27.0,75.0,51.0,39.0,0.0,13.0,26.0,0.0,12.0,0,0,0,12.0,0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,6.0,0.0,4.0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.17647058823529413,0.49019607843137253,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6,0.6,0.2,0.2,0.0,0.6666666666666666,0.3333333333333333,0.456,0.411,0.0,0.0,0.044,1.7,0.3,0.833,0.567,0.433,0.0,0.144,0.289,0.0,0.133,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.056,0.033,0.033,0.011,0.011,0.067,0.0,0.044,0.022,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Hansen,14.0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessy Moulin,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessy Pi,237.0,219.0,2,2,18,859.0,280.0,497.0,82.0,247.0,29.0,158.0,60.0,0.0,84.0,0,5,5,84.0,1,57.0,24.0,0.0,93.0,52.0,43.0,41.0,9.0,36.0,10.0,20.0,6.0,0,0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9240506329113924,0.3259604190919674,0.5785797438882422,0.09545983701979045,0.11740890688259109,0.6396761133603239,0.242914979757085,0.5591397849462365,0.46236559139784944,0.44086021505376344,0.0967741935483871,0.2777777777777778,0.5555555555555556,0.16666666666666666,2.633,2.433,0.022,0.022,0.2,9.544,3.111,5.522,0.911,2.744,0.322,1.756,0.667,0.0,0.933,0.0,0.056,0.056,0.933,0.011,0.633,0.267,0.0,1.033,0.578,0.478,0.456,0.1,0.4,0.111,0.222,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.0,0.033,0.0
Jimmy Briand,159.0,134.0,0,0,25,548.0,64.0,286.0,198.0,132.0,5.0,53.0,74.0,0.0,50.0,1,1,1,50.0,0,19.0,10.0,0.0,23.0,16.0,8.0,10.0,5.0,42.0,4.0,19.0,19.0,7,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8427672955974843,0.11678832116788321,0.5218978102189781,0.3613138686131387,0.03787878787878788,0.4015151515151515,0.5606060606060606,0.6956521739130435,0.34782608695652173,0.43478260869565216,0.21739130434782608,0.09523809523809523,0.4523809523809524,0.4523809523809524,1.767,1.489,0.0,0.0,0.278,6.089,0.711,3.178,2.2,1.467,0.056,0.589,0.822,0.0,0.556,0.011,0.011,0.011,0.556,0.0,0.211,0.111,0.0,0.256,0.178,0.089,0.111,0.056,0.467,0.044,0.211,0.211,0.078,0.0,0.0,0.011,0.0,0.0,0.011,0.011,0.0,0.0,0.022,0.0
Jimmy Cabot,132.0,115.0,0,0,17,395.0,97.0,201.0,97.0,117.0,7.0,62.0,48.0,0.0,39.0,1,1,1,39.0,0,1.0,0.0,0.0,43.0,23.0,12.0,26.0,5.0,22.0,4.0,9.0,9.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8712121212121212,0.24556962025316456,0.5088607594936709,0.24556962025316456,0.05982905982905983,0.5299145299145299,0.41025641025641024,0.5348837209302325,0.27906976744186046,0.6046511627906976,0.11627906976744186,0.18181818181818182,0.4090909090909091,0.4090909090909091,1.467,1.278,0.0,0.0,0.189,4.389,1.078,2.233,1.078,1.3,0.078,0.689,0.533,0.0,0.433,0.011,0.011,0.011,0.433,0.0,0.011,0.0,0.0,0.478,0.256,0.133,0.289,0.056,0.244,0.044,0.1,0.1,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Johan Audel,63.0,57.0,0,0,6,273.0,56.0,133.0,84.0,88.0,10.0,38.0,40.0,1.0,25.0,0,2,2,25.0,0,13.0,11.0,0.0,33.0,19.0,16.0,15.0,2.0,27.0,5.0,13.0,9.0,1,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.9047619047619048,0.20512820512820512,0.48717948717948717,0.3076923076923077,0.11363636363636363,0.4318181818181818,0.45454545454545453,0.5757575757575758,0.48484848484848486,0.45454545454545453,0.06060606060606061,0.18518518518518517,0.48148148148148145,0.3333333333333333,0.7,0.633,0.0,0.0,0.067,3.033,0.622,1.478,0.933,0.978,0.111,0.422,0.444,0.011,0.278,0.0,0.022,0.022,0.278,0.0,0.144,0.122,0.0,0.367,0.211,0.178,0.167,0.022,0.3,0.056,0.144,0.1,0.011,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.044,0.0
Johan Martial,30.0,29.0,0,0,1,69.0,60.0,9.0,0.0,19.0,14.0,5.0,0.0,0.0,16.0,0,0,0,16.0,0,41.0,22.0,0.0,19.0,10.0,17.0,2.0,0.0,6.0,5.0,1.0,0.0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9666666666666667,0.8695652173913043,0.13043478260869565,0.0,0.7368421052631579,0.2631578947368421,0.0,0.5263157894736842,0.8947368421052632,0.10526315789473684,0.0,0.8333333333333334,0.16666666666666666,0.0,0.333,0.322,0.0,0.0,0.011,0.767,0.667,0.1,0.0,0.211,0.156,0.056,0.0,0.0,0.178,0.0,0.0,0.0,0.178,0.0,0.456,0.244,0.0,0.211,0.111,0.189,0.022,0.0,0.067,0.056,0.011,0.0,0.0,0.011,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Johann Carrasso,35.0,35.0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.389,0.389,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.011,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
John Tshibumbu,49.0,41.0,0,0,8,231.0,29.0,124.0,78.0,57.0,2.0,24.0,31.0,0.0,19.0,0,0,0,19.0,0,2.0,1.0,0.0,14.0,7.0,4.0,9.0,1.0,25.0,5.0,12.0,8.0,1,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8367346938775511,0.12554112554112554,0.5367965367965368,0.33766233766233766,0.03508771929824561,0.42105263157894735,0.543859649122807,0.5,0.2857142857142857,0.6428571428571429,0.07142857142857142,0.2,0.48,0.32,0.544,0.456,0.0,0.0,0.089,2.567,0.322,1.378,0.867,0.633,0.022,0.267,0.344,0.0,0.211,0.0,0.0,0.0,0.211,0.0,0.022,0.011,0.0,0.156,0.078,0.044,0.1,0.011,0.278,0.056,0.133,0.089,0.011,0.011,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0
Johny Placide,103.0,102.0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902912621359223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144,1.133,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Lössl,209.0,207.0,0,0,2,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904306220095693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322,2.3,0.0,0.0,0.022,0.022,0.022,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Martin,229.0,214.0,2,2,15,670.0,196.0,399.0,75.0,196.0,22.0,130.0,44.0,0.0,81.0,3,4,4,81.0,0,41.0,25.0,0.0,59.0,36.0,20.0,37.0,2.0,44.0,4.0,34.0,6.0,3,0,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.9344978165938864,0.29253731343283584,0.5955223880597015,0.11194029850746269,0.11224489795918367,0.6632653061224489,0.22448979591836735,0.6101694915254238,0.3389830508474576,0.6271186440677966,0.03389830508474576,0.09090909090909091,0.7727272727272727,0.13636363636363635,2.544,2.378,0.022,0.022,0.167,7.444,2.178,4.433,0.833,2.178,0.244,1.444,0.489,0.0,0.9,0.033,0.044,0.044,0.9,0.0,0.456,0.278,0.0,0.656,0.4,0.222,0.411,0.022,0.489,0.044,0.378,0.067,0.033,0.0,0.0,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.056,0.0
Jonathan Bamba,13.0,13.0,0,0,0,75.0,17.0,35.0,23.0,26.0,1.0,13.0,12.0,0.0,10.0,0,0,0,10.0,0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22666666666666666,0.4666666666666667,0.30666666666666664,0.038461538461538464,0.5,0.46153846153846156,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.144,0.144,0.0,0.0,0.0,0.833,0.189,0.389,0.256,0.289,0.011,0.144,0.133,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.011,0.011,0.0,0.033,0.033,0.011,0.011,0.011,0.067,0.0,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Brison,22.0,22.0,0,0,0,75.0,43.0,24.0,8.0,18.0,4.0,11.0,3.0,0.0,8.0,0,0,0,8.0,0,16.0,11.0,0.0,15.0,9.0,9.0,4.0,2.0,9.0,5.0,1.0,3.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5733333333333334,0.32,0.10666666666666667,0.2222222222222222,0.6111111111111112,0.16666666666666666,0.6,0.6,0.26666666666666666,0.13333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.244,0.244,0.0,0.0,0.0,0.833,0.478,0.267,0.089,0.2,0.044,0.122,0.033,0.0,0.089,0.0,0.0,0.0,0.089,0.0,0.178,0.122,0.0,0.167,0.1,0.1,0.044,0.022,0.1,0.056,0.011,0.033,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jonathan Correia Da Fonseca,8.0,8.0,0,0,0,33.0,25.0,8.0,0.0,5.0,3.0,2.0,0.0,0.0,8.0,0,0,0,8.0,0,6.0,2.0,0.0,5.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7575757575757576,0.24242424242424243,0.0,0.6,0.4,0.0,0.6,0.6,0.4,0.0,0.5,0.0,0.5,0.089,0.089,0.0,0.0,0.0,0.367,0.278,0.089,0.0,0.056,0.033,0.022,0.0,0.0,0.089,0.0,0.0,0.0,0.089,0.0,0.067,0.022,0.0,0.056,0.033,0.033,0.022,0.0,0.022,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Jonathan Delaplace,88.0,82.0,0,0,6,486.0,108.0,274.0,104.0,167.0,15.0,94.0,58.0,0.0,35.0,2,1,1,35.0,1,15.0,5.0,0.0,41.0,31.0,14.0,22.0,5.0,28.0,5.0,15.0,8.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9318181818181818,0.2222222222222222,0.5637860082304527,0.2139917695473251,0.08982035928143713,0.562874251497006,0.3473053892215569,0.7560975609756098,0.34146341463414637,0.5365853658536586,0.12195121951219512,0.17857142857142858,0.5357142857142857,0.2857142857142857,0.978,0.911,0.0,0.0,0.067,5.4,1.2,3.044,1.156,1.856,0.167,1.044,0.644,0.0,0.389,0.022,0.011,0.011,0.389,0.011,0.167,0.056,0.0,0.456,0.344,0.156,0.244,0.056,0.311,0.056,0.167,0.089,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jonathan Ligali,28.0,28.0,0,0,0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0,0,0,2.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.311,0.311,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.033,0.033,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Jonathan Martins-Pereira,129.0,117.0,0,0,12,418.0,211.0,152.0,55.0,132.0,22.0,67.0,43.0,1.0,57.0,1,3,3,57.0,0,64.0,39.0,0.0,76.0,46.0,43.0,29.0,4.0,41.0,12.0,19.0,10.0,2,3,0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.9069767441860465,0.5047846889952153,0.36363636363636365,0.13157894736842105,0.16666666666666666,0.5075757575757576,0.32575757575757575,0.6052631578947368,0.5657894736842105,0.3815789473684211,0.05263157894736842,0.2926829268292683,0.4634146341463415,0.24390243902439024,1.433,1.3,0.0,0.0,0.133,4.644,2.344,1.689,0.611,1.467,0.244,0.744,0.478,0.011,0.633,0.011,0.033,0.033,0.633,0.0,0.711,0.433,0.0,0.844,0.511,0.478,0.322,0.044,0.456,0.133,0.211,0.111,0.022,0.033,0.0,0.067,0.0,0.0,0.011,0.011,0.0,0.0,0.078,0.0
Jonathan Mexique,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Adéoti,128.0,118.0,0,0,10,446.0,190.0,225.0,31.0,110.0,23.0,65.0,22.0,1.0,53.0,1,2,2,53.0,0,52.0,29.0,0.0,59.0,34.0,39.0,18.0,2.0,29.0,4.0,20.0,5.0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.921875,0.4260089686098655,0.5044843049327354,0.06950672645739911,0.20909090909090908,0.5909090909090909,0.2,0.576271186440678,0.6610169491525424,0.3050847457627119,0.03389830508474576,0.13793103448275862,0.6896551724137931,0.1724137931034483,1.422,1.311,0.0,0.0,0.111,4.956,2.111,2.5,0.344,1.222,0.256,0.722,0.244,0.011,0.589,0.011,0.022,0.022,0.589,0.0,0.578,0.322,0.0,0.656,0.378,0.433,0.2,0.022,0.322,0.044,0.222,0.056,0.0,0.011,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0
Jordan Ferri,178.0,159.0,0,0,19,602.0,153.0,315.0,134.0,212.0,22.0,116.0,74.0,1.0,24.0,1,1,1,24.0,1,16.0,8.0,0.0,62.0,32.0,22.0,33.0,7.0,57.0,10.0,33.0,14.0,2,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.8932584269662921,0.2541528239202658,0.5232558139534884,0.22259136212624583,0.10377358490566038,0.5471698113207547,0.3490566037735849,0.5161290322580645,0.3548387096774194,0.532258064516129,0.11290322580645161,0.17543859649122806,0.5789473684210527,0.24561403508771928,1.978,1.767,0.0,0.0,0.211,6.689,1.7,3.5,1.489,2.356,0.244,1.289,0.822,0.011,0.267,0.011,0.011,0.011,0.267,0.011,0.178,0.089,0.0,0.689,0.356,0.244,0.367,0.078,0.633,0.111,0.367,0.156,0.022,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0
Jordan Leborgne,53.0,49.0,0,0,4,177.0,42.0,108.0,27.0,44.0,1.0,28.0,15.0,0.0,19.0,0,1,1,19.0,0,8.0,4.0,0.0,16.0,8.0,4.0,11.0,1.0,7.0,2.0,5.0,0.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9245283018867925,0.23728813559322035,0.6101694915254238,0.15254237288135594,0.022727272727272728,0.6363636363636364,0.3409090909090909,0.5,0.25,0.6875,0.0625,0.2857142857142857,0.7142857142857143,0.0,0.589,0.544,0.0,0.0,0.044,1.967,0.467,1.2,0.3,0.489,0.011,0.311,0.167,0.0,0.211,0.0,0.011,0.011,0.211,0.0,0.089,0.044,0.0,0.178,0.089,0.044,0.122,0.011,0.078,0.022,0.056,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Joris Gnagnon,10.0,9.0,0,0,1,33.0,20.0,10.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,0,0,0,1.0,0,8.0,4.0,0.0,7.0,4.0,7.0,0.0,0.0,6.0,1.0,2.0,3.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.6060606060606061,0.30303030303030304,0.09090909090909091,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.5714285714285714,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.111,0.1,0.0,0.0,0.011,0.367,0.222,0.111,0.033,0.1,0.022,0.067,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.089,0.044,0.0,0.078,0.044,0.078,0.0,0.0,0.067,0.011,0.022,0.033,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Joris Marveaux,25.0,25.0,0,0,0,91.0,33.0,51.0,7.0,27.0,7.0,17.0,3.0,0.0,11.0,0,0,0,11.0,0,10.0,5.0,0.0,15.0,11.0,10.0,4.0,1.0,7.0,3.0,3.0,1.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.3626373626373626,0.5604395604395604,0.07692307692307693,0.25925925925925924,0.6296296296296297,0.1111111111111111,0.7333333333333333,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.278,0.278,0.0,0.0,0.0,1.011,0.367,0.567,0.078,0.3,0.078,0.189,0.033,0.0,0.122,0.0,0.0,0.0,0.122,0.0,0.111,0.056,0.0,0.167,0.122,0.111,0.044,0.011,0.078,0.033,0.033,0.011,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
