player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Julian von Haacke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian-Maurice Derstroff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jérôme Boateng,3548.0,128.0,1120.0,2224.0,204.0,17.0,4.0,4.0,0.0,0,0,0,1009.0,30.0,1.0,0.0,5689.038989978928,668.0,4525.396024604218,6.0,0,2.0,0.0,0.0,1.0,1.0,1.0,1059.0,1043.0,0.0,0.0,524.0,42.0,219.0,271.0,34.0,6.0,4.0,4.0,0.0,0,0,0,198.0,4.0,1.0,0.0,1215.3452351959484,104.0,746.0212948792422,1.0,0,2.0,0.0,0.0,1.0,1.0,1.0,25.0,25.0,0.0,0.0,0.036076662908680945,0.3156708004509583,0.6268320180383314,0.05749718151071026,0.004791431792559188,0.9848914069877243,1.0,5.638294340910732,0.02973240832507433,0.0009910802775024777,0.0,6.774544947012302,0.0019821605550049554,39.422,1.422,12.444,24.711,2.267,0.189,0.044,0.044,0.0,0.0,0.0,0.0,11.211,0.333,0.011,0.0,63.212,7.422,50.282,0.067,0.0,0.022,0.0,0.0,0.011,0.011,0.011,11.767,11.589,0.0,0.0,5.822,0.467,2.433,3.011,0.378,0.067,0.044,0.044,0.0,0.0,0.0,0.0,2.2,0.044,0.011,0.0,13.504,1.156,8.289,0.011,0.0,0.022,0.0,0.0,0.011,0.011,0.011,0.278,0.278,0.0,0.0,0.075
Jérôme Gondorf,3202.0,85.0,667.0,1509.0,1026.0,165.0,37.0,25.0,12.0,3,3,0,652.0,23.0,11.0,3.0,4085.28145822879,382.0,3030.607973941855,54.0,1,46.0,0.0,9.0,17.0,20.0,3.0,887.0,566.0,0.0,0.0,1124.0,46.0,263.0,538.0,323.0,44.0,37.0,25.0,12.0,3,3,0,355.0,16.0,8.0,3.0,2345.1821612440413,205.0,1699.1461776055498,10.0,1,46.0,0.0,9.0,17.0,20.0,3.0,112.0,100.0,0.0,0.0,0.026545908806995627,0.20830730793254215,0.47126795752654593,0.3204247345409119,0.051530293566520925,0.6381059751972943,0.6756756756756757,6.2657691077128685,0.0352760736196319,0.01687116564417178,0.004601226993865031,7.933528727596479,0.0705521472392638,35.578,0.944,7.411,16.767,11.4,1.833,0.411,0.278,0.133,0.033,0.033,0.0,7.244,0.256,0.122,0.033,45.392,4.244,33.673,0.6,0.011,0.511,0.0,0.1,0.189,0.222,0.033,9.856,6.289,0.0,0.0,12.489,0.511,2.922,5.978,3.589,0.489,0.411,0.278,0.133,0.033,0.033,0.0,3.944,0.178,0.089,0.033,26.058,2.278,18.879,0.111,0.011,0.511,0.0,0.1,0.189,0.222,0.033,1.244,1.111,0.0,0.0,0.088
Júnior Enrique Díaz Campbell,654.0,55.0,231.0,273.0,150.0,8.0,4.0,0.0,4.0,0,0,0,102.0,2.0,0.0,0.0,383.64747606538185,49.0,225.65702009831998,3.0,0,3.0,0.0,3.0,0.0,0.0,0.0,119.0,99.0,1.0,0.0,191.0,33.0,99.0,61.0,31.0,1.0,4.0,0.0,4.0,0,0,0,41.0,0.0,0.0,0.0,176.27089078803834,20.0,85.94697135552425,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.08409785932721713,0.3532110091743119,0.41743119266055045,0.22935779816513763,0.012232415902140673,0.8319327731092437,0.0,3.761249765346881,0.0196078431372549,0.0,0.0,4.605245308128979,0.029411764705882353,7.267,0.611,2.567,3.033,1.667,0.089,0.044,0.0,0.044,0.0,0.0,0.0,1.133,0.022,0.0,0.0,4.263,0.544,2.507,0.033,0.0,0.033,0.0,0.033,0.0,0.0,0.0,1.322,1.1,0.011,0.0,2.122,0.367,1.1,0.678,0.344,0.011,0.044,0.0,0.044,0.0,0.0,0.0,0.456,0.0,0.0,0.0,1.959,0.222,0.955,0.0,0.0,0.033,0.0,0.033,0.0,0.0,0.0,0.111,0.1,0.0,0.0,0.051
Kaan Ayhan,111.0,6.0,44.0,63.0,4.0,3.0,0.0,0.0,0.0,0,0,0,29.0,1.0,0.0,0.0,113.47748243396484,17.0,68.4694358460777,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,0.0,0.0,20.0,4.0,6.0,13.0,1.0,1.0,0.0,0.0,0.0,0,0,0,5.0,0.0,0.0,0.0,44.23119603676509,3.0,9.183745627508944,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.3963963963963964,0.5675675675675675,0.036036036036036036,0.02702702702702703,0.9285714285714286,0.0,3.91301663565396,0.034482758620689655,0.0,0.0,4.027613873298688,0.0,1.233,0.067,0.489,0.7,0.044,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.011,0.0,0.0,1.261,0.189,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.289,0.0,0.0,0.222,0.044,0.067,0.144,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.491,0.033,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045
Karim Bellarabi,4258.0,22.0,320.0,1588.0,2350.0,292.0,144.0,75.0,69.0,13,6,0,1051.0,94.0,63.0,5.0,8416.098742266298,698.0,7280.42121266022,95.0,2,105.0,0.0,4.0,26.0,75.0,12.0,1492.0,976.0,0.0,2.0,1418.0,13.0,139.0,500.0,779.0,122.0,144.0,75.0,69.0,13,6,0,615.0,61.0,39.0,4.0,5602.0212063363315,417.0,4773.716456499245,17.0,2,105.0,0.0,4.0,26.0,75.0,12.0,139.0,128.0,0.0,0.0,0.005166744950681071,0.0751526538280883,0.3729450446218882,0.5519023015500235,0.06857679661813058,0.6541554959785523,0.5208333333333334,8.007705749064034,0.08943862987630828,0.05994291151284491,0.004757373929590866,10.430402883467364,0.09990485252140818,47.311,0.244,3.556,17.644,26.111,3.244,1.6,0.833,0.767,0.144,0.067,0.0,11.678,1.044,0.7,0.056,93.512,7.756,80.894,1.056,0.022,1.167,0.0,0.044,0.289,0.833,0.133,16.578,10.844,0.0,0.022,15.756,0.144,1.544,5.556,8.656,1.356,1.6,0.833,0.767,0.144,0.067,0.0,6.833,0.678,0.433,0.044,62.245,4.633,53.041,0.189,0.022,1.167,0.0,0.044,0.289,0.833,0.133,1.544,1.422,0.0,0.0,0.116
Karim Onisiwo,457.0,5.0,49.0,169.0,239.0,38.0,12.0,5.0,7.0,1,0,0,103.0,8.0,9.0,0.0,977.1767526932879,72.0,840.5239852402303,15.0,0,9.0,0.0,0.0,3.0,6.0,2.0,155.0,87.0,0.0,0.0,198.0,3.0,21.0,69.0,108.0,14.0,12.0,5.0,7.0,1,0,0,71.0,4.0,5.0,0.0,690.5668602308562,50.0,574.0692460898294,7.0,0,9.0,0.0,0.0,3.0,6.0,2.0,24.0,23.0,0.0,0.0,0.010940919037199124,0.10722100656455143,0.36980306345733044,0.5229759299781181,0.08315098468271334,0.5612903225806452,0.4166666666666667,9.487152938769785,0.07766990291262135,0.08737864077669903,0.0,11.673944239447643,0.08737864077669903,5.078,0.056,0.544,1.878,2.656,0.422,0.133,0.056,0.078,0.011,0.0,0.0,1.144,0.089,0.1,0.0,10.858,0.8,9.339,0.167,0.0,0.1,0.0,0.0,0.033,0.067,0.022,1.722,0.967,0.0,0.0,2.2,0.033,0.233,0.767,1.2,0.156,0.133,0.056,0.078,0.011,0.0,0.0,0.789,0.044,0.056,0.0,7.673,0.556,6.379,0.078,0.0,0.1,0.0,0.0,0.033,0.067,0.022,0.267,0.256,0.0,0.0,0.13
Kazuki Nagasawa,69.0,2.0,7.0,32.0,30.0,8.0,0.0,0.0,0.0,0,0,0,14.0,0.0,0.0,0.0,57.82414867855629,6.0,33.664699580624585,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,35.0,2.0,3.0,23.0,9.0,2.0,0.0,0.0,0.0,0,0,0,10.0,0.0,0.0,0.0,50.953647026578324,3.0,26.794197928646618,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.028985507246376812,0.10144927536231885,0.463768115942029,0.43478260869565216,0.11594202898550725,0.6538461538461539,0.0,4.130296334182592,0.0,0.0,0.0,5.610783263437431,0.0,0.767,0.022,0.078,0.356,0.333,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.642,0.067,0.374,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.189,0.0,0.0,0.389,0.022,0.033,0.256,0.1,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.566,0.033,0.298,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.0,0.0,0.062
Kenan Karaman,2380.0,47.0,370.0,994.0,1016.0,144.0,51.0,27.0,24.0,6,3,0,593.0,38.0,11.0,1.0,3934.6932311940063,367.0,3301.938139775938,53.0,2,59.0,0.0,3.0,31.0,25.0,5.0,777.0,544.0,0.0,0.0,961.0,20.0,153.0,414.0,394.0,63.0,51.0,27.0,24.0,6,3,0,382.0,30.0,7.0,0.0,2724.667803423069,241.0,2236.9519736253937,17.0,2,59.0,0.0,3.0,31.0,25.0,5.0,115.0,111.0,0.0,0.0,0.019747899159663865,0.15546218487394958,0.4176470588235294,0.426890756302521,0.06050420168067227,0.7001287001287001,0.5294117647058824,6.635233104880281,0.06408094435075885,0.01854974704890388,0.0016863406408094434,8.997106647890838,0.09949409780775717,26.444,0.522,4.111,11.044,11.289,1.6,0.567,0.3,0.267,0.067,0.033,0.0,6.589,0.422,0.122,0.011,43.719,4.078,36.688,0.589,0.022,0.656,0.0,0.033,0.344,0.278,0.056,8.633,6.044,0.0,0.0,10.678,0.222,1.7,4.6,4.378,0.7,0.567,0.3,0.267,0.067,0.033,0.0,4.244,0.333,0.078,0.0,30.274,2.678,24.855,0.189,0.022,0.656,0.0,0.033,0.344,0.278,0.056,1.278,1.233,0.0,0.0,0.1
Kerim Carolus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin De Bruyne,387.0,0.0,27.0,182.0,178.0,15.0,8.0,5.0,3.0,1,1,0,111.0,8.0,1.0,1.0,638.8069049380546,72.0,541.3850712556846,3.0,0,6.0,0.0,2.0,2.0,2.0,0.0,131.0,101.0,0.0,0.0,81.0,0.0,14.0,44.0,23.0,0.0,8.0,5.0,3.0,1,1,0,38.0,2.0,0.0,0.0,270.61887158195555,23.0,237.76060457227945,2.0,0,6.0,0.0,2.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.06976744186046512,0.4702842377260982,0.4599483204134367,0.03875968992248062,0.7709923664122137,0.625,5.755017161604095,0.07207207207207207,0.009009009009009009,0.009009009009009009,7.519237100773397,0.05405405405405406,4.3,0.0,0.3,2.022,1.978,0.167,0.089,0.056,0.033,0.011,0.011,0.0,1.233,0.089,0.011,0.011,7.098,0.8,6.015,0.033,0.0,0.067,0.0,0.022,0.022,0.022,0.0,1.456,1.122,0.0,0.0,0.9,0.0,0.156,0.489,0.256,0.0,0.089,0.056,0.033,0.011,0.011,0.0,0.422,0.022,0.0,0.0,3.007,0.256,2.642,0.022,0.0,0.067,0.0,0.022,0.022,0.022,0.0,0.078,0.078,0.0,0.0,0.084
Kevin Großkreutz,1224.0,30.0,297.0,529.0,398.0,38.0,5.0,3.0,2.0,0,1,0,280.0,19.0,4.0,0.0,1620.6108456444179,148.0,1220.5450581966998,10.0,0,19.0,0.0,2.0,3.0,14.0,1.0,300.0,270.0,0.0,0.0,274.0,22.0,82.0,101.0,91.0,15.0,5.0,3.0,2.0,0,1,0,93.0,9.0,3.0,0.0,809.4674404458459,52.0,592.3347600770818,2.0,0,19.0,0.0,2.0,3.0,14.0,1.0,15.0,15.0,0.0,0.0,0.024509803921568627,0.2426470588235294,0.43218954248366015,0.32516339869281047,0.03104575163398693,0.9,0.6,5.787895877301493,0.06785714285714285,0.014285714285714285,0.0,8.24692606889662,0.06785714285714285,13.6,0.333,3.3,5.878,4.422,0.422,0.056,0.033,0.022,0.0,0.011,0.0,3.111,0.211,0.044,0.0,18.007,1.644,13.562,0.111,0.0,0.211,0.0,0.022,0.033,0.156,0.011,3.333,3.0,0.0,0.0,3.044,0.244,0.911,1.122,1.011,0.167,0.056,0.033,0.022,0.0,0.011,0.0,1.033,0.1,0.033,0.0,8.994,0.578,6.581,0.022,0.0,0.211,0.0,0.022,0.033,0.156,0.011,0.167,0.167,0.0,0.0,0.092
Kevin Kampl,3464.0,47.0,487.0,1992.0,985.0,92.0,38.0,24.0,14.0,1,2,0,942.0,51.0,14.0,1.0,6436.281078337431,565.0,4953.134504510218,18.0,0,27.0,0.0,5.0,10.0,12.0,3.0,1012.0,870.0,0.0,0.0,958.0,19.0,138.0,503.0,317.0,28.0,38.0,24.0,14.0,1,2,0,418.0,24.0,10.0,1.0,2903.4601756203765,234.0,1999.9830933091175,1.0,0,27.0,0.0,5.0,10.0,12.0,3.0,74.0,71.0,0.0,0.0,0.013568129330254041,0.14058891454965358,0.5750577367205543,0.2843533487297921,0.026558891454965358,0.8596837944664032,0.631578947368421,6.832570146855022,0.054140127388535034,0.014861995753715499,0.0010615711252653928,8.76660974249596,0.028662420382165606,38.489,0.522,5.411,22.133,10.944,1.022,0.422,0.267,0.156,0.011,0.022,0.0,10.467,0.567,0.156,0.011,71.514,6.278,55.035,0.2,0.0,0.3,0.0,0.056,0.111,0.133,0.033,11.244,9.667,0.0,0.0,10.644,0.211,1.533,5.589,3.522,0.311,0.422,0.267,0.156,0.011,0.022,0.0,4.644,0.267,0.111,0.011,32.261,2.6,22.222,0.011,0.0,0.3,0.0,0.056,0.111,0.133,0.033,0.822,0.789,0.0,0.0,0.097
Kevin Kuranyi,798.0,8.0,49.0,354.0,395.0,99.0,13.0,5.0,8.0,0,4,0,119.0,4.0,3.0,1.0,489.7049725223686,63.0,306.56798764485745,18.0,1,9.0,0.0,1.0,3.0,5.0,1.0,367.0,195.0,0.0,0.0,288.0,5.0,24.0,128.0,136.0,30.0,13.0,5.0,8.0,0,4,0,77.0,3.0,3.0,1.0,357.19467688386254,42.0,201.51958962357247,7.0,1,9.0,0.0,1.0,3.0,5.0,1.0,45.0,43.0,0.0,0.0,0.010025062656641603,0.06140350877192982,0.44360902255639095,0.4949874686716792,0.12406015037593984,0.5313351498637602,0.38461538461538464,4.115167836322425,0.03361344537815126,0.025210084033613446,0.008403361344537815,4.866158534045357,0.07563025210084033,8.867,0.089,0.544,3.933,4.389,1.1,0.144,0.056,0.089,0.0,0.044,0.0,1.322,0.044,0.033,0.011,5.441,0.7,3.406,0.2,0.011,0.1,0.0,0.011,0.033,0.056,0.011,4.078,2.167,0.0,0.0,3.2,0.056,0.267,1.422,1.511,0.333,0.144,0.056,0.089,0.0,0.044,0.0,0.856,0.033,0.033,0.011,3.969,0.467,2.239,0.078,0.011,0.1,0.0,0.011,0.033,0.056,0.011,0.5,0.478,0.0,0.0,0.054
Kevin Vogt,2564.0,53.0,516.0,1683.0,365.0,65.0,12.0,7.0,5.0,1,3,0,605.0,10.0,2.0,1.0,3126.8776077881685,335.0,2276.860423221816,15.0,1,11.0,0.0,4.0,6.0,1.0,1.0,782.0,673.0,0.0,0.0,584.0,29.0,140.0,341.0,103.0,20.0,12.0,7.0,5.0,1,3,0,188.0,7.0,0.0,1.0,894.4761534941118,97.0,555.3955368663411,4.0,1,11.0,0.0,4.0,6.0,1.0,1.0,55.0,54.0,0.0,0.0,0.020670826833073322,0.20124804992199688,0.656396255850234,0.14235569422776911,0.02535101404056162,0.860613810741688,0.5833333333333334,5.168392740145733,0.01652892561983471,0.003305785123966942,0.001652892561983471,6.796598278274077,0.01818181818181818,28.489,0.589,5.733,18.7,4.056,0.722,0.133,0.078,0.056,0.011,0.033,0.0,6.722,0.111,0.022,0.011,34.743,3.722,25.298,0.167,0.011,0.122,0.0,0.044,0.067,0.011,0.011,8.689,7.478,0.0,0.0,6.489,0.322,1.556,3.789,1.144,0.222,0.133,0.078,0.056,0.011,0.033,0.0,2.089,0.078,0.0,0.011,9.939,1.078,6.171,0.044,0.011,0.122,0.0,0.044,0.067,0.011,0.011,0.611,0.6,0.0,0.0,0.076
Kevin Volland,4319.0,26.0,307.0,1821.0,2191.0,362.0,93.0,49.0,44.0,4,8,0,966.0,70.0,37.0,9.0,6231.132076929489,657.0,5189.562121682362,103.0,4,94.0,0.0,7.0,32.0,55.0,7.0,1626.0,991.0,0.0,1.0,1669.0,15.0,129.0,723.0,817.0,121.0,93.0,49.0,44.0,4,8,0,620.0,45.0,22.0,4.0,4131.135051944509,417.0,3372.712521941192,36.0,4,94.0,0.0,7.0,32.0,55.0,7.0,267.0,254.0,0.0,0.0,0.006019912016670526,0.07108126881222505,0.421625376244501,0.5072933549432739,0.08381569807825885,0.6094710947109471,0.5268817204301075,6.4504472846060965,0.07246376811594203,0.038302277432712216,0.009316770186335404,7.898876897537842,0.09730848861283643,47.989,0.289,3.411,20.233,24.344,4.022,1.033,0.544,0.489,0.044,0.089,0.0,10.733,0.778,0.411,0.1,69.235,7.3,57.662,1.144,0.044,1.044,0.0,0.078,0.356,0.611,0.078,18.067,11.011,0.0,0.011,18.544,0.167,1.433,8.033,9.078,1.344,1.033,0.544,0.489,0.044,0.089,0.0,6.889,0.5,0.244,0.044,45.902,4.633,37.475,0.4,0.044,1.044,0.0,0.078,0.356,0.611,0.078,2.967,2.822,0.0,0.0,0.088
Kingsley Coman,3460.0,11.0,144.0,1124.0,2192.0,226.0,92.0,63.0,29.0,2,3,0,986.0,69.0,47.0,1.0,7660.4505444119895,644.0,6774.647159542588,58.0,0,55.0,0.0,0.0,20.0,35.0,5.0,1142.0,960.0,0.0,0.0,1146.0,5.0,70.0,435.0,641.0,62.0,92.0,63.0,29.0,2,3,0,521.0,39.0,30.0,1.0,4745.910950510737,351.0,4135.100860984776,22.0,0,55.0,0.0,0.0,20.0,35.0,5.0,121.0,118.0,0.0,0.0,0.003179190751445087,0.04161849710982659,0.3248554913294798,0.6335260115606937,0.0653179190751445,0.840630472854641,0.6847826086956522,7.769219619079097,0.06997971602434078,0.04766734279918864,0.0010141987829614604,10.519638446494703,0.055780933062880324,38.444,0.122,1.6,12.489,24.356,2.511,1.022,0.7,0.322,0.022,0.033,0.0,10.956,0.767,0.522,0.011,85.116,7.156,75.274,0.644,0.0,0.611,0.0,0.0,0.222,0.389,0.056,12.689,10.667,0.0,0.0,12.733,0.056,0.778,4.833,7.122,0.689,1.022,0.7,0.322,0.022,0.033,0.0,5.789,0.433,0.333,0.011,52.732,3.9,45.946,0.244,0.0,0.611,0.0,0.0,0.222,0.389,0.056,1.344,1.311,0.0,0.0,0.117
Klaas-Jan Huntelaar,2705.0,33.0,111.0,1197.0,1397.0,432.0,18.0,10.0,8.0,0,1,0,425.0,9.0,18.0,8.0,1978.5638508381107,203.0,1207.0451641656773,84.0,11,44.0,0.0,0.0,19.0,25.0,7.0,1306.0,630.0,0.0,1.0,908.0,23.0,45.0,399.0,464.0,132.0,18.0,10.0,8.0,0,1,0,255.0,4.0,14.0,8.0,1267.9555573850291,126.0,684.4282614231281,40.0,11,44.0,0.0,0.0,19.0,25.0,7.0,174.0,162.0,0.0,0.0,0.012199630314232901,0.041035120147874304,0.4425138632162662,0.5164510166358596,0.15970425138632163,0.48238897396630936,0.5555555555555556,4.655444354913202,0.021176470588235293,0.042352941176470586,0.018823529411764704,5.946035291456538,0.10352941176470588,30.056,0.367,1.233,13.3,15.522,4.8,0.2,0.111,0.089,0.0,0.011,0.0,4.722,0.1,0.2,0.089,21.984,2.256,13.412,0.933,0.122,0.489,0.0,0.0,0.211,0.278,0.078,14.511,7.0,0.0,0.011,10.089,0.256,0.5,4.433,5.156,1.467,0.2,0.111,0.089,0.0,0.011,0.0,2.833,0.044,0.156,0.089,14.088,1.4,7.605,0.444,0.122,0.489,0.0,0.0,0.211,0.278,0.078,1.933,1.8,0.0,0.0,0.066
Koen Casteels,1089.0,921.0,1086.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,286.0,0.0,0.0,0.0,1316.3576645706912,185.0,1059.2445348226424,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,248.0,248.0,0.0,0.0,155.0,135.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,71.0,0.0,0.0,0.0,384.2820850829744,44.0,243.18905160524744,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.8457300275482094,0.9972451790633609,0.0027548209366391185,0.0,0.0,1.0,0.0,4.602649176820599,0.0,0.0,0.0,5.725646134176445,0.0034965034965034965,12.1,10.233,12.067,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178,0.0,0.0,0.0,14.626,2.056,11.769,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.0,2.756,2.756,0.0,0.0,1.722,1.5,1.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.0,0.0,0.0,4.27,0.489,2.702,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.0,0.233,0.233,0.0,0.0,0.064
