player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Florian Kohls,1.0,1.0,0,0,0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.033,0.0,0.033,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Niederlechner,8.0,7.0,0,0,1,68.0,5.0,31.0,32.0,17.0,0.0,7.0,10.0,0.0,7.0,0,0,0,7.0,0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,13.0,2.0,8.0,3.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.875,0.07352941176470588,0.45588235294117646,0.47058823529411764,0.0,0.4117647058823529,0.5882352941176471,0.3333333333333333,1.0,0.0,0.0,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.089,0.078,0.0,0.0,0.011,0.756,0.056,0.344,0.356,0.189,0.0,0.078,0.111,0.0,0.078,0.0,0.0,0.0,0.078,0.0,0.044,0.0,0.0,0.033,0.011,0.033,0.0,0.0,0.144,0.022,0.089,0.033,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Francisco José Rodriguez Araya,3.0,3.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franck Bilal Ribéry,43.0,41.0,1,1,2,124.0,25.0,49.0,50.0,44.0,0.0,12.0,32.0,1.0,8.0,1,0,0,8.0,0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,11.0,1.0,5.0,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9534883720930233,0.20161290322580644,0.3951612903225806,0.4032258064516129,0.0,0.2727272727272727,0.7272727272727273,0.25,0.0,0.5,0.5,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.478,0.456,0.011,0.011,0.022,1.378,0.278,0.544,0.556,0.489,0.0,0.133,0.356,0.011,0.089,0.011,0.0,0.0,0.089,0.0,0.011,0.0,0.0,0.044,0.011,0.0,0.022,0.022,0.122,0.011,0.056,0.056,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Franco Matías Di Santo,29.0,25.0,0,0,4,313.0,37.0,147.0,129.0,85.0,3.0,31.0,51.0,0.0,25.0,1,0,0,25.0,0,14.0,9.0,0.0,15.0,11.0,3.0,9.0,3.0,34.0,6.0,14.0,14.0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8620689655172413,0.1182108626198083,0.4696485623003195,0.41214057507987223,0.03529411764705882,0.36470588235294116,0.6,0.7333333333333333,0.2,0.6,0.2,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.322,0.278,0.0,0.0,0.044,3.478,0.411,1.633,1.433,0.944,0.033,0.344,0.567,0.0,0.278,0.011,0.0,0.0,0.278,0.0,0.156,0.1,0.0,0.167,0.122,0.033,0.1,0.033,0.378,0.067,0.156,0.156,0.011,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Frederik Hillesborg Sørensen,51.0,47.0,0,0,4,215.0,137.0,69.0,9.0,53.0,16.0,31.0,6.0,2.0,51.0,0,4,4,51.0,1,115.0,56.0,0.0,44.0,24.0,33.0,10.0,1.0,25.0,5.0,15.0,5.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9215686274509803,0.6372093023255814,0.3209302325581395,0.04186046511627907,0.3018867924528302,0.5849056603773585,0.11320754716981132,0.5454545454545454,0.75,0.22727272727272727,0.022727272727272728,0.2,0.6,0.2,0.567,0.522,0.0,0.0,0.044,2.389,1.522,0.767,0.1,0.589,0.178,0.344,0.067,0.022,0.567,0.0,0.044,0.044,0.567,0.011,1.278,0.622,0.0,0.489,0.267,0.367,0.111,0.011,0.278,0.056,0.167,0.056,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Fynn Arkenberg,11.0,10.0,0,0,1,50.0,28.0,16.0,6.0,14.0,2.0,5.0,7.0,0.0,8.0,0,1,1,8.0,0,6.0,3.0,0.0,9.0,6.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.56,0.32,0.12,0.14285714285714285,0.35714285714285715,0.5,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.122,0.111,0.0,0.0,0.011,0.556,0.311,0.178,0.067,0.156,0.022,0.056,0.078,0.0,0.089,0.0,0.011,0.011,0.089,0.0,0.067,0.033,0.0,0.1,0.067,0.056,0.011,0.033,0.033,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaëtan Bussmann,37.0,35.0,0,0,2,248.0,122.0,102.0,24.0,65.0,12.0,35.0,18.0,5.0,47.0,0,0,0,47.0,2,49.0,21.0,0.0,39.0,19.0,21.0,15.0,3.0,19.0,6.0,10.0,3.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9459459459459459,0.49193548387096775,0.4112903225806452,0.0967741935483871,0.18461538461538463,0.5384615384615384,0.27692307692307694,0.48717948717948717,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.411,0.389,0.0,0.0,0.022,2.756,1.356,1.133,0.267,0.722,0.133,0.389,0.2,0.056,0.522,0.0,0.0,0.0,0.522,0.022,0.544,0.233,0.0,0.433,0.211,0.233,0.167,0.033,0.211,0.067,0.111,0.033,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Genki Haraguchi,120.0,108.0,1,1,12,582.0,176.0,258.0,148.0,162.0,12.0,75.0,75.0,2.0,60.0,1,1,1,60.0,0,12.0,7.0,0.0,63.0,35.0,32.0,26.0,5.0,33.0,8.0,16.0,9.0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.3024054982817869,0.44329896907216493,0.2542955326460481,0.07407407407407407,0.46296296296296297,0.46296296296296297,0.5555555555555556,0.5079365079365079,0.4126984126984127,0.07936507936507936,0.24242424242424243,0.48484848484848486,0.2727272727272727,1.333,1.2,0.011,0.011,0.133,6.467,1.956,2.867,1.644,1.8,0.133,0.833,0.833,0.022,0.667,0.011,0.011,0.011,0.667,0.0,0.133,0.078,0.0,0.7,0.389,0.356,0.289,0.056,0.367,0.089,0.178,0.1,0.011,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0
Georg Niedermeier,49.0,41.0,0,0,8,127.0,81.0,42.0,4.0,32.0,13.0,17.0,2.0,1.0,38.0,0,1,1,38.0,0,73.0,41.0,0.0,21.0,11.0,17.0,4.0,0.0,22.0,8.0,9.0,5.0,0,1,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8367346938775511,0.6377952755905512,0.33070866141732286,0.031496062992125984,0.40625,0.53125,0.0625,0.5238095238095238,0.8095238095238095,0.19047619047619047,0.0,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.544,0.456,0.0,0.0,0.089,1.411,0.9,0.467,0.044,0.356,0.144,0.189,0.022,0.011,0.422,0.0,0.011,0.011,0.422,0.0,0.811,0.456,0.0,0.233,0.122,0.189,0.044,0.0,0.244,0.089,0.1,0.056,0.0,0.011,0.0,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.056,0.0
Gerhard Tremmel,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gian-Luca Waldschmidt,7.0,5.0,0,0,2,52.0,13.0,18.0,21.0,13.0,2.0,2.0,9.0,0.0,6.0,0,0,0,6.0,0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,8.0,0.0,2.0,6.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.25,0.34615384615384615,0.40384615384615385,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.25,0.75,0.078,0.056,0.0,0.0,0.022,0.578,0.144,0.2,0.233,0.144,0.022,0.022,0.1,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.033,0.0,0.0,0.033,0.022,0.011,0.022,0.0,0.089,0.0,0.022,0.067,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Curci,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Gaudino,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gideon Jung,76.0,74.0,0,0,2,295.0,121.0,158.0,16.0,90.0,11.0,67.0,12.0,0.0,27.0,0,0,0,27.0,0,28.0,16.0,0.0,23.0,15.0,9.0,14.0,0.0,27.0,3.0,21.0,3.0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9736842105263158,0.4101694915254237,0.535593220338983,0.05423728813559322,0.12222222222222222,0.7444444444444445,0.13333333333333333,0.6521739130434783,0.391304347826087,0.6086956521739131,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.844,0.822,0.0,0.0,0.022,3.278,1.344,1.756,0.178,1.0,0.122,0.744,0.133,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.311,0.178,0.0,0.256,0.167,0.1,0.156,0.0,0.3,0.033,0.233,0.033,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0
Giulio Donati,96.0,92.0,0,0,4,294.0,132.0,119.0,43.0,98.0,19.0,42.0,37.0,7.0,44.0,1,0,0,44.0,0,72.0,31.0,0.0,53.0,30.0,31.0,17.0,5.0,28.0,12.0,9.0,7.0,2,0,0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.9583333333333334,0.4489795918367347,0.40476190476190477,0.14625850340136054,0.19387755102040816,0.42857142857142855,0.37755102040816324,0.5660377358490566,0.5849056603773585,0.32075471698113206,0.09433962264150944,0.42857142857142855,0.32142857142857145,0.25,1.067,1.022,0.0,0.0,0.044,3.267,1.467,1.322,0.478,1.089,0.211,0.467,0.411,0.078,0.489,0.011,0.0,0.0,0.489,0.0,0.8,0.344,0.0,0.589,0.333,0.344,0.189,0.056,0.311,0.133,0.1,0.078,0.022,0.0,0.0,0.078,0.0,0.011,0.011,0.011,0.0,0.0,0.089,0.011
Gojko Kačar,54.0,48.0,0,0,6,300.0,136.0,140.0,24.0,103.0,25.0,63.0,15.0,1.0,30.0,0,2,2,30.0,0,30.0,18.0,0.0,42.0,27.0,27.0,12.0,3.0,27.0,9.0,17.0,1.0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8888888888888888,0.4533333333333333,0.4666666666666667,0.08,0.24271844660194175,0.6116504854368932,0.14563106796116504,0.6428571428571429,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.3333333333333333,0.6296296296296297,0.037037037037037035,0.6,0.533,0.0,0.0,0.067,3.333,1.511,1.556,0.267,1.144,0.278,0.7,0.167,0.011,0.333,0.0,0.022,0.022,0.333,0.0,0.333,0.2,0.0,0.467,0.3,0.3,0.133,0.033,0.3,0.1,0.189,0.011,0.011,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Gonzalo Alejandro Jara Reyes,31.0,29.0,0,0,2,67.0,28.0,32.0,7.0,19.0,4.0,8.0,7.0,1.0,6.0,0,0,0,6.0,0,11.0,6.0,0.0,9.0,2.0,5.0,3.0,1.0,6.0,3.0,0.0,3.0,2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9354838709677419,0.417910447761194,0.47761194029850745,0.1044776119402985,0.21052631578947367,0.42105263157894735,0.3684210526315789,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5,0.0,0.5,0.344,0.322,0.0,0.0,0.022,0.744,0.311,0.356,0.078,0.211,0.044,0.089,0.078,0.011,0.067,0.0,0.0,0.0,0.067,0.0,0.122,0.067,0.0,0.1,0.022,0.056,0.033,0.011,0.067,0.033,0.0,0.033,0.022,0.011,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Gonzalo Castro Randon,75.0,71.0,0,0,4,308.0,54.0,164.0,90.0,132.0,11.0,60.0,61.0,1.0,38.0,1,2,2,38.0,1,8.0,3.0,0.0,32.0,20.0,8.0,19.0,5.0,13.0,1.0,8.0,4.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9466666666666667,0.17532467532467533,0.5324675324675324,0.2922077922077922,0.08333333333333333,0.45454545454545453,0.4621212121212121,0.625,0.25,0.59375,0.15625,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.833,0.789,0.0,0.0,0.044,3.422,0.6,1.822,1.0,1.467,0.122,0.667,0.678,0.011,0.422,0.011,0.022,0.022,0.422,0.011,0.089,0.033,0.0,0.356,0.222,0.089,0.211,0.056,0.144,0.011,0.089,0.044,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Gotoku Sakai,89.0,78.0,1,1,11,314.0,178.0,104.0,32.0,83.0,19.0,40.0,24.0,7.0,41.0,0,0,0,41.0,0,65.0,30.0,0.0,58.0,37.0,43.0,9.0,6.0,20.0,10.0,8.0,2.0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8764044943820225,0.5668789808917197,0.33121019108280253,0.10191082802547771,0.2289156626506024,0.4819277108433735,0.2891566265060241,0.6379310344827587,0.7413793103448276,0.15517241379310345,0.10344827586206896,0.5,0.4,0.1,0.989,0.867,0.011,0.011,0.122,3.489,1.978,1.156,0.356,0.922,0.211,0.444,0.267,0.078,0.456,0.0,0.0,0.0,0.456,0.0,0.722,0.333,0.0,0.644,0.411,0.478,0.1,0.067,0.222,0.111,0.089,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.011,0.0,0.0,0.022,0.0
Granit Xhaka,175.0,158.0,0,0,17,449.0,153.0,266.0,30.0,204.0,43.0,137.0,24.0,3.0,67.0,1,6,6,67.0,0,72.0,53.0,0.0,70.0,41.0,34.0,32.0,4.0,74.0,18.0,51.0,5.0,1,2,0,6.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,0.9028571428571428,0.34075723830734966,0.5924276169265034,0.066815144766147,0.2107843137254902,0.6715686274509803,0.11764705882352941,0.5857142857142857,0.4857142857142857,0.45714285714285713,0.05714285714285714,0.24324324324324326,0.6891891891891891,0.06756756756756757,1.944,1.756,0.0,0.0,0.189,4.989,1.7,2.956,0.333,2.267,0.478,1.522,0.267,0.033,0.744,0.011,0.067,0.067,0.744,0.0,0.8,0.589,0.0,0.778,0.456,0.378,0.356,0.044,0.822,0.2,0.567,0.056,0.011,0.022,0.0,0.067,0.022,0.0,0.022,0.011,0.0,0.011,0.078,0.011
Gustavo Adrián Ramos Vásquez,39.0,37.0,0,0,2,179.0,12.0,75.0,92.0,54.0,1.0,18.0,35.0,2.0,16.0,1,0,0,16.0,0,8.0,6.0,0.0,13.0,10.0,3.0,4.0,6.0,20.0,0.0,9.0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.0670391061452514,0.41899441340782123,0.5139664804469274,0.018518518518518517,0.3333333333333333,0.6481481481481481,0.7692307692307693,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.0,0.45,0.55,0.433,0.411,0.0,0.0,0.022,1.989,0.133,0.833,1.022,0.6,0.011,0.2,0.389,0.022,0.178,0.011,0.0,0.0,0.178,0.0,0.089,0.067,0.0,0.144,0.111,0.033,0.044,0.067,0.222,0.0,0.1,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
György Garics,83.0,75.0,0,0,8,301.0,166.0,111.0,24.0,64.0,8.0,38.0,18.0,6.0,40.0,0,0,0,40.0,1,85.0,42.0,0.0,30.0,17.0,17.0,11.0,2.0,26.0,7.0,16.0,3.0,0,0,0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.9036144578313253,0.5514950166112956,0.3687707641196013,0.07973421926910298,0.125,0.59375,0.28125,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.06666666666666667,0.2692307692307692,0.6153846153846154,0.11538461538461539,0.922,0.833,0.0,0.0,0.089,3.344,1.844,1.233,0.267,0.711,0.089,0.422,0.2,0.067,0.444,0.0,0.0,0.0,0.444,0.011,0.944,0.467,0.0,0.333,0.189,0.189,0.122,0.022,0.289,0.078,0.178,0.033,0.0,0.0,0.0,0.078,0.0,0.0,0.011,0.011,0.0,0.0,0.089,0.0
Hakan Çalhanoğlu,142.0,130.0,1,1,12,475.0,79.0,250.0,146.0,183.0,5.0,98.0,80.0,1.0,64.0,2,3,3,64.0,0,32.0,19.0,0.0,39.0,28.0,9.0,24.0,6.0,34.0,4.0,19.0,11.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9154929577464789,0.16631578947368422,0.5263157894736842,0.30736842105263157,0.0273224043715847,0.5355191256830601,0.4371584699453552,0.717948717948718,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.11764705882352941,0.5588235294117647,0.3235294117647059,1.578,1.444,0.011,0.011,0.133,5.278,0.878,2.778,1.622,2.033,0.056,1.089,0.889,0.011,0.711,0.022,0.033,0.033,0.711,0.0,0.356,0.211,0.0,0.433,0.311,0.1,0.267,0.067,0.378,0.044,0.211,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Halil Altıntop,52.0,43.0,0,0,9,263.0,45.0,148.0,70.0,78.0,0.0,52.0,26.0,0.0,9.0,0,1,1,9.0,0,9.0,5.0,0.0,16.0,10.0,5.0,11.0,0.0,13.0,0.0,9.0,4.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8269230769230769,0.17110266159695817,0.5627376425855514,0.2661596958174905,0.0,0.6666666666666666,0.3333333333333333,0.625,0.3125,0.6875,0.0,0.0,0.6923076923076923,0.3076923076923077,0.578,0.478,0.0,0.0,0.1,2.922,0.5,1.644,0.778,0.867,0.0,0.578,0.289,0.0,0.1,0.0,0.011,0.011,0.1,0.0,0.1,0.056,0.0,0.178,0.111,0.056,0.122,0.0,0.144,0.0,0.1,0.044,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Haris Seferović,77.0,71.0,0,0,6,436.0,48.0,175.0,213.0,126.0,5.0,44.0,77.0,2.0,32.0,2,0,0,32.0,0,14.0,10.0,0.0,14.0,7.0,4.0,6.0,4.0,53.0,4.0,21.0,28.0,2,1,0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,0.922077922077922,0.11009174311926606,0.4013761467889908,0.48853211009174313,0.03968253968253968,0.3492063492063492,0.6111111111111112,0.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.07547169811320754,0.39622641509433965,0.5283018867924528,0.856,0.789,0.0,0.0,0.067,4.844,0.533,1.944,2.367,1.4,0.056,0.489,0.856,0.022,0.356,0.022,0.0,0.0,0.356,0.0,0.156,0.111,0.0,0.156,0.078,0.044,0.067,0.044,0.589,0.044,0.233,0.311,0.022,0.011,0.0,0.078,0.0,0.0,0.033,0.033,0.0,0.0,0.111,0.0
Heinz Lindner,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hendrik Bonmann,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
