player,goals,goals_penalty,goals_header,goals_left_foot,goals_right_foot,goals_other_body_part,goals_with_first_touch,goals_in_goal_area,goals_in_penalty_area,goals_in_attacking_third,goals_in_middle_third,goals_inside_penalty_area,goals_outside_penalty_area,goals_long_distance,goals_mid_distance,goals_short_distance,goals_avg_distance,shots_total,shots_on_target,shots_from_freekick,shots_from_penalty,shots_on_target_left_foot,shots_on_target_right_foot,shots_with_first_touch,shots_in_goal_area,shots_in_penalty_area,shots_in_attacking_third,shots_in_middle_third,shots_inside_penalty_area,shots_outside_penalty_area,shots_long_distance,shots_mid_distance,shots_short_distance,shots_avg_distance,goal_normal,goal_volley,goal_half_volley,goal_lob,goal_backheel,goal_overhead_kick,goal_diving_header,xG,big_chances_total,big_chances_led_to_goal,last_minute_goals,up_goals,up_goals_penalty,up_goals_header,up_goals_left_foot,up_goals_right_foot,up_goals_other_body_part,up_goals_with_first_touch,up_goals_in_goal_area,up_goals_in_penalty_area,up_goals_in_attacking_third,up_goals_in_middle_third,up_goals_inside_penalty_area,up_goals_outside_penalty_area,up_goals_long_distance,up_goals_mid_distance,up_goals_short_distance,up_goals_avg_distance,up_shots_total,up_shots_on_target,up_shots_from_freekick,up_shots_from_penalty,up_shots_on_target_left_foot,up_shots_on_target_right_foot,up_shots_with_first_touch,up_shots_in_goal_area,up_shots_in_penalty_area,up_shots_in_attacking_third,up_shots_in_middle_third,up_shots_inside_penalty_area,up_shots_outside_penalty_area,up_shots_long_distance,up_shots_mid_distance,up_shots_short_distance,up_shots_avg_distance,up_goal_normal,up_goal_volley,up_goal_half_volley,up_goal_lob,up_goal_backheel,up_goal_overhead_kick,up_goal_diving_header,up_xG,up_big_chances_total,up_big_chances_led_to_goal,up_last_minute_goals,equalizer,first_goal,leading_goal,goals_important,shots_on_target_%,shot_conversion_%,shot_conversion_on_target_%,big_chances_conversion_%,up_shot_conversion_%,up_shots_on_target_%,up_big_chances_conversion_%,shots_inside_the_box_%,shots_outside_the_box_%,goals_right_foot_%,goals_left_foot_%,goals_with_first_touch_%,big_chance_conversion_%,goals_outside_penalty_area_%,goals_inside_penalty_area_%,goals_header_%,goals_per_match,goals_penalty_per_match,goals_header_per_match,goals_left_foot_per_match,goals_right_foot_per_match,goals_other_body_part_per_match,goals_with_first_touch_per_match,goals_in_goal_area_per_match,goals_in_penalty_area_per_match,goals_in_attacking_third_per_match,goals_in_middle_third_per_match,goals_inside_penalty_area_per_match,goals_outside_penalty_area_per_match,goals_long_distance_per_match,goals_mid_distance_per_match,goals_short_distance_per_match,goals_avg_distance_per_match,shots_total_per_match,shots_on_target_per_match,shots_from_freekick_per_match,shots_from_penalty_per_match,shots_on_target_left_foot_per_match,shots_on_target_right_foot_per_match,shots_with_first_touch_per_match,shots_in_goal_area_per_match,shots_in_penalty_area_per_match,shots_in_attacking_third_per_match,shots_in_middle_third_per_match,shots_inside_penalty_area_per_match,shots_outside_penalty_area_per_match,shots_long_distance_per_match,shots_mid_distance_per_match,shots_short_distance_per_match,shots_avg_distance_per_match,goal_normal_per_match,goal_volley_per_match,goal_half_volley_per_match,goal_lob_per_match,goal_backheel_per_match,goal_overhead_kick_per_match,goal_diving_header_per_match,xG_per_match,big_chances_total_per_match,big_chances_led_to_goal_per_match,last_minute_goals_per_match,up_goals_per_match,up_goals_penalty_per_match,up_goals_header_per_match,up_goals_left_foot_per_match,up_goals_right_foot_per_match,up_goals_other_body_part_per_match,up_goals_with_first_touch_per_match,up_goals_in_goal_area_per_match,up_goals_in_penalty_area_per_match,up_goals_in_attacking_third_per_match,up_goals_in_middle_third_per_match,up_goals_inside_penalty_area_per_match,up_goals_outside_penalty_area_per_match,up_goals_long_distance_per_match,up_goals_mid_distance_per_match,up_goals_short_distance_per_match,up_goals_avg_distance_per_match,up_shots_total_per_match,up_shots_on_target_per_match,up_shots_from_freekick_per_match,up_shots_from_penalty_per_match,up_shots_on_target_left_foot_per_match,up_shots_on_target_right_foot_per_match,up_shots_with_first_touch_per_match,up_shots_in_goal_area_per_match,up_shots_in_penalty_area_per_match,up_shots_in_attacking_third_per_match,up_shots_in_middle_third_per_match,up_shots_inside_penalty_area_per_match,up_shots_outside_penalty_area_per_match,up_shots_long_distance_per_match,up_shots_mid_distance_per_match,up_shots_short_distance_per_match,up_shots_avg_distance_per_match,up_goal_normal_per_match,up_goal_volley_per_match,up_goal_half_volley_per_match,up_goal_lob_per_match,up_goal_backheel_per_match,up_goal_overhead_kick_per_match,up_goal_diving_header_per_match,up_xG_per_match,up_big_chances_total_per_match,up_big_chances_led_to_goal_per_match,up_last_minute_goals_per_match,equalizer_per_match,first_goal_per_match,leading_goal_per_match,goals_important_per_match
Antonino La Gumina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.367137949771818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14701006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.162978491892582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09655268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.011,0.022,0.011,0.0,0.033,0.0,0.0,0.0,0.033,0.0,0.0,0.033,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.011,0.011,0.011,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.022,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Calabrese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Candreva,10.0,6.0,0.0,2.0,8.0,0.0,4.0,1.0,8.0,1.0,1.0,0.0,90.0,1.0,7.0,2.0,27.26688749544732,90.0,46.0,16.0,8.0,5.0,41.0,28.0,1.0,40.0,1.0,1.0,0.0,90.0,38.0,27.0,25.0,36.24057124136356,9.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4448927553,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,14.818906842274163,14.0,4.0,0.0,0.0,1.0,3.0,6.0,0.0,11.0,0.0,0.0,0.0,14.0,5.0,6.0,3.0,17.558379336019463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83686047,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.511,0.111,0.217,0.667,0.071,0.286,0.0,0.0,1.0,0.8,0.2,0.4,0.667,9.0,0.0,0.0,0.111,0.067,0.0,0.022,0.089,0.0,0.044,0.011,0.089,0.011,0.011,0.0,1.0,0.011,0.078,0.022,0.303,1.0,0.511,0.178,0.089,0.056,0.456,0.311,0.011,0.444,0.011,0.011,0.0,1.0,0.422,0.3,0.278,0.403,0.1,0.0,0.011,0.0,0.0,0.0,0.0,0.127,0.033,0.022,0.022,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.156,0.0,0.011,0.0,0.165,0.156,0.044,0.0,0.0,0.011,0.033,0.067,0.0,0.122,0.0,0.0,0.0,0.156,0.056,0.067,0.033,0.195,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.022,0.022,0.011,0.056
Antonio Cassano,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,24.548786268205244,18.0,9.0,1.0,0.0,0.0,9.0,3.0,2.0,8.0,2.0,2.0,0.0,18.0,6.0,5.0,7.0,30.86200674871922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.539242795,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,17.887705274852895,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,1.0,11.748167494975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583653798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111,0.222,0.333,0.25,0.25,0.0,0.0,1.0,1.0,0.0,0.5,0.333,9.0,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.011,0.0,0.022,0.0,0.0,0.0,0.2,0.0,0.011,0.011,0.273,0.2,0.1,0.011,0.0,0.0,0.1,0.033,0.022,0.089,0.022,0.022,0.0,0.2,0.067,0.056,0.078,0.343,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.028,0.033,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.044,0.0,0.011,0.0,0.199,0.044,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.033,0.011,0.011,0.0,0.044,0.0,0.033,0.011,0.131,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Di Gaudio,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,2.0,1.0,23.07648695714893,36.0,26.0,0.0,0.0,2.0,23.0,6.0,1.0,25.0,1.0,1.0,0.0,36.0,9.0,9.0,18.0,21.788845784785384,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1992677699999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,9.849365461794992,20.0,15.0,0.0,0.0,2.0,13.0,4.0,1.0,12.0,1.0,1.0,0.0,20.0,5.0,6.0,9.0,11.977134774534246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7304963519999998,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.722,0.083,0.115,0.0,0.05,0.75,0.0,0.0,1.0,1.0,0.0,0.667,0.0,12.0,0.0,0.0,0.033,0.0,0.0,0.0,0.033,0.0,0.022,0.0,0.033,0.0,0.0,0.0,0.4,0.0,0.022,0.011,0.256,0.4,0.289,0.0,0.0,0.022,0.256,0.067,0.011,0.278,0.011,0.011,0.0,0.4,0.1,0.1,0.2,0.242,0.022,0.011,0.0,0.0,0.0,0.0,0.0,0.036,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.222,0.0,0.0,0.011,0.109,0.222,0.167,0.0,0.0,0.022,0.144,0.044,0.011,0.133,0.011,0.011,0.0,0.222,0.056,0.067,0.1,0.133,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.019,0.011,0.0,0.0,0.022,0.011,0.0,0.033
Antonio Di Natale,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0,0.0,1.0,1.0,6.8969750685314235,33.0,22.0,4.0,2.0,6.0,16.0,11.0,3.0,22.0,3.0,3.0,0.0,33.0,7.0,11.0,15.0,22.47089031028945,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.695484344,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,2.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,1.0,3.0,4.0,9.551125233788618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486584519,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.667,0.061,0.091,0.5,0.0,0.75,0.0,0.0,1.0,0.5,0.5,0.0,0.5,16.5,0.0,0.0,0.022,0.011,0.0,0.011,0.011,0.0,0.0,0.011,0.011,0.011,0.011,0.0,0.367,0.0,0.011,0.011,0.077,0.367,0.244,0.044,0.022,0.067,0.178,0.122,0.033,0.244,0.033,0.033,0.0,0.367,0.078,0.122,0.167,0.25,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.022,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.089,0.067,0.0,0.0,0.022,0.044,0.022,0.0,0.078,0.0,0.0,0.0,0.089,0.011,0.033,0.044,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.011,0.0,0.011
Antonio Donnarumma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Floro Flores,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,59.0,1.0,3.0,0.0,27.583369627587377,59.0,45.0,8.0,0.0,4.0,39.0,14.0,0.0,27.0,0.0,0.0,0.0,59.0,19.0,15.0,25.0,28.227853408255047,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.7210794967,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,11.322985472038727,20.0,14.0,0.0,0.0,3.0,9.0,6.0,0.0,14.0,0.0,0.0,0.0,20.0,6.0,6.0,8.0,13.323381129085785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.954603179,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.763,0.068,0.089,0.0,0.05,0.7,0.0,0.0,1.0,1.0,0.0,0.25,0.0,14.75,0.0,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.011,0.0,0.033,0.0,0.0,0.0,0.656,0.011,0.033,0.0,0.306,0.656,0.5,0.089,0.0,0.044,0.433,0.156,0.0,0.3,0.0,0.0,0.0,0.656,0.211,0.167,0.278,0.314,0.022,0.011,0.011,0.0,0.0,0.0,0.0,0.041,0.022,0.0,0.011,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.222,0.0,0.011,0.0,0.126,0.222,0.156,0.0,0.0,0.033,0.1,0.067,0.0,0.156,0.0,0.0,0.0,0.222,0.067,0.067,0.089,0.148,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.033,0.011,0.0,0.044
Antonio Mirante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Nocerino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Rüdiger,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,0.0,2.0,5.229228227163129,18.0,9.0,0.0,0.0,1.0,5.0,4.0,3.0,9.0,3.0,3.0,0.0,18.0,5.0,5.0,8.0,27.50688453768558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5747830846,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,6.0,0.0,3.0,3.0,10.007399162338112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545430811,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.111,0.222,1.0,0.0,0.333,0.0,0.0,1.0,0.0,0.5,0.5,1.0,9.0,0.0,0.5,0.022,0.0,0.011,0.011,0.0,0.0,0.011,0.011,0.011,0.011,0.011,0.0,0.2,0.0,0.0,0.022,0.058,0.2,0.1,0.0,0.0,0.011,0.056,0.044,0.033,0.1,0.033,0.033,0.0,0.2,0.056,0.056,0.089,0.306,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.067,0.022,0.0,0.0,0.0,0.022,0.011,0.022,0.044,0.022,0.022,0.0,0.067,0.0,0.033,0.033,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.011,0.0,0.011
Archimede Morleo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,26.73996658841855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846159353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.044,0.011,0.011,0.0,0.011,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.044,0.033,0.011,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arlind Afrim Ajeti,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.999999999999995,9.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,0.0,9.0,0.0,5.0,4.0,20.68055566772051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45860472329999996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.999999999999995,6.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,3.0,3.0,9.309082383091154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291625873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.111,0.25,0.0,0.167,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.1,0.0,0.0,0.011,0.111,0.1,0.044,0.0,0.0,0.011,0.011,0.033,0.011,0.078,0.011,0.011,0.0,0.1,0.0,0.056,0.044,0.23,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.067,0.0,0.0,0.011,0.111,0.067,0.033,0.0,0.0,0.0,0.011,0.011,0.011,0.044,0.011,0.011,0.0,0.067,0.0,0.033,0.033,0.103,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
