player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Jasmin Kurtič,3685.0,63.0,529.0,1947.0,1209.0,207.0,33.0,24.0,9.0,0,3,0,848.0,44.0,8.0,0.0,4700.052988658459,435.0,3471.5456969115194,39.0,1,22.0,0.0,3.0,4.0,15.0,0.0,1253.0,947.0,0.0,0.0,1049.0,41.0,195.0,543.0,311.0,38.0,33.0,24.0,9.0,0,3,0,349.0,17.0,1.0,0.0,1907.7368378040983,168.0,1159.9789775192476,9.0,1,22.0,0.0,3.0,4.0,15.0,0.0,148.0,144.0,0.0,0.0,0.017096336499321574,0.1435549525101764,0.5283582089552239,0.32808683853459975,0.05617367706919946,0.7557861133280128,0.7272727272727273,5.542515316814221,0.05188679245283019,0.009433962264150943,0.0,7.980564820486252,0.025943396226415096,40.944,0.7,5.878,21.633,13.433,2.3,0.367,0.267,0.1,0.0,0.033,0.0,9.422,0.489,0.089,0.0,52.223,4.833,38.573,0.433,0.011,0.244,0.0,0.033,0.044,0.167,0.0,13.922,10.522,0.0,0.0,11.656,0.456,2.167,6.033,3.456,0.422,0.367,0.267,0.1,0.0,0.033,0.0,3.878,0.189,0.011,0.0,21.197,1.867,12.889,0.1,0.011,0.244,0.0,0.033,0.044,0.167,0.0,1.644,1.6,0.0,0.0,0.089
Jeison Fabián Murillo Cerón,4530.0,345.0,2291.0,2064.0,175.0,89.0,7.0,5.0,2.0,0,1,0,1130.0,17.0,2.0,1.0,6259.88590231378,705.0,5097.949413602381,8.0,0,14.0,3.0,7.0,6.0,1.0,1.0,1226.0,1182.0,0.0,0.0,714.0,150.0,432.0,238.0,44.0,30.0,7.0,5.0,2.0,0,1,0,174.0,7.0,2.0,1.0,1522.6629048738043,109.0,1107.8276071223306,0.0,0,14.0,3.0,7.0,6.0,1.0,1.0,23.0,21.0,0.0,0.0,0.076158940397351,0.5057395143487858,0.4556291390728477,0.03863134657836645,0.019646799116997793,0.964110929853181,0.7142857142857143,5.539722037445824,0.01504424778761062,0.0017699115044247787,0.0008849557522123894,7.231133920003378,0.012389380530973451,50.333,3.833,25.456,22.933,1.944,0.989,0.078,0.056,0.022,0.0,0.011,0.0,12.556,0.189,0.022,0.011,69.554,7.833,56.644,0.089,0.0,0.156,0.033,0.078,0.067,0.011,0.011,13.622,13.133,0.0,0.0,7.933,1.667,4.8,2.644,0.489,0.333,0.078,0.056,0.022,0.0,0.011,0.0,1.933,0.078,0.022,0.011,16.918,1.211,12.309,0.0,0.0,0.156,0.033,0.078,0.067,0.011,0.011,0.256,0.233,0.0,0.0,0.08
Jeremy Broh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerry Uche Mbakogu,2697.0,41.0,72.0,1092.0,1533.0,361.0,36.0,15.0,21.0,3,6,0,450.0,24.0,27.0,4.0,2849.867679178764,254.0,2055.169516813546,88.0,3,29.0,0.0,1.0,6.0,22.0,6.0,1281.0,546.0,0.0,0.0,873.0,32.0,45.0,356.0,472.0,108.0,36.0,15.0,21.0,3,6,0,269.0,12.0,16.0,3.0,1789.4403598344377,154.0,1163.092172726854,20.0,3,29.0,0.0,1.0,6.0,22.0,6.0,120.0,119.0,0.0,0.0,0.015202076381164257,0.026696329254727477,0.40489432703003336,0.5684093437152391,0.13385242862439747,0.4262295081967213,0.4166666666666667,6.33303928706392,0.05333333333333334,0.06,0.008888888888888889,8.091218570132071,0.06444444444444444,29.967,0.456,0.8,12.133,17.033,4.011,0.4,0.167,0.233,0.033,0.067,0.0,5.0,0.267,0.3,0.044,31.665,2.822,22.835,0.978,0.033,0.322,0.0,0.011,0.067,0.244,0.067,14.233,6.067,0.0,0.0,9.7,0.356,0.5,3.956,5.244,1.2,0.4,0.167,0.233,0.033,0.067,0.0,2.989,0.133,0.178,0.033,19.883,1.711,12.923,0.222,0.033,0.322,0.0,0.011,0.067,0.244,0.067,1.333,1.322,0.0,0.0,0.09
Jesús Joaquín Fernández Sáez de la Torre,2470.0,5.0,195.0,1149.0,1126.0,59.0,48.0,30.0,18.0,1,4,0,659.0,41.0,13.0,3.0,3827.266542660417,399.0,3131.0898497351463,23.0,0,35.0,0.0,4.0,23.0,8.0,0.0,827.0,640.0,0.0,0.0,741.0,2.0,76.0,347.0,318.0,14.0,48.0,30.0,18.0,1,4,0,346.0,18.0,6.0,3.0,2192.88846711104,217.0,1747.0896689918652,5.0,0,35.0,0.0,4.0,23.0,8.0,0.0,90.0,88.0,0.0,0.0,0.0020242914979757085,0.07894736842105263,0.46518218623481783,0.45587044534412957,0.02388663967611336,0.7738814993954051,0.625,5.807688228619753,0.0622154779969651,0.019726858877086494,0.004552352048558422,7.847342981792346,0.05311077389984825,27.444,0.056,2.167,12.767,12.511,0.656,0.533,0.333,0.2,0.011,0.044,0.0,7.322,0.456,0.144,0.033,42.525,4.433,34.79,0.256,0.0,0.389,0.0,0.044,0.256,0.089,0.0,9.189,7.111,0.0,0.0,8.233,0.022,0.844,3.856,3.533,0.156,0.533,0.333,0.2,0.011,0.044,0.0,3.844,0.2,0.067,0.033,24.365,2.411,19.412,0.056,0.0,0.389,0.0,0.044,0.256,0.089,0.0,1.0,0.978,0.0,0.0,0.087
Joan Verdú Fernández,511.0,0.0,24.0,264.0,223.0,10.0,1.0,1.0,0.0,0,0,0,143.0,6.0,0.0,0.0,574.0130915316214,67.0,378.61840321839804,2.0,0,6.0,0.0,0.0,4.0,2.0,0.0,167.0,150.0,0.0,0.0,118.0,0.0,6.0,69.0,43.0,1.0,1.0,1.0,0.0,0,0,0,51.0,3.0,0.0,0.0,275.2225724814051,24.0,153.34456174390957,1.0,0,6.0,0.0,0.0,4.0,2.0,0.0,21.0,21.0,0.0,0.0,0.0,0.046966731898238745,0.5166340508806262,0.436399217221135,0.019569471624266144,0.8982035928143712,1.0,4.0140775631581915,0.04195804195804196,0.0,0.0,5.65102094355818,0.04195804195804196,5.678,0.0,0.267,2.933,2.478,0.111,0.011,0.011,0.0,0.0,0.0,0.0,1.589,0.067,0.0,0.0,6.378,0.744,4.207,0.022,0.0,0.067,0.0,0.0,0.044,0.022,0.0,1.856,1.667,0.0,0.0,1.311,0.0,0.067,0.767,0.478,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.567,0.033,0.0,0.0,3.058,0.267,1.704,0.011,0.0,0.067,0.0,0.0,0.044,0.022,0.0,0.233,0.233,0.0,0.0,0.063
Joel Chukwuma Obi,665.0,3.0,122.0,378.0,165.0,20.0,7.0,2.0,5.0,0,1,0,154.0,9.0,1.0,0.0,1087.6737161792323,79.0,825.0614229584115,9.0,1,8.0,0.0,0.0,3.0,5.0,0.0,216.0,172.0,0.0,0.0,200.0,0.0,54.0,111.0,35.0,4.0,7.0,2.0,5.0,0,1,0,70.0,6.0,0.0,0.0,574.5000554581404,33.0,404.25096871945203,1.0,1,8.0,0.0,0.0,3.0,5.0,0.0,27.0,23.0,0.0,0.0,0.004511278195488722,0.18345864661654135,0.5684210526315789,0.24812030075187969,0.03007518796992481,0.7962962962962963,0.2857142857142857,7.062816338826184,0.05844155844155844,0.006493506493506494,0.0,10.443815480486222,0.05194805194805195,7.389,0.033,1.356,4.2,1.833,0.222,0.078,0.022,0.056,0.0,0.011,0.0,1.711,0.1,0.011,0.0,12.085,0.878,9.167,0.1,0.011,0.089,0.0,0.0,0.033,0.056,0.0,2.4,1.911,0.0,0.0,2.222,0.0,0.6,1.233,0.389,0.044,0.078,0.022,0.056,0.0,0.011,0.0,0.778,0.067,0.0,0.0,6.383,0.367,4.492,0.011,0.011,0.089,0.0,0.0,0.033,0.056,0.0,0.3,0.256,0.0,0.0,0.116
Jonathan Ludovic Biabiany,1495.0,7.0,144.0,638.0,713.0,122.0,46.0,27.0,19.0,6,1,0,376.0,36.0,9.0,0.0,3324.0864944441187,237.0,2821.560176343768,29.0,1,17.0,0.0,0.0,9.0,8.0,0.0,486.0,371.0,0.0,0.0,537.0,5.0,68.0,257.0,212.0,25.0,46.0,27.0,19.0,6,1,0,208.0,25.0,5.0,0.0,2326.877787925609,128.0,1956.5201904699343,13.0,1,17.0,0.0,0.0,9.0,8.0,0.0,61.0,60.0,0.0,0.0,0.0046822742474916385,0.09632107023411371,0.42675585284280937,0.47692307692307695,0.08160535117056857,0.7633744855967078,0.5869565217391305,8.840655570330103,0.09574468085106383,0.023936170212765957,0.0,11.905317199762735,0.04521276595744681,16.611,0.078,1.6,7.089,7.922,1.356,0.511,0.3,0.211,0.067,0.011,0.0,4.178,0.4,0.1,0.0,36.934,2.633,31.351,0.322,0.011,0.189,0.0,0.0,0.1,0.089,0.0,5.4,4.122,0.0,0.0,5.967,0.056,0.756,2.856,2.356,0.278,0.511,0.3,0.211,0.067,0.011,0.0,2.311,0.278,0.056,0.0,25.854,1.422,21.739,0.144,0.011,0.189,0.0,0.0,0.1,0.089,0.0,0.678,0.667,0.0,0.0,0.132
Jonathan de Guzmán,151.0,2.0,12.0,59.0,80.0,8.0,1.0,1.0,0.0,0,0,0,35.0,3.0,2.0,0.0,285.2340808774535,20.0,230.1313821500154,5.0,0,3.0,0.0,0.0,0.0,3.0,0.0,55.0,32.0,0.0,0.0,37.0,1.0,4.0,16.0,17.0,0.0,1.0,1.0,0.0,0,0,0,15.0,2.0,2.0,0.0,116.4342301608149,5.0,61.61437414585145,0.0,0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.013245033112582781,0.07947019867549669,0.39072847682119205,0.5298013245033113,0.052980132450331126,0.5818181818181818,1.0,8.149545167927243,0.08571428571428572,0.05714285714285714,0.0,11.50656910750077,0.08571428571428572,1.678,0.022,0.133,0.656,0.889,0.089,0.011,0.011,0.0,0.0,0.0,0.0,0.389,0.033,0.022,0.0,3.169,0.222,2.557,0.056,0.0,0.033,0.0,0.0,0.0,0.033,0.0,0.611,0.356,0.0,0.0,0.411,0.011,0.044,0.178,0.189,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.167,0.022,0.022,0.0,1.294,0.056,0.685,0.0,0.0,0.033,0.0,0.0,0.0,0.033,0.0,0.044,0.044,0.0,0.0,0.128
Jorge Luiz Frello Filho,10462.0,95.0,1661.0,7297.0,1504.0,4.0,31.0,18.0,13.0,3,2,0,2770.0,54.0,0.0,0.0,8434.92694279392,1388.0,6228.029004001132,26.0,0,27.0,0.0,7.0,17.0,3.0,0.0,3309.0,3166.0,0.0,0.0,1781.0,28.0,378.0,1215.0,188.0,0.0,31.0,18.0,13.0,3,2,0,707.0,13.0,0.0,0.0,2597.7863674481846,373.0,1468.4942178775373,4.0,0,27.0,0.0,7.0,17.0,3.0,0.0,260.0,256.0,0.0,0.0,0.009080481743452495,0.15876505448289047,0.6974765819155038,0.14375836360160582,0.0003823360734085261,0.9567845270474463,0.5806451612903226,3.0450999793479854,0.019494584837545126,0.0,0.0,4.487052596542602,0.009747292418772563,116.244,1.056,18.456,81.078,16.711,0.044,0.344,0.2,0.144,0.033,0.022,0.0,30.778,0.6,0.0,0.0,93.721,15.422,69.2,0.289,0.0,0.3,0.0,0.078,0.189,0.033,0.0,36.767,35.178,0.0,0.0,19.789,0.311,4.2,13.5,2.089,0.0,0.344,0.2,0.144,0.033,0.022,0.0,7.856,0.144,0.0,0.0,28.864,4.144,16.317,0.044,0.0,0.3,0.0,0.078,0.189,0.033,0.0,2.889,2.844,0.0,0.0,0.05
Josef Alexander Martínez Mencia,870.0,1.0,36.0,433.0,401.0,140.0,10.0,7.0,3.0,0,0,0,155.0,9.0,8.0,6.0,1039.3944548673867,86.0,701.642872791432,19.0,1,5.0,0.0,0.0,1.0,4.0,1.0,403.0,184.0,0.0,0.0,259.0,0.0,13.0,128.0,118.0,36.0,10.0,7.0,3.0,0,0,0,89.0,5.0,5.0,4.0,618.5605333904666,54.0,390.95809424623434,5.0,1,5.0,0.0,0.0,1.0,4.0,1.0,39.0,38.0,0.0,0.0,0.0011494252873563218,0.041379310344827586,0.49770114942528737,0.46091954022988507,0.16091954022988506,0.456575682382134,0.7,6.705770676563785,0.05806451612903226,0.05161290322580645,0.03870967741935484,8.158638055714325,0.03225806451612903,9.667,0.011,0.4,4.811,4.456,1.556,0.111,0.078,0.033,0.0,0.0,0.0,1.722,0.1,0.089,0.067,11.549,0.956,7.796,0.211,0.011,0.056,0.0,0.0,0.011,0.044,0.011,4.478,2.044,0.0,0.0,2.878,0.0,0.144,1.422,1.311,0.4,0.111,0.078,0.033,0.0,0.0,0.0,0.989,0.056,0.056,0.044,6.873,0.6,4.344,0.056,0.011,0.056,0.0,0.0,0.011,0.044,0.011,0.433,0.422,0.0,0.0,0.091
Joseph Alfred Duncan,4440.0,52.0,556.0,2349.0,1535.0,126.0,70.0,38.0,32.0,5,5,0,1148.0,61.0,15.0,3.0,5942.619585643575,664.0,4600.827017601245,51.0,2,55.0,1.0,8.0,26.0,21.0,1.0,1326.0,1114.0,0.0,1.0,1175.0,22.0,192.0,593.0,390.0,42.0,70.0,38.0,32.0,5,5,0,464.0,29.0,8.0,2.0,3007.4708096772006,273.0,2131.159130593645,14.0,2,55.0,1.0,8.0,26.0,21.0,1.0,144.0,142.0,0.0,0.0,0.011711711711711712,0.12522522522522522,0.529054054054054,0.34572072072072074,0.02837837837837838,0.8401206636500754,0.5428571428571428,5.176497896902069,0.05313588850174216,0.013066202090592335,0.002613240418118467,6.928956351809103,0.04790940766550523,49.333,0.578,6.178,26.1,17.056,1.4,0.778,0.422,0.356,0.056,0.056,0.0,12.756,0.678,0.167,0.033,66.029,7.378,51.12,0.567,0.022,0.611,0.011,0.089,0.289,0.233,0.011,14.733,12.378,0.0,0.011,13.056,0.244,2.133,6.589,4.333,0.467,0.778,0.422,0.356,0.056,0.056,0.0,5.156,0.322,0.089,0.022,33.416,3.033,23.68,0.156,0.022,0.611,0.011,0.089,0.289,0.233,0.011,1.6,1.578,0.0,0.0,0.077
Joshua Brillante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josip Iličić,3848.0,17.0,226.0,2047.0,1575.0,117.0,63.0,37.0,26.0,3,7,1,976.0,68.0,22.0,4.0,6300.224915936261,540.0,4777.953795867481,58.0,0,46.0,0.0,4.0,25.0,17.0,2.0,1339.0,1070.0,0.0,1.0,1173.0,7.0,92.0,629.0,452.0,27.0,63.0,37.0,26.0,3,7,1,501.0,31.0,10.0,2.0,3682.933331528043,286.0,2709.6148274240645,20.0,0,46.0,0.0,4.0,25.0,17.0,2.0,179.0,172.0,0.0,0.0,0.004417879417879418,0.058731808731808735,0.531964656964657,0.4093035343035343,0.030405405405405407,0.7991038088125467,0.5873015873015873,6.45514847944289,0.06967213114754098,0.022540983606557378,0.004098360655737705,8.848062584939779,0.0471311475409836,42.756,0.189,2.511,22.744,17.5,1.3,0.7,0.411,0.289,0.033,0.078,0.011,10.844,0.756,0.244,0.044,70.002,6.0,53.088,0.644,0.0,0.511,0.0,0.044,0.278,0.189,0.022,14.878,11.889,0.0,0.011,13.033,0.078,1.022,6.989,5.022,0.3,0.7,0.411,0.289,0.033,0.078,0.011,5.567,0.344,0.111,0.022,40.921,3.178,30.107,0.222,0.0,0.511,0.0,0.044,0.278,0.189,0.022,1.989,1.911,0.0,0.0,0.098
Josip Posavec,72.0,67.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,0.0,0.0,0.0,137.85769483957014,11.0,116.94642459692197,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,0.0,0.0,0.0,23.051363698551448,1.0,2.140093455903268,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305555555555556,1.0,0.0,0.0,0.0,1.0,0.0,9.846978202826438,0.0,0.0,0.0,10.631493145174725,0.0,0.8,0.744,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,1.532,0.122,1.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.089,0.0,0.0,0.089,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.256,0.011,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118
José Correia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Manuel Reina Páez,2329.0,2048.0,2322.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,552.0,0.0,0.0,0.0,2766.5079966798753,368.0,2303.0997119982544,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,487.0,0.0,0.0,163.0,143.0,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.0,0.0,0.0,0.0,484.15864665223336,59.0,370.3496490215865,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.8793473593817089,0.9969944182052383,0.0030055817947617003,0.0,0.0,0.9918533604887984,0.0,5.011789849057745,0.0,0.0,0.0,6.258423130430039,0.0,25.878,22.756,25.8,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133,0.0,0.0,0.0,30.739,4.089,25.59,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.456,5.411,0.0,0.0,1.811,1.589,1.8,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.0,0.0,0.0,5.38,0.656,4.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.178,0.0,0.0,0.07
José Martín Cáceres Silva,856.0,37.0,254.0,490.0,112.0,9.0,1.0,1.0,0.0,0,0,0,230.0,4.0,1.0,1.0,810.6965735935464,131.0,621.0994980458864,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,271.0,257.0,0.0,0.0,92.0,18.0,62.0,22.0,8.0,4.0,1.0,1.0,0.0,0,0,0,22.0,0.0,1.0,1.0,119.39432303446944,11.0,68.98350404774041,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.04322429906542056,0.2967289719626168,0.572429906542056,0.1308411214953271,0.010514018691588784,0.948339483394834,1.0,3.5247677112762887,0.017391304347826087,0.004347826086956522,0.004347826086956522,4.741217542335011,0.004347826086956522,9.511,0.411,2.822,5.444,1.244,0.1,0.011,0.011,0.0,0.0,0.0,0.0,2.556,0.044,0.011,0.011,9.008,1.456,6.901,0.011,0.0,0.011,0.0,0.011,0.0,0.0,0.0,3.011,2.856,0.0,0.0,1.022,0.2,0.689,0.244,0.089,0.044,0.011,0.011,0.0,0.0,0.0,0.0,0.244,0.0,0.011,0.011,1.327,0.122,0.766,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.067,0.067,0.0,0.0,0.053
José María Basanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José María Callejón Bueno,5043.0,46.0,423.0,2389.0,2231.0,482.0,29.0,12.0,17.0,1,3,0,1168.0,34.0,16.0,3.0,4483.639660474213,516.0,2800.469519764478,36.0,2,22.0,1.0,3.0,9.0,10.0,2.0,1872.0,1377.0,0.0,1.0,1118.0,25.0,150.0,542.0,426.0,76.0,29.0,12.0,17.0,1,3,0,404.0,10.0,7.0,3.0,1726.9757559550867,175.0,838.8918649356995,8.0,2,22.0,1.0,3.0,9.0,10.0,2.0,180.0,175.0,0.0,0.0,0.009121554630180448,0.08387864366448543,0.4737259567717628,0.44239539956375173,0.09557802895102122,0.7355769230769231,0.41379310344827586,3.838732586022443,0.02910958904109589,0.0136986301369863,0.0025684931506849314,5.427266511171468,0.018835616438356163,56.033,0.511,4.7,26.544,24.789,5.356,0.322,0.133,0.189,0.011,0.033,0.0,12.978,0.378,0.178,0.033,49.818,5.733,31.116,0.4,0.022,0.244,0.011,0.033,0.1,0.111,0.022,20.8,15.3,0.0,0.011,12.422,0.278,1.667,6.022,4.733,0.844,0.322,0.133,0.189,0.011,0.033,0.0,4.489,0.111,0.078,0.033,19.189,1.944,9.321,0.089,0.022,0.244,0.011,0.033,0.1,0.111,0.022,2.0,1.944,0.0,0.0,0.06
