ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%
126,120,1,1,6,441,122,231,88,152,19,62,71,60,1,0,0,60,0,3,2,11,51,27,29,14,8,47,8,24,15,2,0,0,4,0,0,0,0,0,0,4,0,0.9523809523809523,0.2766439909297052,0.5238095238095238,0.19954648526077098,0.125,0.40789473684210525,0.46710526315789475,0.5294117647058824,0.5686274509803921,0.27450980392156865,0.1568627450980392,0.1702127659574468,0.5106382978723404,0.3191489361702128
97,83,0,0,14,640,106,360,174,177,12,96,69,48,1,1,1,48,0,20,7,4,51,24,17,29,5,57,7,32,18,1,0,1,8,1,0,1,1,0,0,9,0,0.8556701030927835,0.165625,0.5625,0.271875,0.06779661016949153,0.5423728813559322,0.3898305084745763,0.47058823529411764,0.3333333333333333,0.5686274509803921,0.09803921568627451,0.12280701754385964,0.5614035087719298,0.3157894736842105
19,15,0,0,4,163,2,61,100,41,0,13,28,11,1,0,0,11,0,7,5,1,1,0,0,1,0,14,0,6,8,1,0,0,1,0,0,0,0,0,0,1,0,0.7894736842105263,0.012269938650306749,0.37423312883435583,0.6134969325153374,0.0,0.3170731707317073,0.6829268292682927,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.5714285714285714
106,96,0,0,10,386,224,137,25,127,34,71,22,39,1,4,4,39,0,112,68,14,58,27,39,16,3,31,9,17,5,0,0,0,3,0,0,0,0,0,0,3,0,0.9056603773584906,0.5803108808290155,0.3549222797927461,0.06476683937823834,0.2677165354330709,0.5590551181102362,0.1732283464566929,0.46551724137931033,0.6724137931034483,0.27586206896551724,0.05172413793103448,0.2903225806451613,0.5483870967741935,0.16129032258064516
23,21,0,0,2,47,25,20,2,10,2,6,2,7,0,0,0,7,0,9,4,2,4,0,2,2,0,6,5,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0.9130434782608695,0.5319148936170213,0.425531914893617,0.0425531914893617,0.2,0.6,0.2,0.0,0.5,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0
5,5,0,0,0,15,6,7,2,8,0,4,4,4,0,0,0,4,0,5,1,2,3,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4,0.4666666666666667,0.13333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
137,119,0,0,18,581,188,328,65,211,30,134,47,60,2,4,4,60,0,44,25,12,57,40,26,28,3,53,4,40,9,0,0,0,8,0,0,0,0,0,0,8,0,0.8686131386861314,0.32358003442340794,0.5645438898450946,0.11187607573149742,0.14218009478672985,0.6350710900473934,0.22274881516587677,0.7017543859649122,0.45614035087719296,0.49122807017543857,0.05263157894736842,0.07547169811320754,0.7547169811320755,0.16981132075471697
70,59,0,0,11,347,135,133,79,140,15,54,71,44,0,3,3,44,0,47,26,13,59,24,28,16,15,16,3,10,3,0,0,0,4,0,0,0,0,0,0,4,0,0.8428571428571429,0.38904899135446686,0.38328530259365995,0.2276657060518732,0.10714285714285714,0.38571428571428573,0.5071428571428571,0.4067796610169492,0.4745762711864407,0.2711864406779661,0.2542372881355932,0.1875,0.625,0.1875
99,92,0,0,7,239,149,84,6,91,45,43,3,50,1,2,2,50,0,90,41,17,40,24,28,12,0,42,9,26,7,0,0,0,5,2,0,1,1,0,0,6,0,0.9292929292929293,0.6234309623430963,0.3514644351464435,0.02510460251046025,0.4945054945054945,0.4725274725274725,0.03296703296703297,0.6,0.7,0.3,0.0,0.21428571428571427,0.6190476190476191,0.16666666666666666
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,,,,,,,,,,
57,48,0,0,9,394,29,149,216,112,1,31,80,22,0,0,0,22,0,9,7,4,23,13,5,9,9,38,1,14,23,2,0,2,4,0,0,0,0,0,0,4,0,0.8421052631578947,0.07360406091370558,0.37817258883248733,0.5482233502538071,0.008928571428571428,0.2767857142857143,0.7142857142857143,0.5652173913043478,0.21739130434782608,0.391304347826087,0.391304347826087,0.02631578947368421,0.3684210526315789,0.6052631578947368
1,1,0,0,0,22,21,1,0,4,1,3,0,8,0,1,1,8,0,10,6,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9545454545454546,0.045454545454545456,0.0,0.25,0.75,0.0,0.5,0.75,0.25,0.0,,,
164,158,0,0,6,206,66,96,44,99,15,48,36,40,0,0,0,40,0,59,29,14,21,10,11,7,3,11,3,7,1,0,0,0,2,0,0,0,0,0,0,2,0,0.9634146341463414,0.32038834951456313,0.46601941747572817,0.21359223300970873,0.15151515151515152,0.48484848484848486,0.36363636363636365,0.47619047619047616,0.5238095238095238,0.3333333333333333,0.14285714285714285,0.2727272727272727,0.6363636363636364,0.09090909090909091
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,
110,104,0,0,6,329,220,102,7,118,53,59,6,57,0,2,2,57,0,160,97,30,48,34,35,13,0,46,14,22,10,1,1,0,6,0,0,2,2,0,0,8,0,0.9454545454545454,0.668693009118541,0.3100303951367781,0.02127659574468085,0.4491525423728814,0.5,0.05084745762711865,0.7083333333333334,0.7291666666666666,0.2708333333333333,0.0,0.30434782608695654,0.4782608695652174,0.21739130434782608
80,78,0,0,2,189,103,58,28,59,13,24,22,46,0,3,3,46,0,62,33,5,26,8,16,8,2,27,9,13,5,0,1,1,4,0,0,0,0,0,0,4,0,0.975,0.544973544973545,0.30687830687830686,0.14814814814814814,0.22033898305084745,0.4067796610169492,0.3728813559322034,0.3076923076923077,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.3333333333333333,0.48148148148148145,0.18518518518518517
63,60,0,0,3,220,123,71,26,61,15,31,15,27,1,0,0,27,0,34,19,7,36,13,27,9,0,12,6,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0.9523809523809523,0.5590909090909091,0.32272727272727275,0.11818181818181818,0.2459016393442623,0.5081967213114754,0.2459016393442623,0.3611111111111111,0.75,0.25,0.0,0.5,0.3333333333333333,0.16666666666666666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
122,120,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.9836065573770492,1.0,0.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0
107,94,0,0,13,667,277,341,49,224,45,138,41,79,1,5,5,79,0,75,33,29,70,51,39,27,4,78,27,41,10,0,0,0,12,0,0,0,0,0,0,12,0,0.8785046728971962,0.41529235382308843,0.5112443778110944,0.0734632683658171,0.20089285714285715,0.6160714285714286,0.18303571428571427,0.7285714285714285,0.5571428571428572,0.38571428571428573,0.05714285714285714,0.34615384615384615,0.5256410256410257,0.1282051282051282
67,58,0,0,9,289,213,68,8,72,34,29,9,59,1,3,3,59,0,141,74,20,47,23,36,9,2,28,13,11,4,1,2,0,4,0,0,3,3,0,0,7,0,0.8656716417910447,0.7370242214532872,0.23529411764705882,0.02768166089965398,0.4722222222222222,0.4027777777777778,0.125,0.48936170212765956,0.7659574468085106,0.19148936170212766,0.0425531914893617,0.4642857142857143,0.39285714285714285,0.14285714285714285
15,14,0,0,1,105,12,60,33,25,0,8,17,9,1,0,0,9,0,7,7,1,3,1,1,0,2,12,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.11428571428571428,0.5714285714285714,0.3142857142857143,0.0,0.32,0.68,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.5833333333333334
147,139,0,0,8,371,268,94,9,77,39,32,6,72,0,3,3,72,0,164,79,18,61,32,51,10,0,32,14,13,5,1,1,0,3,0,0,0,0,0,0,3,0,0.9455782312925171,0.7223719676549866,0.25336927223719674,0.02425876010781671,0.5064935064935064,0.4155844155844156,0.07792207792207792,0.5245901639344263,0.8360655737704918,0.16393442622950818,0.0,0.4375,0.40625,0.15625
45,41,0,0,4,228,38,125,65,77,2,41,34,22,1,0,0,22,0,5,3,3,10,7,3,6,1,27,0,16,11,2,0,1,2,0,0,0,0,0,0,2,0,0.9111111111111111,0.16666666666666666,0.5482456140350878,0.2850877192982456,0.025974025974025976,0.5324675324675324,0.44155844155844154,0.7,0.3,0.6,0.1,0.0,0.5925925925925926,0.4074074074074074
108,98,0,0,10,285,51,114,120,105,6,38,61,34,0,0,0,34,0,3,2,3,16,7,5,7,4,26,4,7,15,0,0,1,1,0,0,0,0,0,0,1,0,0.9074074074074074,0.17894736842105263,0.4,0.42105263157894735,0.05714285714285714,0.3619047619047619,0.580952380952381,0.4375,0.3125,0.4375,0.25,0.15384615384615385,0.2692307692307692,0.5769230769230769
15,14,0,0,1,32,4,19,9,7,0,4,3,4,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.125,0.59375,0.28125,0.0,0.5714285714285714,0.42857142857142855,,,,,,,
90,81,1,1,9,376,129,180,67,122,21,54,47,31,0,0,0,31,0,25,9,7,36,20,21,13,2,56,14,31,11,1,0,0,3,0,0,0,0,0,0,3,0,0.9,0.34308510638297873,0.4787234042553192,0.17819148936170212,0.1721311475409836,0.4426229508196721,0.38524590163934425,0.5555555555555556,0.5833333333333334,0.3611111111111111,0.05555555555555555,0.25,0.5535714285714286,0.19642857142857142
79,74,0,0,5,300,36,160,104,96,3,45,48,19,0,0,0,19,0,2,0,5,16,13,5,8,3,28,1,16,11,0,0,1,1,0,0,0,0,0,0,1,0,0.9367088607594937,0.12,0.5333333333333333,0.3466666666666667,0.03125,0.46875,0.5,0.8125,0.3125,0.5,0.1875,0.03571428571428571,0.5714285714285714,0.39285714285714285
9,7,0,0,2,88,16,38,34,19,2,2,15,3,0,0,0,3,0,3,3,0,4,1,1,1,2,9,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.18181818181818182,0.4318181818181818,0.38636363636363635,0.10526315789473684,0.10526315789473684,0.7894736842105263,0.25,0.25,0.25,0.5,0.1111111111111111,0.3333333333333333,0.5555555555555556
180,163,0,0,17,564,249,252,63,202,34,123,45,91,0,2,2,91,0,102,55,38,64,40,33,28,3,49,15,27,7,1,0,0,5,0,0,0,0,0,0,5,0,0.9055555555555556,0.44148936170212766,0.44680851063829785,0.11170212765957446,0.16831683168316833,0.6089108910891089,0.22277227722772278,0.625,0.515625,0.4375,0.046875,0.30612244897959184,0.5510204081632653,0.14285714285714285
108,103,0,0,5,282,201,78,3,107,46,58,3,60,1,3,3,60,1,180,103,23,47,24,31,16,0,32,15,11,6,0,2,0,5,0,1,2,2,0,0,7,1,0.9537037037037037,0.7127659574468085,0.2765957446808511,0.010638297872340425,0.42990654205607476,0.5420560747663551,0.028037383177570093,0.5106382978723404,0.6595744680851063,0.3404255319148936,0.0,0.46875,0.34375,0.1875
67,63,0,0,4,133,52,54,27,59,8,31,20,26,0,0,0,26,0,27,11,5,19,11,9,7,3,13,3,5,5,0,0,0,2,0,0,0,0,0,0,2,0,0.9402985074626866,0.39097744360902253,0.40601503759398494,0.20300751879699247,0.13559322033898305,0.5254237288135594,0.3389830508474576,0.5789473684210527,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.23076923076923078,0.38461538461538464,0.38461538461538464
52,50,0,0,2,160,113,41,6,61,16,38,7,54,0,4,4,54,0,130,66,8,27,15,16,8,3,13,5,6,2,0,0,0,3,1,0,0,0,0,0,3,0,0.9615384615384616,0.70625,0.25625,0.0375,0.26229508196721313,0.6229508196721312,0.11475409836065574,0.5555555555555556,0.5925925925925926,0.2962962962962963,0.1111111111111111,0.38461538461538464,0.46153846153846156,0.15384615384615385
118,109,0,0,9,554,184,308,62,214,19,146,49,49,0,2,2,49,0,34,17,16,59,29,23,32,4,44,10,29,5,0,0,0,8,0,0,0,0,0,0,8,0,0.923728813559322,0.33212996389891697,0.555956678700361,0.11191335740072202,0.08878504672897196,0.6822429906542056,0.22897196261682243,0.4915254237288136,0.3898305084745763,0.5423728813559322,0.06779661016949153,0.22727272727272727,0.6590909090909091,0.11363636363636363
54,50,0,0,4,220,84,116,20,77,10,50,17,28,0,0,0,28,0,23,8,9,21,12,8,10,3,23,4,18,1,1,0,0,1,0,0,0,0,0,0,1,0,0.9259259259259259,0.38181818181818183,0.5272727272727272,0.09090909090909091,0.12987012987012986,0.6493506493506493,0.22077922077922077,0.5714285714285714,0.38095238095238093,0.47619047619047616,0.14285714285714285,0.17391304347826086,0.782608695652174,0.043478260869565216
67,64,0,0,3,335,202,106,27,90,14,49,27,31,2,0,0,31,0,50,22,15,49,29,26,19,4,36,16,13,7,2,0,0,5,0,0,0,0,0,0,5,0,0.9552238805970149,0.6029850746268657,0.3164179104477612,0.08059701492537313,0.15555555555555556,0.5444444444444444,0.3,0.5918367346938775,0.5306122448979592,0.3877551020408163,0.08163265306122448,0.4444444444444444,0.3611111111111111,0.19444444444444445
92,88,1,1,4,294,77,150,67,127,11,72,44,55,2,0,0,55,0,22,15,10,27,18,9,18,0,15,1,10,4,0,0,0,2,0,0,0,0,0,0,2,0,0.9565217391304348,0.2619047619047619,0.5102040816326531,0.22789115646258504,0.08661417322834646,0.5669291338582677,0.3464566929133858,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.06666666666666667,0.6666666666666666,0.26666666666666666
70,68,0,0,2,172,95,66,11,77,27,45,5,46,0,0,0,46,0,122,59,18,26,11,18,8,0,32,12,16,4,0,0,0,3,0,0,0,0,0,0,3,0,0.9714285714285714,0.5523255813953488,0.38372093023255816,0.06395348837209303,0.35064935064935066,0.5844155844155844,0.06493506493506493,0.4230769230769231,0.6923076923076923,0.3076923076923077,0.0,0.375,0.5,0.125
99,91,0,0,8,443,222,204,17,144,50,78,16,56,1,3,3,56,1,127,61,19,69,40,40,27,2,32,9,21,2,0,2,0,4,0,0,1,1,0,0,5,0,0.9191919191919192,0.5011286681715575,0.4604966139954853,0.03837471783295711,0.3472222222222222,0.5416666666666666,0.1111111111111111,0.5797101449275363,0.5797101449275363,0.391304347826087,0.028985507246376812,0.28125,0.65625,0.0625
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,,,,,,,,,,
8,8,0,0,0,19,11,8,0,9,1,8,0,5,0,0,0,5,0,7,5,3,2,1,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5789473684210527,0.42105263157894735,0.0,0.1111111111111111,0.8888888888888888,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
1,1,0,0,0,8,6,2,0,3,2,1,0,2,0,0,0,2,0,10,7,3,1,1,1,0,0,4,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,1.0,0.75,0.25,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0
36,34,0,0,2,176,76,69,31,37,4,18,15,18,0,0,0,18,0,7,5,5,23,11,13,10,0,14,4,7,3,1,0,0,1,0,0,0,0,0,0,1,0,0.9444444444444444,0.4318181818181818,0.39204545454545453,0.17613636363636365,0.10810810810810811,0.4864864864864865,0.40540540540540543,0.4782608695652174,0.5652173913043478,0.43478260869565216,0.0,0.2857142857142857,0.5,0.21428571428571427
18,16,0,0,2,71,29,36,6,23,2,18,3,6,0,0,0,6,0,9,2,2,10,5,6,3,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.4084507042253521,0.5070422535211268,0.08450704225352113,0.08695652173913043,0.782608695652174,0.13043478260869565,0.5,0.6,0.3,0.1,0.42857142857142855,0.5714285714285714,0.0
7,6,0,0,1,34,7,15,12,14,1,9,4,2,0,0,0,2,0,2,0,1,5,3,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.20588235294117646,0.4411764705882353,0.35294117647058826,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.6,0.2,0.8,0.0,1.0,0.0,0.0
10,9,0,0,1,36,5,20,11,10,0,4,6,3,1,0,0,3,0,1,1,0,2,2,0,0,2,7,0,3,4,0,0,0,2,0,0,0,0,0,0,2,0,0.9,0.1388888888888889,0.5555555555555556,0.3055555555555556,0.0,0.4,0.6,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.5714285714285714
159,159,0,0,0,8,8,0,0,1,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,2,2,0,0,4,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0
168,153,1,1,15,545,136,254,155,190,12,61,117,73,2,0,0,73,0,11,7,16,41,20,15,16,10,41,10,16,15,2,0,2,4,0,0,1,1,0,0,5,0,0.9107142857142857,0.24954128440366974,0.46605504587155966,0.28440366972477066,0.06315789473684211,0.32105263157894737,0.6157894736842106,0.4878048780487805,0.36585365853658536,0.3902439024390244,0.24390243902439024,0.24390243902439024,0.3902439024390244,0.36585365853658536
51,47,1,1,4,157,75,55,27,54,6,21,27,23,1,0,0,23,0,23,8,4,17,9,12,5,0,13,3,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0.9215686274509803,0.47770700636942676,0.3503184713375796,0.17197452229299362,0.1111111111111111,0.3888888888888889,0.5,0.5294117647058824,0.7058823529411765,0.29411764705882354,0.0,0.23076923076923078,0.3076923076923077,0.46153846153846156
135,118,0,0,17,426,115,193,118,142,12,63,67,44,1,0,0,44,0,12,5,17,31,11,10,13,8,20,3,9,8,0,0,0,4,0,0,3,2,1,0,7,0,0.8740740740740741,0.2699530516431925,0.45305164319248825,0.27699530516431925,0.08450704225352113,0.44366197183098594,0.47183098591549294,0.3548387096774194,0.3225806451612903,0.41935483870967744,0.25806451612903225,0.15,0.45,0.4
134,121,2,2,13,574,178,311,85,203,21,125,57,51,0,1,1,51,0,28,11,28,62,29,25,32,5,27,1,22,4,0,0,0,3,0,0,0,0,0,0,3,0,0.9029850746268657,0.31010452961672474,0.5418118466898955,0.1480836236933798,0.10344827586206896,0.6157635467980296,0.28078817733990147,0.46774193548387094,0.4032258064516129,0.5161290322580645,0.08064516129032258,0.037037037037037035,0.8148148148148148,0.14814814814814814
70,64,0,0,6,339,204,114,21,66,13,29,24,44,0,2,2,44,1,63,30,13,51,27,34,15,2,16,7,7,2,0,0,0,3,0,0,1,1,0,0,4,0,0.9142857142857143,0.6017699115044248,0.336283185840708,0.061946902654867256,0.19696969696969696,0.4393939393939394,0.36363636363636365,0.5294117647058824,0.6666666666666666,0.29411764705882354,0.0392156862745098,0.4375,0.4375,0.125
83,73,0,0,10,328,142,128,58,137,10,71,56,41,0,1,1,41,0,43,18,17,45,14,21,15,9,21,4,13,4,0,0,0,3,1,0,1,1,0,0,4,0,0.8795180722891566,0.4329268292682927,0.3902439024390244,0.17682926829268292,0.072992700729927,0.5182481751824818,0.40875912408759124,0.3111111111111111,0.4666666666666667,0.3333333333333333,0.2,0.19047619047619047,0.6190476190476191,0.19047619047619047
1,1,0,0,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,
8,7,0,0,1,68,5,31,32,17,0,7,10,7,0,0,0,7,0,4,0,0,3,1,3,0,0,13,2,8,3,0,0,0,2,0,0,0,0,0,0,2,0,0.875,0.07352941176470588,0.45588235294117646,0.47058823529411764,0.0,0.4117647058823529,0.5882352941176471,0.3333333333333333,1.0,0.0,0.0,0.15384615384615385,0.6153846153846154,0.23076923076923078
3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
43,41,1,1,2,124,25,49,50,52,1,15,36,8,1,0,0,8,0,1,0,2,4,1,0,2,2,11,1,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0.9534883720930233,0.20161290322580644,0.3951612903225806,0.4032258064516129,0.019230769230769232,0.28846153846153844,0.6923076923076923,0.25,0.0,0.5,0.5,0.09090909090909091,0.45454545454545453,0.45454545454545453
29,25,0,0,4,313,37,147,129,90,4,34,52,25,1,0,0,25,0,14,9,2,15,11,3,9,3,34,6,14,14,1,0,0,3,0,0,0,0,0,0,3,0,0.8620689655172413,0.1182108626198083,0.4696485623003195,0.41214057507987223,0.044444444444444446,0.37777777777777777,0.5777777777777777,0.7333333333333333,0.2,0.6,0.2,0.17647058823529413,0.4117647058823529,0.4117647058823529
51,47,0,0,4,215,137,69,9,60,20,34,6,51,0,4,4,51,1,115,56,11,44,24,33,10,1,25,5,15,5,0,0,0,5,0,0,0,0,0,0,5,0,0.9215686274509803,0.6372093023255814,0.3209302325581395,0.04186046511627907,0.3333333333333333,0.5666666666666667,0.1,0.5454545454545454,0.75,0.22727272727272727,0.022727272727272728,0.2,0.6,0.2
11,10,0,0,1,50,28,16,6,14,2,5,7,8,0,1,1,8,0,6,3,1,9,6,5,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.56,0.32,0.12,0.14285714285714285,0.35714285714285715,0.5,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
37,35,0,0,2,248,122,102,24,77,15,43,19,47,0,0,0,47,2,49,21,8,39,19,21,15,3,19,6,10,3,0,0,0,3,0,0,0,0,0,0,3,0,0.9459459459459459,0.49193548387096775,0.4112903225806452,0.0967741935483871,0.19480519480519481,0.5584415584415584,0.24675324675324675,0.48717948717948717,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.3157894736842105,0.5263157894736842,0.15789473684210525
120,108,1,1,12,582,176,258,148,173,13,80,80,60,1,1,1,60,0,12,7,6,63,35,32,26,5,33,8,16,9,1,0,0,4,0,0,0,0,0,0,4,0,0.9,0.3024054982817869,0.44329896907216493,0.2542955326460481,0.07514450867052024,0.4624277456647399,0.4624277456647399,0.5555555555555556,0.5079365079365079,0.4126984126984127,0.07936507936507936,0.24242424242424243,0.48484848484848486,0.2727272727272727
49,41,0,0,8,127,81,42,4,45,21,21,3,38,0,1,1,38,0,73,41,12,21,11,17,4,0,22,8,9,5,0,1,0,4,0,0,1,1,0,0,5,0,0.8367346938775511,0.6377952755905512,0.33070866141732286,0.031496062992125984,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.5238095238095238,0.8095238095238095,0.19047619047619047,0.0,0.36363636363636365,0.4090909090909091,0.22727272727272727
7,5,0,0,2,52,13,18,21,16,2,4,10,6,0,0,0,6,0,3,0,1,3,2,1,2,0,8,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.25,0.34615384615384615,0.40384615384615385,0.125,0.25,0.625,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.25,0.75
76,74,0,0,2,295,121,158,16,96,12,72,12,27,0,0,0,27,0,28,16,6,23,15,9,14,0,27,3,21,3,0,0,0,4,0,0,0,0,0,0,4,0,0.9736842105263158,0.4101694915254237,0.535593220338983,0.05423728813559322,0.125,0.75,0.125,0.6521739130434783,0.391304347826087,0.6086956521739131,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111
96,92,0,0,4,294,132,119,43,119,27,54,38,44,1,0,0,44,0,72,31,20,53,30,31,17,5,28,12,9,7,2,0,0,7,0,1,1,1,0,0,8,1,0.9583333333333334,0.4489795918367347,0.40476190476190477,0.14625850340136054,0.226890756302521,0.453781512605042,0.31932773109243695,0.5660377358490566,0.5849056603773585,0.32075471698113206,0.09433962264150944,0.42857142857142855,0.32142857142857145,0.25
54,48,0,0,6,300,136,140,24,116,30,70,16,30,0,2,2,30,0,30,18,7,42,27,27,12,3,27,9,17,1,1,0,0,3,0,0,0,0,0,0,3,0,0.8888888888888888,0.4533333333333333,0.4666666666666667,0.08,0.25862068965517243,0.603448275862069,0.13793103448275862,0.6428571428571429,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.3333333333333333,0.6296296296296297,0.037037037037037035
31,29,0,0,2,67,28,32,7,22,5,9,8,6,0,0,0,6,0,11,6,1,9,2,5,3,1,6,3,0,3,2,1,0,0,0,0,1,1,0,0,1,0,0.9354838709677419,0.417910447761194,0.47761194029850745,0.1044776119402985,0.22727272727272727,0.4090909090909091,0.36363636363636365,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5,0.0,0.5
75,71,0,0,4,308,54,164,90,143,15,66,62,38,1,2,2,38,1,8,3,7,32,20,8,19,5,13,1,8,4,1,0,1,1,0,0,0,0,0,0,1,0,0.9466666666666667,0.17532467532467533,0.5324675324675324,0.2922077922077922,0.1048951048951049,0.46153846153846156,0.43356643356643354,0.625,0.25,0.59375,0.15625,0.07692307692307693,0.6153846153846154,0.3076923076923077
89,78,1,1,11,314,178,104,32,99,27,48,24,41,0,0,0,41,0,65,30,23,58,37,43,9,6,20,10,8,2,0,0,0,1,0,0,1,1,0,0,2,0,0.8764044943820225,0.5668789808917197,0.33121019108280253,0.10191082802547771,0.2727272727272727,0.48484848484848486,0.24242424242424243,0.6379310344827587,0.7413793103448276,0.15517241379310345,0.10344827586206896,0.5,0.4,0.1
175,158,0,0,17,449,153,266,30,234,48,161,25,67,1,6,6,67,0,72,53,20,70,41,34,32,4,74,18,51,5,1,2,0,6,2,0,2,1,0,1,7,1,0.9028571428571428,0.34075723830734966,0.5924276169265034,0.066815144766147,0.20512820512820512,0.688034188034188,0.10683760683760683,0.5857142857142857,0.4857142857142857,0.45714285714285713,0.05714285714285714,0.24324324324324326,0.6891891891891891,0.06756756756756757
