index,UMAP 1,UMAP 2,new_position,role,position_level_1
7161.0,13.1667,5.288044,Defender,Right Center Back,Regular Defender
27346.0,6.3920617,3.2458258,Midfielder,Left Center Forward,Striker
6697.0,3.655691,3.7330084,Midfielder,Left Defensive Midfield,Defensive Midfielder
3601.0,2.933926,1.7537555,Midfielder,Right Wing,Winger
11813.0,4.686146,0.49418873,Midfielder,Left Wing,Winger
27092.0,0.9796748,7.7031245,Defender,Center Forward,Striker
6655.0,3.8647103,1.7758356,Forward,Right Center Forward,Striker
24132.0,0.05687194,7.582942,Defender,Left Wing,Winger
26209.0,2.2833073,6.7407584,Defender,Left Center Back,Regular Defender
5463.0,5.7336736,1.9780616,Midfielder,Left Defensive Midfield,Defensive Midfielder
6399.0,2.2290635,0.8718822,Forward,Left Center Midfield,Central Midfielder
5552.0,-0.0807071,7.8635235,Defender,Right Back,Offensive Defender
5207.0,1.0169986,3.33162,Forward,Left Wing,Winger
5574.0,6.000417,4.2664785,Midfielder,Center Defensive Midfield,Defensive Midfielder
5721.0,5.5421615,-3.4531732,Defender,Right Back,Offensive Defender
5539.0,6.3538637,4.0000997,Defender,Left Defensive Midfield,Defensive Midfielder
5201.0,12.063894,1.0379473,Defender,Center Defensive Midfield,Defensive Midfielder
20016.0,13.401853,4.8675566,Defender,Right Center Back,Regular Defender
20086.0,5.25525,18.537891,Goalkeeper,Goalkeeper,Goalkeeper
23806.0,5.7019143,2.0858564,Defender,Center Defensive Midfield,Defensive Midfielder
19677.0,0.42627132,2.4593043,Forward,Center Forward,Striker
5597.0,4.7378507,18.273136,Goalkeeper,Goalkeeper,Goalkeeper
5695.0,3.0574422,2.342688,Midfielder,Center Forward,Striker
4926.0,2.9150794,3.428403,Midfielder,Right Center Midfield,Central Midfielder
3990.0,1.3248128,4.433716,Forward,Center Forward,Striker
6807.0,0.9228989,8.671947,Defender,Left Back,Offensive Defender
6394.0,0.61814106,1.1373317,Forward,Left Center Forward,Striker
6391.0,2.7793603,1.275783,Midfielder,Right Center Forward,Striker
26087.0,11.981178,4.25496,Midfielder,Right Center Midfield,Central Midfielder
6392.0,1.6427215,4.983659,Forward,Right Attacking Midfield,Offensive Midfielder
6393.0,3.3664937,-0.47597998,Forward,Center Attacking Midfield,Offensive Midfielder
6386.0,6.9197273,-2.833554,Defender,Left Back,Offensive Defender
6576.0,4.2518606,19.78215,Goalkeeper,Goalkeeper,Goalkeeper
6389.0,6.9755206,3.3568845,Midfielder,Center Attacking Midfield,Offensive Midfielder
6789.0,-0.00028005562,7.765179,Defender,Left Back,Offensive Defender
6396.0,5.3646426,4.1256595,Midfielder,Center Attacking Midfield,Offensive Midfielder
8523.0,0.902336,5.645536,Forward,Right Center Midfield,Central Midfielder
24711.0,7.003318,-3.4127316,Defender,Right Back,Offensive Defender
30454.0,3.21316,2.4680252,Forward,Left Wing,Winger
23802.0,0.13524033,1.4739648,Forward,Right Wing,Winger
6749.0,11.408718,3.2607386,Midfielder,Left Defensive Midfield,Defensive Midfielder
5737.0,6.784777,3.9331226,Midfielder,Right Defensive Midfield,Defensive Midfielder
3253.0,13.173767,4.9954934,Defender,Center Defensive Midfield,Defensive Midfielder
6390.0,3.1544209,0.6723666,Forward,Right Back,Offensive Defender
6825.0,11.357781,3.450482,Defender,Right Center Back,Regular Defender
12191.0,6.4624906,2.9450798,Midfielder,Left Center Back,Regular Defender
6718.0,0.3516779,6.914707,Defender,Right Defensive Midfield,Defensive Midfielder
6842.0,2.1594112,4.942806,Forward,Right Midfield,Central Midfielder
6656.0,5.4910674,2.9392424,Midfielder,Left Center Midfield,Central Midfielder
5487.0,2.3182805,1.6942672,Forward,Center Forward,Striker
6382.0,0.94155395,1.9259684,Forward,Center Forward,Striker
19668.0,6.4688525,3.943752,Midfielder,Left Center Midfield,Central Midfielder
6381.0,3.7108612,3.8350987,Midfielder,Center Attacking Midfield,Offensive Midfielder
6804.0,11.737679,2.100001,Defender,Right Center Midfield,Central Midfielder
6375.0,5.0452385,-3.5193415,Midfielder,Right Wing Back,Offensive Defender
6384.0,5.7309055,1.8374386,Midfielder,Right Defensive Midfield,Defensive Midfielder
7577.0,0.57421565,8.819511,Midfielder,Left Wing Back,Offensive Defender
6724.0,0.75208145,5.5911098,Forward,Left Midfield,Central Midfielder
6801.0,5.3872437,4.085207,Midfielder,Left Center Midfield,Central Midfielder
6038.0,0.13806845,1.5418749,Forward,Right Center Midfield,Central Midfielder
6376.0,12.610615,5.1068997,Forward,Center Forward,Striker
6884.0,4.5781474,18.495428,Goalkeeper,Goalkeeper,Goalkeeper
6805.0,6.827093,-2.879643,Defender,Right Wing Back,Offensive Defender
7105.0,2.2068305,1.5072507,Forward,Left Center Midfield,Central Midfielder
6802.0,2.2887845,6.742866,Defender,Right Wing Back,Offensive Defender
6797.0,5.534321,2.4917893,Midfielder,Left Center Midfield,Central Midfielder
5249.0,12.36212,1.2866117,Defender,Left Center Midfield,Central Midfielder
6320.0,-0.026803546,7.2178445,Defender,Right Center Midfield,Central Midfielder
5199.0,2.773937,3.421087,Midfielder,Left Wing,Winger
6378.0,5.085829,18.477158,Goalkeeper,Goalkeeper,Goalkeeper
5217.0,0.5249563,1.1623636,Forward,Right Center Midfield,Central Midfielder
23785.0,1.24918,4.8255706,Forward,Left Midfield,Central Midfielder
5633.0,0.963801,5.2527275,Midfielder,Right Midfield,Central Midfielder
20669.0,5.824353,4.329268,Midfielder,Left Midfield,Central Midfielder
6796.0,6.3798003,4.0267925,Midfielder,Center Defensive Midfield,Defensive Midfielder
6906.0,0.23234081,1.5940092,Forward,Center Forward,Striker
6685.0,1.7124443,3.6987004,Forward,Center Forward,Striker
6671.0,4.730981,3.8883424,Midfielder,Right Defensive Midfield,Defensive Midfielder
6674.0,-0.010019317,7.1784797,Defender,Right Back,Offensive Defender
16539.0,12.434574,4.5702667,Defender,Left Defensive Midfield,Defensive Midfielder
6679.0,6.797026,-3.0025206,Defender,Right Back,Offensive Defender
6763.0,1.1631507,5.580856,Forward,Center Forward,Striker
6899.0,4.341516,3.6723104,Midfielder,Right Center Midfield,Central Midfielder
6690.0,3.8583736,-0.5381858,Midfielder,Left Wing,Winger
16622.0,12.352674,4.493103,Midfielder,Right Defensive Midfield,Defensive Midfielder
6592.0,11.161366,2.978939,Midfielder,Left Midfield,Central Midfielder
6898.0,5.0956917,18.768066,Goalkeeper,Goalkeeper,Goalkeeper
6663.0,6.2578664,-3.456929,Defender,Right Wing,Winger
6594.0,2.9972317,1.5367683,Forward,Left Center Forward,Striker
10802.0,4.1207814,4.109099,Midfielder,Left Midfield,Central Midfielder
6402.0,0.21648978,1.516847,Forward,Left Center Midfield,Central Midfielder
6694.0,5.0829067,19.607494,Midfielder,Center Attacking Midfield,Offensive Midfielder
27482.0,11.4331,3.1831129,Defender,Left Center Back,Regular Defender
6669.0,1.5759206,5.5966043,Forward,Center Forward,Striker
10037.0,5.6858616,2.9310126,Midfielder,Center Defensive Midfield,Defensive Midfielder
26780.0,-0.038795117,8.204323,Defender,Left Back,Offensive Defender
6595.0,5.607492,3.109368,Midfielder,Right Defensive Midfield,Defensive Midfielder
31469.0,5.623893,-2.0298665,Forward,Left Wing,Winger
8522.0,1.0428134,4.8129406,Forward,Left Midfield,Central Midfielder
7005.0,5.6012273,-2.0336359,Defender,Left Center Midfield,Central Midfielder
8584.0,0.36266512,2.2056901,Forward,Left Center Forward,Striker
20542.0,0.26287568,1.4813098,Forward,Right Back,Offensive Defender
6676.0,4.411134,4.542282,Midfielder,Left Defensive Midfield,Defensive Midfielder
5259.0,12.787659,5.367429,Defender,Left Center Back,Regular Defender
6377.0,0.61388516,1.7579095,Forward,Left Wing,Winger
6383.0,4.3833756,0.70065606,Midfielder,Center Defensive Midfield,Defensive Midfielder
9403.0,1.2144169,4.7088356,Forward,Center Attacking Midfield,Offensive Midfielder
6778.0,11.8164,1.2375857,Defender,Right Back,Offensive Defender
9462.0,3.3238413,0.5709987,Midfielder,Left Midfield,Central Midfielder
24453.0,5.616675,2.9855433,Midfielder,Center Attacking Midfield,Offensive Midfielder
25997.0,1.0905098,5.12537,Forward,Left Defensive Midfield,Defensive Midfielder
16426.0,1.8313797,3.763386,Forward,Right Wing,Winger
17054.0,12.726382,4.7139297,Defender,Right Center Back,Regular Defender
15893.0,2.695787,3.35869,Midfielder,Left Center Forward,Striker
27348.0,1.6163472,1.7086753,Forward,Left Center Forward,Striker
6872.0,11.442189,3.4216385,Defender,Left Center Back,Regular Defender
186264.0,4.224379,-0.8600777,Midfielder,Right Defensive Midfield,Defensive Midfielder
23994.0,0.42355984,6.7783947,Forward,Left Defensive Midfield,Defensive Midfielder
16332.0,6.7878017,-3.2878604,Defender,Right Defensive Midfield,Defensive Midfielder
6654.0,3.538702,18.533142,Goalkeeper,Goalkeeper,Goalkeeper
3160.0,6.9018345,3.9524467,Midfielder,Right Defensive Midfield,Defensive Midfielder
16338.0,7.126126,3.7391617,Midfielder,Left Center Midfield,Central Midfielder
7158.0,0.78617907,8.552466,Defender,Left Center Back,Regular Defender
6599.0,6.45113,3.4808517,Midfielder,Right Center Midfield,Central Midfielder
8697.0,5.1699166,18.49243,Goalkeeper,Goalkeeper,Goalkeeper
4546.0,5.639653,-1.9880403,Defender,Right Wing Back,Offensive Defender
6918.0,3.0554168,0.9336189,Forward,Right Center Forward,Striker
6847.0,2.0744708,2.4731643,Forward,Left Center Forward,Striker
26387.0,1.5824288,4.882547,Forward,Right Midfield,Central Midfielder
26781.0,11.400813,3.13659,Defender,Right Center Midfield,Central Midfielder
6702.0,11.452306,3.3641796,Defender,Center Back,Regular Defender
27109.0,0.9715341,1.9139503,Forward,Right Wing,Winger
25707.0,5.1986356,2.639818,Midfielder,Center Attacking Midfield,Offensive Midfielder
7170.0,2.0884726,3.4712713,Midfielder,Left Center Midfield,Central Midfielder
20064.0,6.020232,-3.3848853,Defender,Right Wing,Winger
26009.0,1.2526875,1.3093588,Forward,Left Center Forward,Striker
22819.0,5.421912,4.595778,Midfielder,Left Center Midfield,Central Midfielder
3023.0,-0.03993835,7.1726685,Defender,Left Back,Offensive Defender
6665.0,12.605843,0.76386994,Defender,Left Center Back,Regular Defender
6633.0,6.1338506,3.1205761,Midfielder,Right Wing,Winger
6622.0,6.3062177,2.6576254,Midfielder,Center Defensive Midfield,Defensive Midfielder
6755.0,5.6376534,18.89041,Goalkeeper,Goalkeeper,Goalkeeper
6605.0,5.1179447,-3.534999,Defender,Right Back,Offensive Defender
5560.0,3.6512496,-0.83684313,Forward,Left Center Forward,Striker
6935.0,0.696885,8.571316,Defender,Left Back,Offensive Defender
6735.0,1.9292352,2.0536747,Forward,Left Center Forward,Striker
10754.0,-0.04877828,7.1618667,Defender,Left Midfield,Central Midfielder
21210.0,5.01211,-3.4761498,Defender,Left Back,Offensive Defender
5504.0,4.163085,3.3880765,Midfielder,Left Center Midfield,Central Midfielder
26723.0,3.6016755,0.789919,Forward,Right Midfield,Central Midfielder
23833.0,1.0487609,1.0347769,Forward,Center Attacking Midfield,Offensive Midfielder
6788.0,12.164831,4.627446,Defender,Right Center Back,Regular Defender
6388.0,5.7016006,2.3077176,Midfielder,Center Attacking Midfield,Offensive Midfielder
5484.0,12.67874,0.7323326,Defender,Left Center Back,Regular Defender
10868.0,1.6414468,4.3573895,Midfielder,Left Wing,Winger
26783.0,1.5046728,1.3350657,Forward,Center Forward,Striker
27148.0,4.0353303,4.5003815,Midfielder,Center Attacking Midfield,Offensive Midfielder
31904.0,3.9706426,18.878815,Goalkeeper,Goalkeeper,Goalkeeper
27241.0,0.25775313,8.075565,Forward,Right Center Back,Regular Defender
6624.0,0.7909164,5.742496,Forward,Right Wing,Winger
6701.0,5.4319787,3.516917,Midfielder,Center Attacking Midfield,Offensive Midfielder
15602.0,5.8479824,2.3704054,Midfielder,Left Center Midfield,Central Midfielder
19454.0,11.683116,1.6298448,Defender,Left Center Back,Regular Defender
26776.0,1.3482221,5.8212986,Forward,Left Wing,Winger
4498.0,13.114935,5.2229323,Defender,Right Center Back,Regular Defender
3292.0,4.6682243,3.549172,Midfielder,Left Midfield,Central Midfielder
6680.0,4.2839313,1.886085,Midfielder,Center Defensive Midfield,Defensive Midfielder
27480.0,0.67300606,8.436174,Defender,Center Attacking Midfield,Offensive Midfielder
27054.0,0.14581928,8.119154,Defender,Left Back,Offensive Defender
6692.0,3.7766993,18.876314,Goalkeeper,Goalkeeper,Goalkeeper
6770.0,5.7657714,3.1728818,Defender,Center Defensive Midfield,Defensive Midfielder
26607.0,6.655649,3.9273639,Midfielder,Left Defensive Midfield,Defensive Midfielder
24255.0,4.0784426,18.539133,Goalkeeper,Goalkeeper,Goalkeeper
26222.0,11.317892,3.5123122,Defender,Left Wing,Winger
26690.0,0.9712772,1.9913976,Forward,Left Center Back,Regular Defender
18925.0,4.880736,4.263238,Midfielder,Left Defensive Midfield,Defensive Midfielder
40822.0,2.7028487,2.0761795,Midfielder,Center Forward,Striker
6649.0,5.386943,-3.310481,Defender,Right Midfield,Central Midfielder
3638.0,12.903948,5.4255342,Defender,Right Center Back,Regular Defender
4406.0,12.4759655,1.6005976,Defender,Left Center Back,Regular Defender
25144.0,3.5510325,18.431948,Goalkeeper,Goalkeeper,Goalkeeper
5718.0,2.492403,0.7149831,Forward,Right Midfield,Central Midfielder
6751.0,6.778001,4.094675,Midfielder,Left Center Back,Regular Defender
6596.0,0.04684654,8.283124,Defender,Left Midfield,Central Midfielder
24508.0,2.316049,6.749325,Forward,Left Center Back,Regular Defender
5741.0,6.3006105,3.9514453,Midfielder,Left Center Back,Regular Defender
24144.0,6.574169,3.9669204,Midfielder,Center Defensive Midfield,Defensive Midfielder
26448.0,1.0057466,8.6151705,Defender,Left Back,Offensive Defender
6865.0,6.2299395,-3.2996428,Midfielder,Left Back,Offensive Defender
27251.0,4.185117,-0.761249,Defender,Right Back,Offensive Defender
6737.0,0.6233992,6.5637,Midfielder,Left Midfield,Central Midfielder
18404.0,12.547351,1.4450345,Defender,Left Center Back,Regular Defender
3379.0,4.5025163,18.159683,Goalkeeper,Goalkeeper,Goalkeeper
6765.0,5.5492105,4.216072,Midfielder,Right Defensive Midfield,Defensive Midfielder
26248.0,1.3199172,1.8932059,Forward,Center Attacking Midfield,Offensive Midfielder
12021.0,3.0447917,2.5434182,Midfielder,Right Wing,Winger
26107.0,13.477117,4.979079,Defender,Right Center Back,Regular Defender
6734.0,-0.024924673,7.1675634,Midfielder,Left Center Midfield,Central Midfielder
6794.0,11.938206,4.4011283,Defender,Left Center Midfield,Central Midfielder
6795.0,4.2227273,18.868956,Goalkeeper,Goalkeeper,Goalkeeper
6600.0,1.5739923,0.8442939,Forward,Right Center Forward,Striker
24162.0,6.6900153,4.0307107,Midfielder,Right Center Forward,Striker
6873.0,3.8610816,3.9142041,Midfielder,Left Wing,Winger
5485.0,11.912328,4.1657453,Defender,Right Center Back,Regular Defender
5202.0,12.571816,0.63576794,Defender,Left Center Back,Regular Defender
5200.0,3.8181262,-0.89803797,Forward,Center Forward,Striker
7781.0,0.72288585,1.2901517,Midfielder,Left Center Midfield,Central Midfielder
26288.0,1.2283798,1.8378932,Forward,Left Wing,Winger
26647.0,1.8299618,1.1041685,Forward,Center Forward,Striker
23838.0,4.128917,-0.56035393,Forward,Right Center Forward,Striker
6349.0,11.727321,2.2177851,Defender,Center Attacking Midfield,Offensive Midfielder
18724.0,3.840258,-1.1843971,Forward,Left Back,Offensive Defender
18721.0,3.250924,0.12428415,Forward,Left Center Forward,Striker
8724.0,5.6822176,-3.6174426,Defender,Right Back,Offensive Defender
4353.0,12.612683,0.92127854,Defender,Left Wing,Winger
6606.0,2.0484023,1.8807616,Midfielder,Left Midfield,Central Midfielder
3063.0,5.4529004,-1.8947277,Defender,Right Back,Offensive Defender
10881.0,5.4213476,-3.2814064,Defender,Left Midfield,Central Midfielder
3240.0,4.199827,19.50992,Goalkeeper,Goalkeeper,Goalkeeper
4558.0,5.0095854,4.7206097,Forward,Right Center Forward,Striker
27240.0,3.63459,18.626137,Goalkeeper,Goalkeeper,Goalkeeper
6743.0,6.496993,3.9336035,Midfielder,Right Center Midfield,Central Midfielder
26797.0,3.4782124,1.339911,Forward,Right Center Midfield,Central Midfielder
16073.0,2.9780319,1.9616454,Defender,Left Wing,Winger
18904.0,5.824458,4.657659,Midfielder,Right Defensive Midfield,Defensive Midfielder
6744.0,0.85130084,1.7417197,Forward,Left Wing,Winger
4788.0,5.272226,-1.5488106,Defender,Left Back,Offensive Defender
18398.0,6.8407474,3.1907554,Defender,Right Back,Offensive Defender
37212.0,1.3590823,1.6084163,Forward,Center Forward,Striker
6559.0,0.581152,6.620006,Forward,Left Midfield,Central Midfielder
197562.0,6.8216186,2.6625495,Midfielder,Left Defensive Midfield,Defensive Midfielder
27305.0,5.2423854,19.37194,Goalkeeper,Goalkeeper,Goalkeeper
27342.0,3.2422452,1.3495129,Forward,Left Wing,Winger
23930.0,0.6230879,1.6060169,Forward,Left Center Forward,Striker
24782.0,3.2889445,1.759275,Midfielder,Left Wing,Winger
5186.0,1.4924252,5.759785,Forward,Center Forward,Striker
24686.0,0.4985334,8.761312,Defender,Left Back,Offensive Defender
6666.0,1.1653581,4.665404,Forward,Right Midfield,Central Midfielder
26103.0,3.5352428,18.420948,Goalkeeper,Goalkeeper,Goalkeeper
25984.0,6.9308815,3.0060856,Midfielder,Left Defensive Midfield,Defensive Midfielder
4741.0,0.2915243,8.693488,Defender,Left Back,Offensive Defender
11537.0,4.4209023,18.764105,Goalkeeper,Goalkeeper,Goalkeeper
6573.0,11.854039,1.8318408,Defender,Right Center Back,Regular Defender
197595.0,2.7270107,0.7765775,Forward,Right Wing,Winger
6617.0,0.70383817,5.6878223,Forward,Left Midfield,Central Midfielder
21147.0,0.68121636,1.5891143,Forward,Right Center Midfield,Central Midfielder
5456.0,3.83928,4.636211,Midfielder,Center Attacking Midfield,Offensive Midfielder
31467.0,1.9996505,4.2644444,Forward,Left Wing,Winger
7034.0,12.678564,5.720128,Defender,Right Center Back,Regular Defender
6677.0,1.2748917,1.6587509,Forward,Left Back,Offensive Defender
11543.0,12.720228,0.82375133,Defender,Right Back,Offensive Defender
6828.0,0.74034876,8.496394,Defender,Left Back,Offensive Defender
19431.0,6.2764826,2.8372722,Midfielder,Right Center Midfield,Central Midfielder
23761.0,3.7270749,-0.95340365,Forward,Left Center Forward,Striker
6725.0,0.6922825,5.7173343,Forward,Left Wing Back,Offensive Defender
27335.0,-0.064130016,8.087558,Defender,Left Back,Offensive Defender
20063.0,0.7296597,5.7163315,Forward,Left Center Forward,Striker
197493.0,4.5149436,4.7359424,Midfielder,Center Attacking Midfield,Offensive Midfielder
6706.0,4.980277,18.765188,Goalkeeper,Goalkeeper,Goalkeeper
26689.0,3.6173701,-0.77399784,Midfielder,Left Defensive Midfield,Defensive Midfielder
6840.0,5.997124,2.8539608,Midfielder,Left Center Midfield,Central Midfielder
17622.0,0.2055807,1.7280047,Forward,Right Center Forward,Striker
24783.0,4.617354,4.1812844,Midfielder,Left Wing,Winger
4418.0,12.29452,1.3683436,Defender,Left Center Back,Regular Defender
25126.0,2.582056,0.46982685,Forward,Right Center Midfield,Central Midfielder
6614.0,11.663845,1.7201966,Defender,Left Center Back,Regular Defender
26941.0,0.44314194,8.676468,Defender,Left Back,Offensive Defender
26020.0,1.357076,5.413515,Forward,Left Wing,Winger
6684.0,0.6424853,1.4093088,Forward,Center Defensive Midfield,Defensive Midfielder
26518.0,1.1753613,1.2213526,Forward,Left Center Forward,Striker
6845.0,1.2168965,5.3249035,Forward,Left Wing,Winger
27111.0,5.725828,18.740463,Goalkeeper,Goalkeeper,Goalkeeper
11634.0,5.3765116,-3.3445976,Defender,Right Back,Offensive Defender
27345.0,6.250259,4.3732824,Midfielder,Right Defensive Midfield,Defensive Midfielder
27401.0,5.592801,3.4028368,Midfielder,Right Center Forward,Striker
15297.0,11.467637,2.5290327,Defender,Right Center Back,Regular Defender
27340.0,3.1836462,0.14110982,Forward,Left Midfield,Central Midfielder
10852.0,1.1532941,4.4637203,Midfielder,Right Center Midfield,Central Midfielder
27154.0,0.90197635,7.7545094,Defender,Left Back,Offensive Defender
3302.0,2.6743197,1.2284406,Midfielder,Left Wing,Winger
24318.0,12.456825,4.411953,Defender,Right Center Back,Regular Defender
43354.0,0.86409324,8.393909,Defender,Left Center Back,Regular Defender
20215.0,2.257257,6.7635527,Defender,Left Center Back,Regular Defender
6673.0,2.3982055,2.698338,Midfielder,Right Midfield,Central Midfielder
7797.0,2.181814,5.3689275,Midfielder,Left Back,Offensive Defender
24234.0,5.440404,3.413865,Midfielder,Right Midfield,Central Midfielder
24086.0,11.516389,2.6804886,Defender,Left Center Back,Regular Defender
13552.0,5.83894,2.4617019,Midfielder,Left Defensive Midfield,Defensive Midfielder
26801.0,12.372929,1.6238105,Defender,Left Center Back,Regular Defender
24143.0,0.9133327,5.361464,Midfielder,Left Wing,Winger
19724.0,3.9340792,3.9240007,Midfielder,Left Center Forward,Striker
27184.0,11.360117,3.5723507,Defender,Right Center Back,Regular Defender
9246.0,3.2056754,1.8668218,Forward,Left Wing,Winger
18407.0,5.754591,4.6708746,Midfielder,Right Defensive Midfield,Defensive Midfielder
24249.0,4.0387287,4.406301,Forward,Right Midfield,Central Midfielder
30429.0,5.1432357,-3.4665174,Forward,Right Wing,Winger
6890.0,11.929972,1.0275372,Defender,Left Center Back,Regular Defender
8264.0,1.2732544,4.694434,Forward,Right Wing,Winger
4320.0,0.9099899,5.336934,Forward,Left Wing,Winger
5246.0,0.056173727,1.8548006,Forward,Left Center Forward,Striker
5203.0,5.8036356,3.861418,Midfielder,Right Center Midfield,Central Midfielder
5216.0,3.270013,4.887272,Midfielder,Left Center Midfield,Central Midfielder
10609.0,12.470343,0.6688972,Defender,Left Center Back,Regular Defender
5213.0,12.385133,5.268599,Defender,Right Center Back,Regular Defender
5211.0,0.021270977,7.8366995,Defender,Left Back,Offensive Defender
4324.0,5.3672185,-3.4074674,Defender,Left Center Midfield,Central Midfielder
6379.0,4.3624434,0.5624383,Midfielder,Right Wing,Winger
6616.0,3.2924142,0.08976046,Forward,Right Center Midfield,Central Midfielder
4691.0,3.9665124,19.21826,Goalkeeper,Goalkeeper,Goalkeeper
7068.0,11.423195,3.6530402,Defender,Right Center Back,Regular Defender
3508.0,1.8161055,0.93086535,Forward,Center Forward,Striker
49433.0,0.9442543,5.353576,Midfielder,Center Attacking Midfield,Offensive Midfielder
6709.0,6.4840097,-3.8161163,Defender,Right Back,Offensive Defender
24277.0,2.60564,1.6537671,Forward,Left Center Forward,Striker
24578.0,4.213243,-1.0161853,Midfielder,Right Wing,Winger
23799.0,5.818182,4.4685135,Midfielder,Right Defensive Midfield,Defensive Midfielder
26070.0,4.4272475,19.595968,Midfielder,Center Attacking Midfield,Offensive Midfielder
5506.0,7.3902698,4.013144,Defender,Left Center Back,Regular Defender
5470.0,4.859716,0.9911268,Midfielder,Right Defensive Midfield,Defensive Midfielder
27155.0,0.589198,8.476358,Defender,Left Back,Offensive Defender
26775.0,1.5466843,1.30752,Forward,Left Center Back,Regular Defender
24577.0,0.18029086,8.746266,Defender,Left Back,Offensive Defender
3236.0,4.6629467,3.047921,Midfielder,Left Midfield,Central Midfielder
21877.0,13.235323,5.351158,Defender,Right Center Back,Regular Defender
166764.0,-0.111680426,7.1114683,Defender,Left Back,Offensive Defender
7909.0,13.625925,4.867905,Defender,Right Center Back,Regular Defender
8866.0,2.2844048,0.32982782,Forward,Left Center Forward,Striker
23936.0,5.8886347,4.6142645,Midfielder,Right Defensive Midfield,Defensive Midfielder
23972.0,0.1168622,7.5686407,Defender,Left Back,Offensive Defender
34728.0,12.638288,5.725246,Defender,Right Center Back,Regular Defender
11212.0,4.4185433,0.13803415,Forward,Right Wing,Winger
12349.0,6.399029,4.2852445,Midfielder,Right Defensive Midfield,Defensive Midfielder
3130.0,1.9597245,3.79353,Midfielder,Left Midfield,Central Midfielder
6662.0,5.398175,19.36578,Goalkeeper,Goalkeeper,Goalkeeper
75537.0,13.09372,4.963662,Defender,Right Center Back,Regular Defender
23849.0,5.1653986,-3.5438516,Midfielder,Center Defensive Midfield,Defensive Midfielder
27052.0,4.2822022,-1.1974521,Forward,Right Wing,Winger
27318.0,6.7058897,-3.1383903,Defender,Right Back,Offensive Defender
6834.0,6.858969,3.1498725,Midfielder,Left Defensive Midfield,Defensive Midfielder
11146.0,1.5965667,2.6203153,Midfielder,Right Center Forward,Striker
79615.0,3.1580057,18.113794,Goalkeeper,Goalkeeper,Goalkeeper
27970.0,1.4817432,5.1805267,Forward,Right Wing,Winger
7904.0,6.544993,4.0279727,Midfielder,Right Defensive Midfield,Defensive Midfielder
6400.0,5.1486335,-3.555663,Defender,Right Back,Offensive Defender
5503.0,1.6318847,0.8018513,Forward,Center Attacking Midfield,Offensive Midfielder
11094.0,2.9951808,2.9559863,Midfielder,Left Center Midfield,Central Midfielder
21229.0,7.557783,3.9953647,Midfielder,Center Defensive Midfield,Defensive Midfielder
6332.0,12.437945,1.5202881,Defender,Left Center Back,Regular Defender
20055.0,3.4651737,18.510988,Goalkeeper,Goalkeeper,Goalkeeper
22102.0,-0.074403204,7.2341,Defender,Left Center Midfield,Central Midfielder
6998.0,3.5849342,2.5400217,Midfielder,Right Wing,Winger
26256.0,11.880081,4.139848,Defender,Right Center Back,Regular Defender
27481.0,12.651154,5.747983,Forward,Left Wing,Winger
4383.0,2.3400805,2.3706167,Forward,Right Center Forward,Striker
7498.0,13.574978,4.9367595,Defender,Right Center Back,Regular Defender
40699.0,12.102775,1.734535,Defender,Left Center Back,Regular Defender
7369.0,4.9045553,3.970959,Midfielder,Left Wing,Winger
3424.0,0.5526708,8.832198,Defender,Left Wing,Winger
7641.0,4.81313,19.007215,Goalkeeper,Goalkeeper,Goalkeeper
6648.0,12.124628,4.559465,Defender,Right Center Back,Regular Defender
7635.0,2.5677133,1.7136012,Midfielder,Right Center Forward,Striker
7363.0,1.5019761,5.7120066,Midfielder,Right Midfield,Central Midfielder
7435.0,12.587401,1.3474364,Defender,Left Center Back,Regular Defender
4475.0,6.941558,-3.56996,Defender,Right Defensive Midfield,Defensive Midfielder
8672.0,6.9230456,3.373671,Midfielder,Center Defensive Midfield,Defensive Midfielder
3022.0,12.956199,4.8731203,Defender,Left Center Back,Regular Defender
2990.0,4.698158,4.1504393,Midfielder,Right Defensive Midfield,Defensive Midfielder
5477.0,3.1759367,0.96953326,Forward,Center Defensive Midfield,Defensive Midfielder
3018.0,1.3557941,1.2645397,Forward,Center Attacking Midfield,Offensive Midfielder
3354.0,5.572427,19.07749,Goalkeeper,Goalkeeper,Goalkeeper
4602.0,3.6860158,4.851114,Midfielder,Right Center Midfield,Central Midfielder
3248.0,6.3308163,-3.6876688,Midfielder,Right Center Back,Regular Defender
7815.0,5.5822077,2.3753834,Midfielder,Right Attacking Midfield,Offensive Midfielder
5667.0,3.0949497,0.88511217,Forward,Center Attacking Midfield,Offensive Midfielder
18783.0,5.633741,1.6686628,Midfielder,Right Center Midfield,Central Midfielder
2985.0,-0.058603343,7.3030906,Defender,Left Center Back,Regular Defender
7367.0,1.5801419,1.4823726,Forward,Left Midfield,Central Midfielder
4909.0,1.7774224,3.932145,Forward,Right Wing,Winger
18921.0,4.4339395,4.5739803,Midfielder,Right Center Back,Regular Defender
3552.0,1.4712218,2.1700113,Forward,Left Defensive Midfield,Defensive Midfielder
7615.0,1.1197479,2.8814316,Forward,Left Center Forward,Striker
7766.0,5.052256,4.410543,Midfielder,Left Midfield,Central Midfielder
5209.0,0.5890459,8.282915,Midfielder,Right Defensive Midfield,Defensive Midfielder
7211.0,11.865461,1.9915549,Defender,Left Center Back,Regular Defender
