player_id,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
40469.0,2138.0,41.0,420.0,1028.0,690.0,37.0,14.0,5.0,9.0,0,0,0,516.0,20.0,5.0,0.0,2841.295858616968,275.0,1999.1660613594681,14.0,1,9.0,0.0,3.0,3.0,3.0,1.0,643.0,534.0,0.0,0.0,430.0,23.0,142.0,169.0,119.0,10.0,14.0,5.0,9.0,0,0,0,154.0,7.0,5.0,0.0,944.865579649223,84.0,600.1766075737137,4.0,1,9.0,0.0,3.0,3.0,3.0,1.0,39.0,37.0,0.0,0.0,0.019176800748362956,0.19644527595884004,0.480823199251637,0.32273152478952294,0.017305893358278764,0.8304821150855366,0.35714285714285715,5.506387322901101,0.03875968992248062,0.009689922480620155,0.0,7.2696947685798845,0.01744186046511628,23.756,0.456,4.667,11.422,7.667,0.411,0.156,0.056,0.1,0.0,0.0,0.0,5.733,0.222,0.056,0.0,31.57,3.056,22.213,0.156,0.011,0.1,0.0,0.033,0.033,0.033,0.011,7.144,5.933,0.0,0.0,4.778,0.256,1.578,1.878,1.322,0.111,0.156,0.056,0.1,0.0,0.0,0.0,1.711,0.078,0.056,0.0,10.499,0.933,6.669,0.044,0.011,0.1,0.0,0.033,0.033,0.033,0.011,0.433,0.411,0.0,0.0,0.081
40470.0,1774.0,136.0,1010.0,671.0,93.0,67.0,0.0,0.0,0.0,0,0,0,404.0,2.0,0.0,0.0,2991.367133945426,256.0,2313.8683364020585,6.0,2,1.0,1.0,1.0,0.0,0.0,0.0,474.0,437.0,2.0,1.0,276.0,74.0,186.0,71.0,19.0,15.0,0.0,0.0,0.0,0,0,0,44.0,0.0,0.0,0.0,505.4733324531075,23.0,357.63950967713083,2.0,2,1.0,1.0,1.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.07666290868094701,0.5693348365276212,0.3782412626832018,0.052423900789177004,0.037767756482525366,0.9219409282700421,0.0,7.404374093924321,0.0049504950495049506,0.0,0.0,9.038548189070541,0.0024752475247524753,19.711,1.511,11.222,7.456,1.033,0.744,0.0,0.0,0.0,0.0,0.0,0.0,4.489,0.022,0.0,0.0,33.237,2.844,25.71,0.067,0.022,0.011,0.011,0.011,0.0,0.0,0.0,5.267,4.856,0.022,0.011,3.067,0.822,2.067,0.789,0.211,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.0,0.0,5.616,0.256,3.974,0.022,0.022,0.011,0.011,0.011,0.0,0.0,0.0,0.133,0.111,0.0,0.0,0.1
40473.0,910.0,12.0,35.0,393.0,482.0,95.0,10.0,3.0,7.0,1,1,0,124.0,6.0,4.0,2.0,765.6018089744963,80.0,655.7713870742916,30.0,3,14.0,0.0,0.0,4.0,10.0,2.0,441.0,189.0,0.0,0.0,288.0,10.0,17.0,128.0,143.0,18.0,10.0,3.0,7.0,1,1,0,75.0,5.0,4.0,2.0,544.3008464643473,57.0,457.9672135149662,11.0,3,14.0,0.0,0.0,4.0,10.0,2.0,32.0,31.0,0.0,0.0,0.013186813186813187,0.038461538461538464,0.4318681318681319,0.5296703296703297,0.1043956043956044,0.42857142857142855,0.3,6.1742081368910995,0.04838709677419355,0.03225806451612903,0.016129032258064516,8.197142338428645,0.11290322580645161,10.111,0.133,0.389,4.367,5.356,1.056,0.111,0.033,0.078,0.011,0.011,0.0,1.378,0.067,0.044,0.022,8.507,0.889,7.286,0.333,0.033,0.156,0.0,0.0,0.044,0.111,0.022,4.9,2.1,0.0,0.0,3.2,0.111,0.189,1.422,1.589,0.2,0.111,0.033,0.078,0.011,0.011,0.0,0.833,0.056,0.044,0.022,6.048,0.633,5.089,0.122,0.033,0.156,0.0,0.0,0.044,0.111,0.022,0.356,0.344,0.0,0.0,0.091
40474.0,760.0,27.0,135.0,505.0,120.0,26.0,5.0,5.0,0.0,0,0,0,157.0,6.0,4.0,0.0,828.8276365126374,65.0,488.93352784772753,13.0,1,5.0,0.0,0.0,4.0,1.0,0.0,257.0,192.0,0.0,0.0,250.0,18.0,50.0,168.0,32.0,8.0,5.0,5.0,0.0,0,0,0,71.0,2.0,2.0,0.0,449.4276831731764,31.0,246.1158572232725,3.0,1,5.0,0.0,0.0,4.0,1.0,0.0,27.0,25.0,0.0,0.0,0.035526315789473684,0.17763157894736842,0.6644736842105263,0.15789473684210525,0.034210526315789476,0.7470817120622568,1.0,5.2791569204626585,0.03821656050955414,0.025477707006369428,0.0,7.522054274580424,0.03184713375796178,8.444,0.3,1.5,5.611,1.333,0.289,0.056,0.056,0.0,0.0,0.0,0.0,1.744,0.067,0.044,0.0,9.209,0.722,5.433,0.144,0.011,0.056,0.0,0.0,0.044,0.011,0.0,2.856,2.133,0.0,0.0,2.778,0.2,0.556,1.867,0.356,0.089,0.056,0.056,0.0,0.0,0.0,0.0,0.789,0.022,0.022,0.0,4.994,0.344,2.735,0.033,0.011,0.056,0.0,0.0,0.044,0.011,0.0,0.3,0.278,0.0,0.0,0.084
40477.0,1633.0,24.0,188.0,706.0,739.0,152.0,22.0,13.0,9.0,2,1,0,267.0,8.0,2.0,0.0,1333.3207983071516,141.0,906.2603159943633,39.0,4,16.0,0.0,2.0,6.0,8.0,1.0,670.0,350.0,0.0,0.0,600.0,16.0,79.0,254.0,267.0,41.0,22.0,13.0,9.0,2,1,0,164.0,6.0,1.0,0.0,886.0371304895829,91.0,629.4186612700307,15.0,4,16.0,0.0,2.0,6.0,8.0,1.0,69.0,66.0,0.0,0.0,0.014696876913655848,0.11512553582363748,0.43233312921004285,0.45254133496631965,0.0930802204531537,0.5223880597014925,0.5909090909090909,4.9937108550829645,0.0299625468164794,0.00749063670411985,0.0,6.427378127619598,0.0599250936329588,18.144,0.267,2.089,7.844,8.211,1.689,0.244,0.144,0.1,0.022,0.011,0.0,2.967,0.089,0.022,0.0,14.815,1.567,10.07,0.433,0.044,0.178,0.0,0.022,0.067,0.089,0.011,7.444,3.889,0.0,0.0,6.667,0.178,0.878,2.822,2.967,0.456,0.244,0.144,0.1,0.022,0.011,0.0,1.822,0.067,0.011,0.0,9.845,1.011,6.994,0.167,0.044,0.178,0.0,0.022,0.067,0.089,0.011,0.767,0.733,0.0,0.0,0.071
40479.0,563.0,17.0,157.0,259.0,147.0,9.0,7.0,6.0,1.0,1,1,0,120.0,13.0,3.0,0.0,970.3562981369682,78.0,778.2716746690305,3.0,0,2.0,0.0,0.0,1.0,1.0,0.0,145.0,119.0,0.0,0.0,161.0,10.0,51.0,69.0,41.0,3.0,7.0,6.0,1.0,1,1,0,59.0,6.0,1.0,0.0,503.4668493360805,41.0,364.7946377608528,0.0,0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,8.0,0.0,0.0,0.03019538188277087,0.27886323268206037,0.46003552397868563,0.261101243339254,0.015985790408525755,0.8206896551724138,0.8571428571428571,8.086302484474736,0.10833333333333334,0.025,0.0,9.977841982936289,0.016666666666666666,6.256,0.189,1.744,2.878,1.633,0.1,0.078,0.067,0.011,0.011,0.011,0.0,1.333,0.144,0.033,0.0,10.782,0.867,8.647,0.033,0.0,0.022,0.0,0.0,0.011,0.011,0.0,1.611,1.322,0.0,0.0,1.789,0.111,0.567,0.767,0.456,0.033,0.078,0.067,0.011,0.011,0.011,0.0,0.656,0.067,0.011,0.0,5.594,0.456,4.053,0.0,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.1,0.089,0.0,0.0,0.111
40480.0,1383.0,51.0,324.0,639.0,420.0,32.0,21.0,11.0,10.0,0,1,2,321.0,19.0,4.0,1.0,1803.616936515727,191.0,1411.6692464442096,10.0,0,23.0,1.0,4.0,5.0,14.0,3.0,353.0,288.0,0.0,0.0,407.0,26.0,131.0,150.0,126.0,20.0,21.0,11.0,10.0,0,1,2,137.0,8.0,3.0,1.0,944.3290002898755,86.0,730.7012707674158,1.0,0,23.0,1.0,4.0,5.0,14.0,3.0,31.0,29.0,0.0,0.0,0.0368763557483731,0.23427331887201736,0.46203904555314534,0.3036876355748373,0.023138105567606652,0.8158640226628895,0.5238095238095238,5.618744350516284,0.059190031152647975,0.012461059190031152,0.003115264797507788,7.390938463058689,0.07165109034267912,15.367,0.567,3.6,7.1,4.667,0.356,0.233,0.122,0.111,0.0,0.011,0.022,3.567,0.211,0.044,0.011,20.04,2.122,15.685,0.111,0.0,0.256,0.011,0.044,0.056,0.156,0.033,3.922,3.2,0.0,0.0,4.522,0.289,1.456,1.667,1.4,0.222,0.233,0.122,0.111,0.0,0.011,0.022,1.522,0.089,0.033,0.011,10.493,0.956,8.119,0.011,0.0,0.256,0.011,0.044,0.056,0.156,0.033,0.344,0.322,0.0,0.0,0.082
40481.0,653.0,8.0,36.0,274.0,343.0,89.0,2.0,0.0,2.0,0,0,0,72.0,2.0,1.0,0.0,330.3163545885679,44.0,239.930190878864,21.0,6,4.0,0.0,0.0,3.0,1.0,0.0,329.0,128.0,0.0,0.0,209.0,7.0,16.0,69.0,124.0,23.0,2.0,0.0,2.0,0,0,0,44.0,1.0,1.0,0.0,209.69795948338344,30.0,152.82166808090213,10.0,6,4.0,0.0,0.0,3.0,1.0,0.0,19.0,18.0,0.0,0.0,0.01225114854517611,0.055130168453292494,0.41960183767228176,0.5252679938744257,0.1362940275650842,0.3890577507598784,0.0,4.587727147063443,0.027777777777777776,0.013888888888888888,0.0,5.452958883610545,0.05555555555555555,7.256,0.089,0.4,3.044,3.811,0.989,0.022,0.0,0.022,0.0,0.0,0.0,0.8,0.022,0.011,0.0,3.67,0.489,2.666,0.233,0.067,0.044,0.0,0.0,0.033,0.011,0.0,3.656,1.422,0.0,0.0,2.322,0.078,0.178,0.767,1.378,0.256,0.022,0.0,0.022,0.0,0.0,0.0,0.489,0.011,0.011,0.0,2.33,0.333,1.698,0.111,0.067,0.044,0.0,0.0,0.033,0.011,0.0,0.211,0.2,0.0,0.0,0.061
40483.0,12.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.022,0.089,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.022,0.011,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40484.0,2128.0,1835.0,2121.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,457.0,0.0,0.0,0.0,2427.815909086121,343.0,2245.225788583969,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,388.0,387.0,1.0,0.0,205.0,187.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,89.0,0.0,0.0,0.0,439.72663087859974,66.0,349.36351674094044,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.862312030075188,0.9967105263157895,0.002819548872180451,0.00046992481203007516,0.0,0.9974226804123711,0.0,5.312507459707048,0.0,0.0,0.0,6.54584778012819,0.002188183807439825,23.644,20.389,23.567,0.067,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.078,0.0,0.0,0.0,26.976,3.811,24.947,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,4.311,4.3,0.011,0.0,2.278,2.078,2.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,0.0,0.0,0.0,4.886,0.733,3.882,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.311,0.311,0.0,0.0,0.073
40485.0,185.0,1.0,16.0,85.0,84.0,15.0,6.0,1.0,5.0,2,2,0,46.0,6.0,2.0,0.0,273.57734637105057,30.0,206.0496320763641,4.0,0,1.0,0.0,0.0,1.0,0.0,0.0,59.0,45.0,0.0,0.0,56.0,1.0,10.0,24.0,22.0,5.0,6.0,1.0,5.0,2,2,0,19.0,1.0,1.0,0.0,98.56417539328177,9.0,55.33509792658639,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.005405405405405406,0.08648648648648649,0.4594594594594595,0.4540540540540541,0.08108108108108109,0.7627118644067796,0.16666666666666666,5.947333616761969,0.13043478260869565,0.043478260869565216,0.0,6.868321069212137,0.021739130434782608,2.056,0.011,0.178,0.944,0.933,0.167,0.067,0.011,0.056,0.022,0.022,0.0,0.511,0.067,0.022,0.0,3.04,0.333,2.289,0.044,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.656,0.5,0.0,0.0,0.622,0.011,0.111,0.267,0.244,0.056,0.067,0.011,0.056,0.022,0.022,0.0,0.211,0.011,0.011,0.0,1.095,0.1,0.615,0.011,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.056,0.056,0.0,0.0,0.076
40486.0,3451.0,35.0,417.0,1671.0,1363.0,199.0,56.0,23.0,33.0,3,9,2,756.0,47.0,7.0,1.0,4901.37202003506,420.0,3660.038873225755,49.0,4,45.0,0.0,4.0,16.0,25.0,3.0,1145.0,810.0,0.0,1.0,979.0,21.0,151.0,477.0,351.0,40.0,56.0,23.0,33.0,3,9,2,355.0,26.0,6.0,1.0,2786.936797278286,203.0,2060.937982194486,16.0,4,45.0,0.0,4.0,16.0,25.0,3.0,115.0,111.0,0.0,0.0,0.010141987829614604,0.12083454071283686,0.4842074760938858,0.3949579831932773,0.05766444508838018,0.7074235807860262,0.4107142857142857,6.483296322797698,0.062169312169312166,0.009259259259259259,0.0013227513227513227,8.714378269585131,0.05952380952380952,38.344,0.389,4.633,18.567,15.144,2.211,0.622,0.256,0.367,0.033,0.1,0.022,8.4,0.522,0.078,0.011,54.46,4.667,40.667,0.544,0.044,0.5,0.0,0.044,0.178,0.278,0.033,12.722,9.0,0.0,0.011,10.878,0.233,1.678,5.3,3.9,0.444,0.622,0.256,0.367,0.033,0.1,0.022,3.944,0.289,0.067,0.011,30.966,2.256,22.899,0.178,0.044,0.5,0.0,0.044,0.178,0.278,0.033,1.278,1.233,0.0,0.0,0.097
40509.0,77.0,0.0,0.0,40.0,37.0,6.0,0.0,0.0,0.0,0,0,0,18.0,1.0,0.0,0.0,127.78654843538546,4.0,64.29966652917047,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,0.0,0.0,15.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,0,0,0,7.0,0.0,0.0,0.0,55.800346970134896,1.0,3.3526109228480445,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5194805194805194,0.4805194805194805,0.07792207792207792,0.625,0.0,7.0992526908547475,0.05555555555555555,0.0,0.0,16.074916632292616,0.0,0.856,0.0,0.0,0.444,0.411,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.011,0.0,0.0,1.42,0.044,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.222,0.0,0.0,0.167,0.0,0.0,0.067,0.1,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.62,0.011,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.179
40517.0,1651.0,61.0,492.0,835.0,324.0,4.0,4.0,3.0,1.0,0,1,0,344.0,12.0,0.0,0.0,1508.5077529955665,183.0,1135.4107799512017,5.0,0,3.0,0.0,0.0,1.0,2.0,0.0,402.0,351.0,2.0,0.0,298.0,37.0,124.0,127.0,47.0,2.0,4.0,3.0,1.0,0,1,0,87.0,3.0,0.0,0.0,490.32933670453,50.0,364.1358000256902,0.0,0,3.0,0.0,0.0,1.0,2.0,0.0,18.0,18.0,0.0,0.0,0.036947304663840094,0.29800121138703817,0.5057540884312538,0.19624470018170806,0.0024227740763173833,0.8731343283582089,0.75,4.385196956382461,0.03488372093023256,0.0,0.0,6.2044304915366215,0.00872093023255814,18.344,0.678,5.467,9.278,3.6,0.044,0.044,0.033,0.011,0.0,0.011,0.0,3.822,0.133,0.0,0.0,16.761,2.033,12.616,0.056,0.0,0.033,0.0,0.0,0.011,0.022,0.0,4.467,3.9,0.022,0.0,3.311,0.411,1.378,1.411,0.522,0.022,0.044,0.033,0.011,0.0,0.011,0.0,0.967,0.033,0.0,0.0,5.448,0.556,4.046,0.0,0.0,0.033,0.0,0.0,0.011,0.022,0.0,0.2,0.2,0.0,0.0,0.069
40518.0,720.0,3.0,127.0,542.0,51.0,0.0,2.0,2.0,0.0,0,1,0,205.0,9.0,0.0,0.0,860.3192537387063,108.0,659.2419397315352,4.0,0,4.0,0.0,1.0,3.0,0.0,0.0,204.0,188.0,0.0,0.0,157.0,3.0,34.0,110.0,13.0,0.0,2.0,2.0,0.0,0,1,0,65.0,5.0,0.0,0.0,370.8367826727073,38.0,273.57780282703686,2.0,0,4.0,0.0,1.0,3.0,0.0,0.0,13.0,12.0,0.0,0.0,0.004166666666666667,0.1763888888888889,0.7527777777777778,0.07083333333333333,0.0,0.9215686274509803,1.0,4.196679286530275,0.04390243902439024,0.0,0.0,6.104092034551252,0.01951219512195122,8.0,0.033,1.411,6.022,0.567,0.0,0.022,0.022,0.0,0.0,0.011,0.0,2.278,0.1,0.0,0.0,9.559,1.2,7.325,0.044,0.0,0.044,0.0,0.011,0.033,0.0,0.0,2.267,2.089,0.0,0.0,1.744,0.033,0.378,1.222,0.144,0.0,0.022,0.022,0.0,0.0,0.011,0.0,0.722,0.056,0.0,0.0,4.12,0.422,3.04,0.022,0.0,0.044,0.0,0.011,0.033,0.0,0.0,0.144,0.133,0.0,0.0,0.068
40521.0,3833.0,163.0,996.0,2145.0,692.0,22.0,27.0,13.0,14.0,3,1,0,869.0,48.0,0.0,1.0,4930.108278552705,531.0,4014.9700413953133,30.0,0,30.0,2.0,9.0,13.0,8.0,1.0,965.0,865.0,1.0,0.0,834.0,91.0,320.0,354.0,160.0,7.0,27.0,13.0,14.0,3,1,0,250.0,21.0,0.0,1.0,2142.232622685661,162.0,1711.4752653160474,10.0,0,30.0,2.0,9.0,13.0,8.0,1.0,54.0,54.0,0.0,0.0,0.042525436994521264,0.2598486824941299,0.5596138794677799,0.18053743803809028,0.00573962953300287,0.8963730569948186,0.48148148148148145,5.673312173248222,0.05523590333716916,0.0,0.0011507479861910242,7.561148853851814,0.03452243958573072,42.589,1.811,11.067,23.833,7.689,0.244,0.3,0.144,0.156,0.033,0.011,0.0,9.656,0.533,0.0,0.011,54.779,5.9,44.611,0.333,0.0,0.333,0.022,0.1,0.144,0.089,0.011,10.722,9.611,0.011,0.0,9.267,1.011,3.556,3.933,1.778,0.078,0.3,0.144,0.156,0.033,0.011,0.0,2.778,0.233,0.0,0.011,23.803,1.8,19.016,0.111,0.0,0.333,0.022,0.1,0.144,0.089,0.011,0.6,0.6,0.0,0.0,0.084
40522.0,4303.0,75.0,966.0,2972.0,365.0,19.0,24.0,12.0,12.0,2,0,0,1104.0,20.0,3.0,1.0,5711.454927213204,654.0,4349.97508450762,20.0,0,30.0,0.0,6.0,22.0,2.0,0.0,1204.0,1102.0,1.0,0.0,955.0,26.0,219.0,628.0,108.0,7.0,24.0,12.0,12.0,2,0,0,346.0,10.0,3.0,1.0,2102.2934951940106,199.0,1442.6114282787107,5.0,0,30.0,0.0,6.0,22.0,2.0,0.0,87.0,84.0,0.0,0.0,0.017429700209156403,0.22449453869393446,0.6906809202881711,0.0848245410178945,0.004415524052986289,0.915282392026578,0.5,5.173419318127903,0.018115942028985508,0.002717391304347826,0.0009057971014492754,6.65133804970584,0.02717391304347826,47.811,0.833,10.733,33.022,4.056,0.211,0.267,0.133,0.133,0.022,0.0,0.0,12.267,0.222,0.033,0.011,63.461,7.267,48.333,0.222,0.0,0.333,0.0,0.067,0.244,0.022,0.0,13.378,12.244,0.011,0.0,10.611,0.289,2.433,6.978,1.2,0.078,0.267,0.133,0.133,0.022,0.0,0.0,3.844,0.111,0.033,0.011,23.359,2.211,16.029,0.056,0.0,0.333,0.0,0.067,0.244,0.022,0.0,0.967,0.933,0.0,0.0,0.074
40523.0,1759.0,95.0,866.0,803.0,90.0,62.0,5.0,2.0,3.0,1,0,0,420.0,1.0,0.0,0.0,2273.754957692584,257.0,1825.7917264657242,4.0,1,3.0,0.0,1.0,1.0,1.0,0.0,459.0,438.0,2.0,0.0,326.0,52.0,188.0,108.0,30.0,18.0,5.0,2.0,3.0,1,0,0,74.0,0.0,0.0,0.0,575.609594543019,41.0,421.6725081441648,2.0,1,3.0,0.0,1.0,1.0,1.0,0.0,12.0,10.0,1.0,0.0,0.05400795906765207,0.4923251847640705,0.4565093803297328,0.051165434906196704,0.03524729960204662,0.954248366013072,0.4,5.413702280220438,0.002380952380952381,0.0,0.0,7.104247962901651,0.007142857142857143,19.544,1.056,9.622,8.922,1.0,0.689,0.056,0.022,0.033,0.011,0.0,0.0,4.667,0.011,0.0,0.0,25.264,2.856,20.287,0.044,0.011,0.033,0.0,0.011,0.011,0.011,0.0,5.1,4.867,0.022,0.0,3.622,0.578,2.089,1.2,0.333,0.2,0.056,0.022,0.033,0.011,0.0,0.0,0.822,0.0,0.0,0.0,6.396,0.456,4.685,0.022,0.011,0.033,0.0,0.011,0.011,0.011,0.0,0.133,0.111,0.011,0.0,0.079
40524.0,116.0,4.0,9.0,34.0,73.0,6.0,1.0,1.0,0.0,0,0,0,28.0,1.0,1.0,1.0,104.94012521980814,14.0,54.72097146279054,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,32.0,0.0,0.0,20.0,0.0,0.0,6.0,14.0,0.0,1.0,1.0,0.0,0,0,0,9.0,0.0,1.0,1.0,30.71066903655134,4.0,11.584223820188564,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.034482758620689655,0.07758620689655173,0.29310344827586204,0.6293103448275862,0.05172413793103448,0.9696969696969697,1.0,3.747861614993148,0.03571428571428571,0.03571428571428571,0.03571428571428571,3.9086408187707526,0.03571428571428571,1.289,0.044,0.1,0.378,0.811,0.067,0.011,0.011,0.0,0.0,0.0,0.0,0.311,0.011,0.011,0.011,1.166,0.156,0.608,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.367,0.356,0.0,0.0,0.222,0.0,0.0,0.067,0.156,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.1,0.0,0.011,0.011,0.341,0.044,0.129,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.011,0.0,0.0,0.043
40526.0,160.0,0.0,11.0,98.0,51.0,1.0,1.0,0.0,1.0,0,0,0,36.0,3.0,1.0,0.0,241.41216301986788,26.0,211.26925605014554,2.0,0,2.0,0.0,0.0,1.0,1.0,0.0,53.0,42.0,0.0,0.0,36.0,0.0,0.0,23.0,13.0,0.0,1.0,0.0,1.0,0,0,0,11.0,2.0,0.0,0.0,79.60507956080491,9.0,65.1504546976541,0.0,0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.06875,0.6125,0.31875,0.00625,0.7924528301886793,0.0,6.705893417218552,0.08333333333333333,0.027777777777777776,0.0,8.12574061731329,0.05555555555555555,1.778,0.0,0.122,1.089,0.567,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.4,0.033,0.011,0.0,2.682,0.289,2.347,0.022,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.589,0.467,0.0,0.0,0.4,0.0,0.0,0.256,0.144,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.122,0.022,0.0,0.0,0.885,0.1,0.724,0.0,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.033,0.033,0.0,0.0,0.09
