player_id,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,ball_recovery_defending_third,ball_recovery_middle_third,ball_recovery_attacking_third,ball_recovery_successful_defending_third,ball_recovery_successful_middle_third,ball_recovery_successful_attacking_third,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,ball_recovery_successful_defending_third_%,ball_recovery_successful_middle_third_%,ball_recovery_successful_attacking_third_%,ball_recovery_defending_third_%,ball_recovery_middle_third_%,ball_recovery_attacking_third_%,ball_recovery_offensive_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,player,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,ball_recovery_defending_third_per_match,ball_recovery_middle_third_per_match,ball_recovery_attacking_third_per_match,ball_recovery_successful_defending_third_per_match,ball_recovery_successful_middle_third_per_match,ball_recovery_successful_attacking_third_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
3662.0,274.0,256.0,3,3,18,60.0,137.0,59.0,60.0,137.0,59.0,779.0,281.0,394.0,104.0,285.0,30.0,179.0,76.0,0.0,74.0,4,2,17.0,1,72.0,50.0,0.0,109.0,71.0,43.0,54.0,12.0,54.0,15.0,32.0,7.0,1,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9343065693430657,0.234375,0.53515625,0.23046875,0.21897810218978103,0.5,0.21532846715328466,1.0,0.3607188703465982,0.5057766367137355,0.13350449293966624,0.10526315789473684,0.6280701754385964,0.26666666666666666,0.6513761467889908,0.3944954128440367,0.4954128440366973,0.11009174311926606,0.2777777777777778,0.5925925925925926,0.12962962962962962,Danny Drinkwater,3.044,2.844,0.033,0.033,0.2,0.667,1.522,0.656,0.667,1.522,0.656,8.656,3.122,4.378,1.156,3.167,0.333,1.989,0.844,0.0,0.822,0.044,0.022,0.189,0.011,0.8,0.556,0.0,1.211,0.789,0.478,0.6,0.133,0.6,0.167,0.356,0.078,0.011,0.0,0.0,0.044,0.011,0.0,0.0,0.0,0.0,0.0,0.044,0.0
3665.0,61.0,56.0,0,0,5,12.0,30.0,14.0,12.0,30.0,14.0,189.0,71.0,97.0,21.0,59.0,7.0,39.0,13.0,1.0,25.0,1,2,1.0,1,35.0,21.0,0.0,19.0,11.0,10.0,9.0,0.0,8.0,2.0,5.0,1.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9180327868852459,0.21428571428571427,0.5357142857142857,0.25,0.19672131147540983,0.4918032786885246,0.22950819672131148,nan,0.37566137566137564,0.5132275132275133,0.1111111111111111,0.11864406779661017,0.6610169491525424,0.22033898305084745,0.5789473684210527,0.5263157894736842,0.47368421052631576,0.0,0.25,0.625,0.125,Andrew Philip King,0.678,0.622,0.0,0.0,0.056,0.133,0.333,0.156,0.133,0.333,0.156,2.1,0.789,1.078,0.233,0.656,0.078,0.433,0.144,0.011,0.278,0.011,0.022,0.011,0.011,0.389,0.233,0.0,0.211,0.122,0.111,0.1,0.0,0.089,0.022,0.056,0.011,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
3666.0,50.0,45.0,0,0,5,12.0,20.0,13.0,12.0,20.0,13.0,102.0,40.0,40.0,22.0,38.0,2.0,20.0,16.0,2.0,13.0,0,1,5.0,0,8.0,3.0,0.0,16.0,8.0,10.0,5.0,1.0,7.0,0.0,3.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.26666666666666666,0.4444444444444444,0.28888888888888886,0.24,0.4,0.26,nan,0.39215686274509803,0.39215686274509803,0.21568627450980393,0.05263157894736842,0.5263157894736842,0.42105263157894735,0.5,0.625,0.3125,0.0625,0.0,0.42857142857142855,0.5714285714285714,Robert Kenedy Nunes do Nascimento,0.556,0.5,0.0,0.0,0.056,0.133,0.222,0.144,0.133,0.222,0.144,1.133,0.444,0.444,0.244,0.422,0.022,0.222,0.178,0.022,0.144,0.0,0.011,0.056,0.0,0.089,0.033,0.0,0.178,0.089,0.111,0.056,0.011,0.078,0.0,0.033,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668.0,59.0,54.0,0,0,5,17.0,20.0,17.0,17.0,20.0,17.0,152.0,43.0,63.0,46.0,35.0,3.0,11.0,21.0,0.0,20.0,1,1,2.0,0,9.0,4.0,0.0,12.0,6.0,6.0,3.0,3.0,3.0,1.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152542372881356,0.3148148148148148,0.37037037037037035,0.3148148148148148,0.288135593220339,0.3389830508474576,0.288135593220339,nan,0.28289473684210525,0.4144736842105263,0.3026315789473684,0.08571428571428572,0.3142857142857143,0.6,0.5,0.5,0.25,0.25,0.3333333333333333,0.6666666666666666,0.0,Theo Walcott,0.656,0.6,0.0,0.0,0.056,0.189,0.222,0.189,0.189,0.222,0.189,1.689,0.478,0.7,0.511,0.389,0.033,0.122,0.233,0.0,0.222,0.011,0.011,0.022,0.0,0.1,0.044,0.0,0.133,0.067,0.067,0.033,0.033,0.033,0.011,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669.0,126.0,123.0,0,0,3,57.0,58.0,8.0,57.0,58.0,8.0,272.0,170.0,93.0,9.0,80.0,29.0,45.0,6.0,6.0,51.0,1,1,6.0,1,292.0,209.0,0.0,66.0,41.0,43.0,22.0,1.0,31.0,15.0,13.0,3.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9761904761904762,0.4634146341463415,0.4715447154471545,0.06504065040650407,0.4523809523809524,0.4603174603174603,0.06349206349206349,nan,0.625,0.34191176470588236,0.03308823529411765,0.3625,0.5625,0.075,0.6212121212121212,0.6515151515151515,0.3333333333333333,0.015151515151515152,0.4838709677419355,0.41935483870967744,0.0967741935483871,Virgil van Dijk,1.4,1.367,0.0,0.0,0.033,0.633,0.644,0.089,0.633,0.644,0.089,3.022,1.889,1.033,0.1,0.889,0.322,0.5,0.067,0.067,0.567,0.011,0.011,0.067,0.011,3.244,2.322,0.0,0.733,0.456,0.478,0.244,0.011,0.344,0.167,0.144,0.033,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
3670.0,69.0,58.0,0,0,11,21.0,20.0,17.0,21.0,20.0,17.0,222.0,40.0,97.0,85.0,55.0,3.0,18.0,34.0,0.0,31.0,1,2,3.0,0,19.0,12.0,0.0,9.0,5.0,3.0,5.0,1.0,14.0,1.0,10.0,3.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8405797101449275,0.3620689655172414,0.3448275862068966,0.29310344827586204,0.30434782608695654,0.2898550724637681,0.2463768115942029,nan,0.18018018018018017,0.4369369369369369,0.38288288288288286,0.05454545454545454,0.32727272727272727,0.6181818181818182,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.07142857142857142,0.7142857142857143,0.21428571428571427,Jonathan Walters,0.767,0.644,0.0,0.0,0.122,0.233,0.222,0.189,0.233,0.222,0.189,2.467,0.444,1.078,0.944,0.611,0.033,0.2,0.378,0.0,0.344,0.011,0.022,0.033,0.0,0.211,0.133,0.0,0.1,0.056,0.033,0.056,0.011,0.156,0.011,0.111,0.033,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
3671.0,66.0,57.0,0,0,9,11.0,18.0,28.0,11.0,18.0,28.0,254.0,57.0,115.0,82.0,72.0,2.0,29.0,41.0,1.0,30.0,1,0,8.0,0,22.0,16.0,0.0,26.0,20.0,8.0,12.0,6.0,21.0,1.0,11.0,9.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.19298245614035087,0.3157894736842105,0.49122807017543857,0.16666666666666666,0.2727272727272727,0.42424242424242425,nan,0.22440944881889763,0.452755905511811,0.3228346456692913,0.027777777777777776,0.4027777777777778,0.5694444444444444,0.7692307692307693,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.047619047619047616,0.5238095238095238,0.42857142857142855,José Leonardo Ulloa,0.733,0.633,0.0,0.0,0.1,0.122,0.2,0.311,0.122,0.2,0.311,2.822,0.633,1.278,0.911,0.8,0.022,0.322,0.456,0.011,0.333,0.011,0.0,0.089,0.0,0.244,0.178,0.0,0.289,0.222,0.089,0.133,0.067,0.233,0.011,0.122,0.1,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672.0,100.0,92.0,1,1,8,2.0,27.0,63.0,2.0,27.0,63.0,204.0,9.0,86.0,109.0,86.0,8.0,38.0,40.0,1.0,21.0,1,0,3.0,1,25.0,14.0,0.0,17.0,12.0,4.0,7.0,6.0,26.0,0.0,9.0,17.0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.92,0.021739130434782608,0.29347826086956524,0.6847826086956522,0.02,0.27,0.63,1.0,0.04411764705882353,0.4215686274509804,0.5343137254901961,0.09302325581395349,0.4418604651162791,0.46511627906976744,0.7058823529411765,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.0,0.34615384615384615,0.6538461538461539,Zlatan Ibrahimović,1.111,1.022,0.011,0.011,0.089,0.022,0.3,0.7,0.022,0.3,0.7,2.267,0.1,0.956,1.211,0.956,0.089,0.422,0.444,0.011,0.233,0.011,0.0,0.033,0.011,0.278,0.156,0.0,0.189,0.133,0.044,0.078,0.067,0.289,0.0,0.1,0.189,0.056,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
3673.0,68.0,61.0,0,0,7,9.0,23.0,29.0,9.0,23.0,29.0,344.0,37.0,182.0,125.0,104.0,6.0,43.0,55.0,3.0,26.0,1,0,5.0,0,9.0,6.0,0.0,22.0,16.0,4.0,14.0,4.0,41.0,3.0,19.0,19.0,3,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8970588235294118,0.14754098360655737,0.3770491803278688,0.47540983606557374,0.1323529411764706,0.3382352941176471,0.4264705882352941,nan,0.10755813953488372,0.5290697674418605,0.3633720930232558,0.057692307692307696,0.41346153846153844,0.5288461538461539,0.7272727272727273,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.07317073170731707,0.4634146341463415,0.4634146341463415,Yassine Benzia,0.756,0.678,0.0,0.0,0.078,0.1,0.256,0.322,0.1,0.256,0.322,3.822,0.411,2.022,1.389,1.156,0.067,0.478,0.611,0.033,0.289,0.011,0.0,0.056,0.0,0.1,0.067,0.0,0.244,0.178,0.044,0.156,0.044,0.456,0.033,0.211,0.211,0.033,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.044,0.0
3674.0,209.0,197.0,0,0,12,138.0,52.0,7.0,138.0,52.0,7.0,376.0,244.0,124.0,8.0,84.0,37.0,39.0,8.0,6.0,75.0,0,0,6.0,3,193.0,112.0,0.0,66.0,33.0,49.0,15.0,2.0,31.0,13.0,13.0,5.0,0,1,0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.9425837320574163,0.700507614213198,0.2639593908629442,0.03553299492385787,0.6602870813397129,0.24880382775119617,0.03349282296650718,nan,0.648936170212766,0.32978723404255317,0.02127659574468085,0.44047619047619047,0.4642857142857143,0.09523809523809523,0.5,0.7424242424242424,0.22727272727272727,0.030303030303030304,0.41935483870967744,0.41935483870967744,0.16129032258064516,Vitorino Hilton da Silva,2.322,2.189,0.0,0.0,0.133,1.533,0.578,0.078,1.533,0.578,0.078,4.178,2.711,1.378,0.089,0.933,0.411,0.433,0.089,0.067,0.833,0.0,0.0,0.067,0.033,2.144,1.244,0.0,0.733,0.367,0.544,0.167,0.022,0.344,0.144,0.144,0.056,0.0,0.011,0.0,0.022,0.0,0.011,0.011,0.011,0.0,0.0,0.033,0.011
3676.0,143.0,135.0,0,0,8,63.0,49.0,23.0,63.0,49.0,23.0,416.0,158.0,191.0,67.0,118.0,16.0,56.0,46.0,7.0,71.0,0,1,5.0,3,53.0,24.0,0.0,54.0,31.0,28.0,21.0,5.0,23.0,2.0,16.0,5.0,0,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.9440559440559441,0.4666666666666667,0.362962962962963,0.17037037037037037,0.4405594405594406,0.34265734265734266,0.16083916083916083,nan,0.3798076923076923,0.45913461538461536,0.16105769230769232,0.13559322033898305,0.4745762711864407,0.3898305084745763,0.5740740740740741,0.5185185185185185,0.3888888888888889,0.09259259259259259,0.08695652173913043,0.6956521739130435,0.21739130434782608,Jérôme Roussillon,1.589,1.5,0.0,0.0,0.089,0.7,0.544,0.256,0.7,0.544,0.256,4.622,1.756,2.122,0.744,1.311,0.178,0.622,0.511,0.078,0.789,0.0,0.011,0.056,0.033,0.589,0.267,0.0,0.6,0.344,0.311,0.233,0.056,0.256,0.022,0.178,0.056,0.0,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.044,0.0
3677.0,121.0,116.0,0,0,5,72.0,37.0,7.0,72.0,37.0,7.0,194.0,114.0,67.0,13.0,54.0,21.0,27.0,6.0,8.0,62.0,0,2,5.0,0,131.0,82.0,0.0,34.0,24.0,27.0,7.0,0.0,30.0,7.0,18.0,5.0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9586776859504132,0.6206896551724138,0.31896551724137934,0.0603448275862069,0.5950413223140496,0.30578512396694213,0.05785123966942149,nan,0.5876288659793815,0.34536082474226804,0.06701030927835051,0.3888888888888889,0.5,0.1111111111111111,0.7058823529411765,0.7941176470588235,0.20588235294117646,0.0,0.23333333333333334,0.6,0.16666666666666666,Bakary Adama Soumaoro,1.344,1.289,0.0,0.0,0.056,0.8,0.411,0.078,0.8,0.411,0.078,2.156,1.267,0.744,0.144,0.6,0.233,0.3,0.067,0.089,0.689,0.0,0.022,0.056,0.0,1.456,0.911,0.0,0.378,0.267,0.3,0.078,0.0,0.333,0.078,0.2,0.056,0.0,0.011,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0
3679.0,76.0,67.0,0,0,9,7.0,32.0,28.0,7.0,32.0,28.0,343.0,44.0,173.0,126.0,94.0,5.0,37.0,52.0,0.0,17.0,0,0,3.0,0,18.0,10.0,0.0,25.0,12.0,8.0,11.0,6.0,27.0,2.0,10.0,15.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.881578947368421,0.1044776119402985,0.47761194029850745,0.417910447761194,0.09210526315789473,0.42105263157894735,0.3684210526315789,nan,0.1282798833819242,0.5043731778425656,0.3673469387755102,0.05319148936170213,0.39361702127659576,0.5531914893617021,0.48,0.32,0.44,0.24,0.07407407407407407,0.37037037037037035,0.5555555555555556,Souleymane Camara,0.844,0.744,0.0,0.0,0.1,0.078,0.356,0.311,0.078,0.356,0.311,3.811,0.489,1.922,1.4,1.044,0.056,0.411,0.578,0.0,0.189,0.0,0.0,0.033,0.0,0.2,0.111,0.0,0.278,0.133,0.089,0.122,0.067,0.3,0.022,0.111,0.167,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
3682.0,22.0,20.0,0,0,2,5.0,10.0,5.0,5.0,10.0,5.0,117.0,26.0,70.0,21.0,40.0,8.0,22.0,10.0,0.0,13.0,0,1,3.0,0,2.0,2.0,0.0,10.0,5.0,6.0,3.0,1.0,11.0,1.0,5.0,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,0.25,0.5,0.25,0.22727272727272727,0.45454545454545453,0.22727272727272727,nan,0.2222222222222222,0.5982905982905983,0.1794871794871795,0.2,0.55,0.25,0.5,0.6,0.3,0.1,0.09090909090909091,0.45454545454545453,0.45454545454545453,Paul Lasne,0.244,0.222,0.0,0.0,0.022,0.056,0.111,0.056,0.056,0.111,0.056,1.3,0.289,0.778,0.233,0.444,0.089,0.244,0.111,0.0,0.144,0.0,0.011,0.033,0.0,0.022,0.022,0.0,0.111,0.056,0.067,0.033,0.011,0.122,0.011,0.056,0.056,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
3683.0,98.0,92.0,1,1,6,25.0,36.0,31.0,25.0,36.0,31.0,436.0,156.0,202.0,78.0,144.0,14.0,76.0,54.0,2.0,30.0,1,0,8.0,0,21.0,10.0,0.0,55.0,31.0,22.0,27.0,6.0,14.0,2.0,8.0,4.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9387755102040817,0.2717391304347826,0.391304347826087,0.33695652173913043,0.25510204081632654,0.3673469387755102,0.3163265306122449,1.0,0.3577981651376147,0.463302752293578,0.17889908256880735,0.09722222222222222,0.5277777777777778,0.375,0.5636363636363636,0.4,0.4909090909090909,0.10909090909090909,0.14285714285714285,0.5714285714285714,0.2857142857142857,Tom Cleverley,1.089,1.022,0.011,0.011,0.067,0.278,0.4,0.344,0.278,0.4,0.344,4.844,1.733,2.244,0.867,1.6,0.156,0.844,0.6,0.022,0.333,0.011,0.0,0.089,0.0,0.233,0.111,0.0,0.611,0.344,0.244,0.3,0.067,0.156,0.022,0.089,0.044,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
3684.0,201.0,177.0,0,0,24,55.0,90.0,32.0,55.0,90.0,32.0,542.0,215.0,269.0,58.0,160.0,19.0,108.0,33.0,3.0,78.0,5,1,7.0,1,95.0,69.0,0.0,92.0,44.0,41.0,42.0,9.0,40.0,10.0,20.0,10.0,1,0,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8805970149253731,0.3107344632768362,0.5084745762711864,0.1807909604519774,0.2736318407960199,0.44776119402985076,0.15920398009950248,nan,0.3966789667896679,0.496309963099631,0.1070110701107011,0.11875,0.675,0.20625,0.4782608695652174,0.44565217391304346,0.45652173913043476,0.09782608695652174,0.25,0.5,0.25,Cheikhou Kouyaté,2.233,1.967,0.0,0.0,0.267,0.611,1.0,0.356,0.611,1.0,0.356,6.022,2.389,2.989,0.644,1.778,0.211,1.2,0.367,0.033,0.867,0.056,0.011,0.078,0.011,1.056,0.767,0.0,1.022,0.489,0.456,0.467,0.1,0.444,0.111,0.222,0.111,0.011,0.0,0.0,0.056,0.0,0.011,0.0,0.0,0.0,0.0,0.056,0.011
3685.0,14.0,13.0,0,0,1,4.0,7.0,2.0,4.0,7.0,2.0,82.0,23.0,37.0,22.0,21.0,1.0,15.0,5.0,0.0,12.0,0,1,0.0,0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.2857142857142857,0.5,0.14285714285714285,nan,0.2804878048780488,0.45121951219512196,0.2682926829268293,0.047619047619047616,0.7142857142857143,0.23809523809523808,0.5,0.0,1.0,0.0,0.0,1.0,0.0,Jay Rodriguez,0.156,0.144,0.0,0.0,0.011,0.044,0.078,0.022,0.044,0.078,0.022,0.911,0.256,0.411,0.244,0.233,0.011,0.167,0.056,0.0,0.133,0.0,0.011,0.0,0.0,0.022,0.022,0.0,0.044,0.022,0.0,0.044,0.0,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
3693.0,91.0,81.0,0,0,10,49.0,25.0,7.0,49.0,25.0,7.0,238.0,166.0,69.0,3.0,46.0,14.0,29.0,3.0,4.0,71.0,0,3,0.0,0,219.0,135.0,0.0,41.0,19.0,27.0,13.0,1.0,23.0,10.0,12.0,1.0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8901098901098901,0.6049382716049383,0.30864197530864196,0.08641975308641975,0.5384615384615384,0.27472527472527475,0.07692307692307693,nan,0.6974789915966386,0.28991596638655465,0.012605042016806723,0.30434782608695654,0.6304347826086957,0.06521739130434782,0.4634146341463415,0.6585365853658537,0.3170731707317073,0.024390243902439025,0.43478260869565216,0.5217391304347826,0.043478260869565216,Damien Delaney,1.011,0.9,0.0,0.0,0.111,0.544,0.278,0.078,0.544,0.278,0.078,2.644,1.844,0.767,0.033,0.511,0.156,0.322,0.033,0.044,0.789,0.0,0.033,0.0,0.0,2.433,1.5,0.0,0.456,0.211,0.3,0.144,0.011,0.256,0.111,0.133,0.011,0.0,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
3708.0,46.0,39.0,0,0,7,5.0,6.0,28.0,5.0,6.0,28.0,162.0,18.0,80.0,64.0,56.0,0.0,23.0,33.0,0.0,10.0,1,0,3.0,0,6.0,4.0,0.0,16.0,9.0,2.0,6.0,8.0,20.0,2.0,14.0,4.0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8478260869565217,0.1282051282051282,0.15384615384615385,0.717948717948718,0.10869565217391304,0.13043478260869565,0.6086956521739131,nan,0.1111111111111111,0.49382716049382713,0.3950617283950617,0.0,0.4107142857142857,0.5892857142857143,0.5625,0.125,0.375,0.5,0.1,0.7,0.2,Kelechi Promise Iheanacho,0.511,0.433,0.0,0.0,0.078,0.056,0.067,0.311,0.056,0.067,0.311,1.8,0.2,0.889,0.711,0.622,0.0,0.256,0.367,0.0,0.111,0.011,0.0,0.033,0.0,0.067,0.044,0.0,0.178,0.1,0.022,0.067,0.089,0.222,0.022,0.156,0.044,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
3709.0,8.0,6.0,0,0,2,4.0,1.0,1.0,4.0,1.0,1.0,16.0,5.0,6.0,5.0,6.0,0.0,1.0,5.0,0.0,2.0,0,0,1.0,0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.125,0.125,nan,0.3125,0.375,0.3125,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Daniel Amartey,0.089,0.067,0.0,0.0,0.022,0.044,0.011,0.011,0.044,0.011,0.011,0.178,0.056,0.067,0.056,0.067,0.0,0.011,0.056,0.0,0.022,0.0,0.0,0.011,0.0,0.044,0.022,0.0,0.011,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712.0,62.0,52.0,0,0,10,8.0,15.0,29.0,8.0,15.0,29.0,467.0,23.0,176.0,268.0,113.0,4.0,26.0,83.0,0.0,27.0,1,0,7.0,0,7.0,3.0,0.0,5.0,4.0,4.0,0.0,1.0,30.0,1.0,16.0,13.0,2,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8387096774193549,0.15384615384615385,0.28846153846153844,0.5576923076923077,0.12903225806451613,0.24193548387096775,0.46774193548387094,nan,0.04925053533190578,0.37687366167023556,0.5738758029978587,0.035398230088495575,0.23008849557522124,0.7345132743362832,0.8,0.8,0.0,0.2,0.03333333333333333,0.5333333333333333,0.43333333333333335,Pierre-Emerick Aubameyang,0.689,0.578,0.0,0.0,0.111,0.089,0.167,0.322,0.089,0.167,0.322,5.189,0.256,1.956,2.978,1.256,0.044,0.289,0.922,0.0,0.3,0.011,0.0,0.078,0.0,0.078,0.033,0.0,0.056,0.044,0.044,0.0,0.011,0.333,0.011,0.178,0.144,0.022,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.044,0.0
3713.0,20.0,18.0,0,0,2,5.0,10.0,3.0,5.0,10.0,3.0,66.0,32.0,28.0,6.0,17.0,5.0,9.0,3.0,0.0,14.0,0,0,1.0,0,25.0,14.0,0.0,9.0,8.0,7.0,2.0,0.0,6.0,2.0,3.0,1.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.25,0.5,0.15,nan,0.48484848484848486,0.42424242424242425,0.09090909090909091,0.29411764705882354,0.5294117647058824,0.17647058823529413,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.0,0.3333333333333333,0.5,0.16666666666666666,Calum Chambers,0.222,0.2,0.0,0.0,0.022,0.056,0.111,0.033,0.056,0.111,0.033,0.733,0.356,0.311,0.067,0.189,0.056,0.1,0.033,0.0,0.156,0.0,0.0,0.011,0.0,0.278,0.156,0.0,0.1,0.089,0.078,0.022,0.0,0.067,0.022,0.033,0.011,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
