player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Dejan Lovren,2948.0,191.0,1420.0,1425.0,103.0,48.0,3.0,2.0,1.0,0,0,0,690.0,2.0,1.0,0.0,3784.071686970521,402.0,3051.5321213696407,5.0,0,3.0,0.0,2.0,1.0,0.0,0.0,765.0,757.0,0.0,0.0,487.0,100.0,322.0,141.0,24.0,17.0,3.0,2.0,1.0,0,0,0,65.0,1.0,1.0,0.0,410.68701021515756,27.0,271.0865258281836,1.0,0,3.0,0.0,2.0,1.0,0.0,0.0,26.0,26.0,0.0,0.0,0.06478968792401628,0.4816824966078697,0.4833785617367707,0.034938941655359566,0.016282225237449117,0.9895424836601308,0.6666666666666666,5.484161865174668,0.002898550724637681,0.0014492753623188406,0.0,7.5908759238050765,0.004347826086956522,32.756,2.122,15.778,15.833,1.144,0.533,0.033,0.022,0.011,0.0,0.0,0.0,7.667,0.022,0.011,0.0,42.045,4.467,33.906,0.056,0.0,0.033,0.0,0.022,0.011,0.0,0.0,8.5,8.411,0.0,0.0,5.411,1.111,3.578,1.567,0.267,0.189,0.033,0.022,0.011,0.0,0.0,0.0,0.722,0.011,0.011,0.0,4.563,0.3,3.012,0.011,0.0,0.033,0.0,0.022,0.011,0.0,0.0,0.289,0.289,0.0,0.0,0.084
Demarai Gray,387.0,8.0,39.0,160.0,188.0,10.0,11.0,7.0,4.0,0,0,0,98.0,7.0,2.0,0.0,701.548501841397,52.0,574.4916174074974,6.0,1,10.0,1.0,2.0,4.0,4.0,0.0,115.0,90.0,0.0,0.0,150.0,6.0,15.0,72.0,63.0,1.0,11.0,7.0,4.0,0,0,0,57.0,5.0,1.0,0.0,486.40900346028224,34.0,399.73440127043074,1.0,1,10.0,1.0,2.0,4.0,4.0,0.0,22.0,22.0,0.0,0.0,0.020671834625323,0.10077519379844961,0.4134366925064599,0.48578811369509045,0.025839793281653745,0.782608695652174,0.6363636363636364,7.1586581820550705,0.07142857142857142,0.02040816326530612,0.0,11.04791571937495,0.10204081632653061,4.3,0.089,0.433,1.778,2.089,0.111,0.122,0.078,0.044,0.0,0.0,0.0,1.089,0.078,0.022,0.0,7.795,0.578,6.383,0.067,0.011,0.111,0.011,0.022,0.044,0.044,0.0,1.278,1.0,0.0,0.0,1.667,0.067,0.167,0.8,0.7,0.011,0.122,0.078,0.044,0.0,0.0,0.0,0.633,0.056,0.011,0.0,5.405,0.378,4.441,0.011,0.011,0.111,0.011,0.022,0.044,0.044,0.0,0.244,0.244,0.0,0.0,0.123
Diafra Sakho,2183.0,33.0,110.0,934.0,1139.0,314.0,50.0,22.0,28.0,2,1,0,388.0,26.0,14.0,5.0,2787.640370607274,219.0,2174.198613475278,72.0,9,62.0,0.0,3.0,19.0,40.0,3.0,881.0,460.0,0.0,5.0,867.0,20.0,60.0,366.0,441.0,84.0,50.0,22.0,28.0,2,1,0,259.0,20.0,10.0,5.0,2110.0247117145987,155.0,1648.3164046168395,25.0,9,62.0,0.0,3.0,19.0,40.0,3.0,113.0,111.0,0.0,0.0,0.015116811726981219,0.050389372423270726,0.42785158039395327,0.521759047182776,0.14383875400824553,0.5221339387060159,0.44,7.184640130431118,0.06701030927835051,0.03608247422680412,0.01288659793814433,9.927847550115423,0.15979381443298968,24.256,0.367,1.222,10.378,12.656,3.489,0.556,0.244,0.311,0.022,0.011,0.0,4.311,0.289,0.156,0.056,30.974,2.433,24.158,0.8,0.1,0.689,0.0,0.033,0.211,0.444,0.033,9.789,5.111,0.0,0.056,9.633,0.222,0.667,4.067,4.9,0.933,0.556,0.244,0.311,0.022,0.011,0.0,2.878,0.222,0.111,0.056,23.445,1.722,18.315,0.278,0.1,0.689,0.0,0.033,0.211,0.444,0.033,1.256,1.233,0.0,0.0,0.11
Diego Poyet González,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego da Silva Costa,4113.0,34.0,121.0,1693.0,2299.0,641.0,104.0,47.0,57.0,11,8,0,889.0,53.0,51.0,10.0,6071.778885534593,482.0,4420.632756415663,109.0,10,95.0,0.0,3.0,33.0,59.0,20.0,1669.0,1013.0,0.0,3.0,1579.0,25.0,64.0,688.0,827.0,191.0,104.0,47.0,57.0,11,8,0,567.0,38.0,40.0,8.0,4469.1868870731105,335.0,3262.8133117591815,36.0,10,95.0,0.0,3.0,33.0,59.0,20.0,253.0,248.0,0.0,0.0,0.008266472161439338,0.029418915633357648,0.4116216873328471,0.5589593970337953,0.15584731339654753,0.6069502696225285,0.4519230769230769,6.829897509037788,0.05961754780652419,0.05736782902137233,0.01124859392575928,9.171437253974403,0.10686164229471316,45.7,0.378,1.344,18.811,25.544,7.122,1.156,0.522,0.633,0.122,0.089,0.0,9.878,0.589,0.567,0.111,67.464,5.356,49.118,1.211,0.111,1.056,0.0,0.033,0.367,0.656,0.222,18.544,11.256,0.0,0.033,17.544,0.278,0.711,7.644,9.189,2.122,1.156,0.522,0.633,0.122,0.089,0.0,6.3,0.422,0.444,0.089,49.658,3.722,36.253,0.4,0.111,1.056,0.0,0.033,0.367,0.656,0.222,2.811,2.756,0.0,0.0,0.102
Dieumerci Mbokani Bezua,2610.0,33.0,79.0,1120.0,1411.0,332.0,39.0,25.0,14.0,1,4,0,417.0,28.0,4.0,0.0,2131.9041411199923,221.0,1471.718267038067,71.0,12,51.0,0.0,4.0,21.0,26.0,6.0,1150.0,550.0,0.0,2.0,1031.0,29.0,54.0,466.0,511.0,94.0,39.0,25.0,14.0,1,4,0,285.0,18.0,3.0,0.0,1523.8733512813183,150.0,987.4956073675853,34.0,12,51.0,0.0,4.0,21.0,26.0,6.0,118.0,115.0,0.0,0.0,0.01264367816091954,0.030268199233716476,0.42911877394636017,0.5406130268199234,0.12720306513409962,0.4782608695652174,0.6410256410256411,5.112479954724202,0.0671462829736211,0.009592326139088728,0.0,6.659358674380394,0.1223021582733813,29.0,0.367,0.878,12.444,15.678,3.689,0.433,0.278,0.156,0.011,0.044,0.0,4.633,0.311,0.044,0.0,23.688,2.456,16.352,0.789,0.133,0.567,0.0,0.044,0.233,0.289,0.067,12.778,6.111,0.0,0.022,11.456,0.322,0.6,5.178,5.678,1.044,0.433,0.278,0.156,0.011,0.044,0.0,3.167,0.2,0.033,0.0,16.932,1.667,10.972,0.378,0.133,0.567,0.0,0.044,0.233,0.289,0.067,1.311,1.278,0.0,0.0,0.074
Dimitri Payet,5137.0,19.0,360.0,2409.0,2368.0,168.0,110.0,75.0,35.0,7,4,0,1389.0,111.0,35.0,8.0,9225.221506581733,845.0,7719.813494301974,58.0,0,72.0,1.0,3.0,32.0,37.0,6.0,1546.0,1334.0,1.0,0.0,1335.0,9.0,132.0,656.0,547.0,54.0,110.0,75.0,35.0,7,4,0,605.0,50.0,20.0,5.0,4726.013144574632,367.0,3786.9775665030693,17.0,0,72.0,1.0,3.0,32.0,37.0,6.0,155.0,150.0,1.0,0.0,0.003698656803581857,0.07007981312049835,0.4689507494646681,0.46096943741483354,0.032703912789565893,0.8628719275549805,0.6818181818181818,6.641628154486488,0.07991360691144708,0.0251979841612671,0.005759539236861051,9.135873957753816,0.05183585313174946,57.078,0.211,4.0,26.767,26.311,1.867,1.222,0.833,0.389,0.078,0.044,0.0,15.433,1.233,0.389,0.089,102.502,9.389,85.776,0.644,0.0,0.8,0.011,0.033,0.356,0.411,0.067,17.178,14.822,0.011,0.0,14.833,0.1,1.467,7.289,6.078,0.6,1.222,0.833,0.389,0.078,0.044,0.0,6.722,0.556,0.222,0.056,52.511,4.078,42.078,0.189,0.0,0.8,0.011,0.033,0.356,0.411,0.067,1.722,1.667,0.011,0.0,0.102
Dionatan do Nascimento Teixeira,22.0,7.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,0.0,0.0,0.0,38.89378166606138,4.0,14.649607108036104,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,0.0,0.0,0.0,25.576630090058945,2.0,1.3324555320336717,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.8181818181818182,0.18181818181818182,0.0,0.0,1.0,0.0,7.778756333212276,0.0,0.0,0.0,3.662401777009026,0.0,0.244,0.078,0.2,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.432,0.044,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.1,0.044,0.067,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.284,0.022,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041
Divock Okoth Origi,1010.0,2.0,33.0,427.0,550.0,155.0,17.0,12.0,5.0,1,0,0,226.0,21.0,17.0,2.0,1982.1332172739624,128.0,1572.0401452052906,26.0,0,31.0,0.0,3.0,12.0,16.0,5.0,403.0,230.0,0.0,1.0,376.0,2.0,22.0,168.0,186.0,55.0,17.0,12.0,5.0,1,0,0,135.0,12.0,9.0,1.0,1259.6256810488155,79.0,973.2333964996654,8.0,0,31.0,0.0,3.0,12.0,16.0,5.0,53.0,53.0,0.0,0.0,0.0019801980198019802,0.032673267326732675,0.42277227722772276,0.5445544554455446,0.15346534653465346,0.5707196029776674,0.7058823529411765,8.770500961389214,0.09292035398230089,0.0752212389380531,0.008849557522123894,12.281563634416333,0.13716814159292035,11.222,0.022,0.367,4.744,6.111,1.722,0.189,0.133,0.056,0.011,0.0,0.0,2.511,0.233,0.189,0.022,22.024,1.422,17.467,0.289,0.0,0.344,0.0,0.033,0.133,0.178,0.056,4.478,2.556,0.0,0.011,4.178,0.022,0.244,1.867,2.067,0.611,0.189,0.133,0.056,0.011,0.0,0.0,1.5,0.133,0.1,0.011,13.996,0.878,10.814,0.089,0.0,0.344,0.0,0.033,0.133,0.178,0.056,0.589,0.589,0.0,0.0,0.136
Djair Parfitt-Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donald Love,103.0,2.0,29.0,39.0,35.0,5.0,5.0,3.0,2.0,0,1,0,24.0,0.0,1.0,0.0,165.39370481681084,17.0,137.71606810206072,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,29.0,0.0,6.0,10.0,13.0,1.0,5.0,3.0,2.0,0,1,0,12.0,0.0,1.0,0.0,76.12053284969146,9.0,59.73237340166586,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.019417475728155338,0.2815533980582524,0.3786407766990291,0.33980582524271846,0.04854368932038835,0.9565217391304348,0.6,6.891404367367119,0.0,0.041666666666666664,0.0,8.10094518247416,0.0,1.144,0.022,0.322,0.433,0.389,0.056,0.056,0.033,0.022,0.0,0.011,0.0,0.267,0.0,0.011,0.0,1.838,0.189,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.244,0.0,0.0,0.322,0.0,0.067,0.111,0.144,0.011,0.056,0.033,0.022,0.0,0.011,0.0,0.133,0.0,0.011,0.0,0.846,0.1,0.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.09
Doneil Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan Watmore,1157.0,11.0,106.0,344.0,707.0,154.0,40.0,22.0,18.0,2,1,0,273.0,34.0,22.0,5.0,3030.2243623476775,175.0,2538.6760625455386,40.0,0,38.0,0.0,1.0,11.0,26.0,7.0,421.0,217.0,0.0,1.0,456.0,5.0,57.0,139.0,260.0,51.0,40.0,22.0,18.0,2,1,0,188.0,23.0,17.0,2.0,2241.556846561452,117.0,1818.8665087797515,10.0,0,38.0,0.0,1.0,11.0,26.0,7.0,49.0,48.0,0.0,0.0,0.00950734658599827,0.09161624891961971,0.29732065687121867,0.6110630942091616,0.1331028522039758,0.5154394299287411,0.55,11.099722939002481,0.12454212454212454,0.08058608058608059,0.018315018315018316,14.506720357403077,0.1391941391941392,12.856,0.122,1.178,3.822,7.856,1.711,0.444,0.244,0.2,0.022,0.011,0.0,3.033,0.378,0.244,0.056,33.669,1.944,28.208,0.444,0.0,0.422,0.0,0.011,0.122,0.289,0.078,4.678,2.411,0.0,0.011,5.067,0.056,0.633,1.544,2.889,0.567,0.444,0.244,0.2,0.022,0.011,0.0,2.089,0.256,0.189,0.022,24.906,1.3,20.21,0.111,0.0,0.422,0.0,0.011,0.122,0.289,0.078,0.544,0.533,0.0,0.0,0.161
Dušan Tadić,3949.0,16.0,218.0,1271.0,2460.0,301.0,60.0,38.0,22.0,4,2,1,989.0,58.0,25.0,9.0,5689.750938410854,630.0,4771.305852083435,52.0,1,61.0,0.0,2.0,14.0,45.0,7.0,1308.0,997.0,0.0,0.0,1188.0,10.0,79.0,408.0,701.0,96.0,60.0,38.0,22.0,4,2,1,486.0,29.0,17.0,8.0,3111.7524083535754,316.0,2458.09849120553,20.0,1,61.0,0.0,2.0,14.0,45.0,7.0,181.0,177.0,0.0,0.0,0.004051658647758926,0.05520384907571537,0.3218536338313497,0.6229425170929349,0.0762218283109648,0.7622324159021406,0.6333333333333333,5.753034315885596,0.05864509605662285,0.025278058645096056,0.00910010111223458,7.5735013525133885,0.06167846309403438,43.878,0.178,2.422,14.122,27.333,3.344,0.667,0.422,0.244,0.044,0.022,0.011,10.989,0.644,0.278,0.1,63.219,7.0,53.015,0.578,0.011,0.678,0.0,0.022,0.156,0.5,0.078,14.533,11.078,0.0,0.0,13.2,0.111,0.878,4.533,7.789,1.067,0.667,0.422,0.244,0.044,0.022,0.011,5.4,0.322,0.189,0.089,34.575,3.511,27.312,0.222,0.011,0.678,0.0,0.022,0.156,0.5,0.078,2.011,1.967,0.0,0.0,0.084
Dwight Gayle,900.0,4.0,32.0,313.0,555.0,141.0,7.0,3.0,4.0,1,0,0,151.0,9.0,4.0,1.0,831.2904000253038,78.0,600.4925216650576,30.0,1,14.0,0.0,0.0,4.0,10.0,4.0,368.0,189.0,0.0,0.0,315.0,4.0,16.0,127.0,172.0,49.0,7.0,3.0,4.0,1,0,0,79.0,3.0,2.0,1.0,490.94500042668756,49.0,352.8503637720194,8.0,1,14.0,0.0,0.0,4.0,10.0,4.0,37.0,37.0,0.0,0.0,0.0044444444444444444,0.035555555555555556,0.3477777777777778,0.6166666666666667,0.15666666666666668,0.5135869565217391,0.42857142857142855,5.505234437253668,0.059602649006622516,0.026490066225165563,0.006622516556291391,7.698622072628943,0.09271523178807947,10.0,0.044,0.356,3.478,6.167,1.567,0.078,0.033,0.044,0.011,0.0,0.0,1.678,0.1,0.044,0.011,9.237,0.867,6.672,0.333,0.011,0.156,0.0,0.0,0.044,0.111,0.044,4.089,2.1,0.0,0.0,3.5,0.044,0.178,1.411,1.911,0.544,0.078,0.033,0.044,0.011,0.0,0.0,0.878,0.033,0.022,0.011,5.455,0.544,3.921,0.089,0.011,0.156,0.0,0.0,0.044,0.111,0.044,0.411,0.411,0.0,0.0,0.086
Eden Hazard,5435.0,8.0,250.0,2422.0,2763.0,294.0,111.0,75.0,36.0,4,3,0,1468.0,133.0,54.0,8.0,12347.844531235985,941.0,10001.218781964115,63.0,3,74.0,0.0,8.0,27.0,39.0,7.0,1881.0,1518.0,0.0,0.0,1541.0,3.0,92.0,722.0,727.0,77.0,111.0,75.0,36.0,4,3,0,681.0,66.0,27.0,6.0,6768.71779859255,439.0,5215.775005432856,13.0,3,74.0,0.0,8.0,27.0,39.0,7.0,221.0,211.0,0.0,0.0,0.0014719411223551057,0.045998160073597055,0.44563017479300826,0.5083716651333947,0.05409383624655014,0.8070175438596491,0.6756756756756757,8.411338236536775,0.09059945504087194,0.03678474114441417,0.005449591280653951,10.628287759791833,0.05040871934604905,60.389,0.089,2.778,26.911,30.7,3.267,1.233,0.833,0.4,0.044,0.033,0.0,16.311,1.478,0.6,0.089,137.198,10.456,111.125,0.7,0.033,0.822,0.0,0.089,0.3,0.433,0.078,20.9,16.867,0.0,0.0,17.122,0.033,1.022,8.022,8.078,0.856,1.233,0.833,0.4,0.044,0.033,0.0,7.567,0.733,0.3,0.067,75.208,4.878,57.953,0.144,0.033,0.822,0.0,0.089,0.3,0.433,0.078,2.456,2.344,0.0,0.0,0.118
El-Hadji Baye Oumar Niasse,205.0,0.0,2.0,104.0,99.0,25.0,6.0,2.0,4.0,1,0,0,35.0,2.0,2.0,0.0,257.36199715167743,24.0,230.9812843095378,4.0,1,3.0,0.0,0.0,1.0,2.0,0.0,84.0,42.0,0.0,0.0,69.0,0.0,2.0,40.0,27.0,7.0,6.0,2.0,4.0,1,0,0,22.0,0.0,1.0,0.0,155.6631675391849,14.0,129.4824546970453,1.0,1,3.0,0.0,0.0,1.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.00975609756097561,0.5073170731707317,0.48292682926829267,0.12195121951219512,0.5,0.3333333333333333,7.353199918619355,0.05714285714285714,0.05714285714285714,0.0,9.624220179564075,0.08571428571428572,2.278,0.0,0.022,1.156,1.1,0.278,0.067,0.022,0.044,0.011,0.0,0.0,0.389,0.022,0.022,0.0,2.86,0.267,2.566,0.044,0.011,0.033,0.0,0.0,0.011,0.022,0.0,0.933,0.467,0.0,0.0,0.767,0.0,0.022,0.444,0.3,0.078,0.067,0.022,0.044,0.011,0.0,0.0,0.244,0.0,0.011,0.0,1.73,0.156,1.439,0.011,0.011,0.033,0.0,0.0,0.011,0.022,0.0,0.078,0.078,0.0,0.0,0.107
Eliaquim Mangala,2924.0,134.0,1201.0,1655.0,68.0,43.0,8.0,6.0,2.0,2,0,0,750.0,3.0,0.0,0.0,3767.952117954266,430.0,2611.4380889736985,5.0,1,11.0,2.0,8.0,3.0,0.0,0.0,773.0,751.0,0.0,0.0,489.0,83.0,279.0,188.0,22.0,14.0,8.0,6.0,2.0,2,0,0,113.0,1.0,0.0,0.0,734.7547734472565,53.0,374.77937716325295,1.0,1,11.0,2.0,8.0,3.0,0.0,0.0,27.0,25.0,0.0,0.0,0.04582763337893297,0.4107387140902873,0.5660054719562243,0.023255813953488372,0.014705882352941176,0.9715394566623544,0.75,5.023936157272355,0.004,0.0,0.0,6.073111834822555,0.014666666666666666,32.489,1.489,13.344,18.389,0.756,0.478,0.089,0.067,0.022,0.022,0.0,0.0,8.333,0.033,0.0,0.0,41.866,4.778,29.016,0.056,0.011,0.122,0.022,0.089,0.033,0.0,0.0,8.589,8.344,0.0,0.0,5.433,0.922,3.1,2.089,0.244,0.156,0.089,0.067,0.022,0.022,0.0,0.0,1.256,0.011,0.0,0.0,8.164,0.589,4.164,0.011,0.011,0.122,0.022,0.089,0.033,0.0,0.0,0.3,0.278,0.0,0.0,0.067
Elliott Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuele Giaccherini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
