player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
José Antonio García Rabasco,125.0,117.0,1,1,8,449.0,174.0,228.0,47.0,151.0,41.0,74.0,36.0,1.0,33.0,1,1,1,33.0,0,31.0,14.0,0.0,42.0,34.0,26.0,12.0,4.0,43.0,10.0,29.0,4.0,0,1,0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,13.0,0.0,0.936,0.38752783964365256,0.5077951002227171,0.10467706013363029,0.271523178807947,0.4900662251655629,0.23841059602649006,0.8095238095238095,0.6190476190476191,0.2857142857142857,0.09523809523809523,0.23255813953488372,0.6744186046511628,0.09302325581395349,1.389,1.3,0.011,0.011,0.089,4.989,1.933,2.533,0.522,1.678,0.456,0.822,0.4,0.011,0.367,0.011,0.011,0.011,0.367,0.0,0.344,0.156,0.0,0.467,0.378,0.289,0.133,0.044,0.478,0.111,0.322,0.044,0.0,0.011,0.0,0.1,0.0,0.0,0.044,0.044,0.0,0.0,0.144,0.0
José Antonio Reyes Calderón,78.0,70.0,1,1,8,308.0,67.0,141.0,100.0,107.0,1.0,46.0,60.0,0.0,35.0,1,1,1,35.0,0,8.0,4.0,0.0,16.0,10.0,5.0,6.0,5.0,27.0,6.0,13.0,8.0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8974358974358975,0.21753246753246752,0.4577922077922078,0.3246753246753247,0.009345794392523364,0.42990654205607476,0.5607476635514018,0.625,0.3125,0.375,0.3125,0.2222222222222222,0.48148148148148145,0.2962962962962963,0.867,0.778,0.011,0.011,0.089,3.422,0.744,1.567,1.111,1.189,0.011,0.511,0.667,0.0,0.389,0.011,0.011,0.011,0.389,0.0,0.089,0.044,0.0,0.178,0.111,0.056,0.067,0.056,0.3,0.067,0.144,0.089,0.0,0.011,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0
José Carlos Lazo Romero,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Carrillo Mancilla,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Eduardo Rosa Vale de Castro,100.0,97.0,0,0,3,183.0,101.0,76.0,6.0,55.0,20.0,32.0,3.0,2.0,32.0,1,0,0,32.0,0,100.0,46.0,0.0,40.0,19.0,25.0,15.0,0.0,23.0,3.0,17.0,3.0,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.97,0.5519125683060109,0.41530054644808745,0.03278688524590164,0.36363636363636365,0.5818181818181818,0.05454545454545454,0.475,0.625,0.375,0.0,0.13043478260869565,0.7391304347826086,0.13043478260869565,1.111,1.078,0.0,0.0,0.033,2.033,1.122,0.844,0.067,0.611,0.222,0.356,0.033,0.022,0.356,0.011,0.0,0.0,0.356,0.0,1.111,0.511,0.0,0.444,0.211,0.278,0.167,0.0,0.256,0.033,0.189,0.033,0.0,0.0,0.0,0.078,0.011,0.0,0.0,0.0,0.0,0.0,0.078,0.0
José Ignacio Fernández Iglesias,38.0,35.0,0,0,3,110.0,59.0,38.0,13.0,32.0,8.0,15.0,9.0,3.0,30.0,0,1,1,30.0,0,50.0,27.0,0.0,21.0,10.0,14.0,6.0,1.0,18.0,5.0,10.0,3.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9210526315789473,0.5363636363636364,0.34545454545454546,0.11818181818181818,0.25,0.46875,0.28125,0.47619047619047616,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.422,0.389,0.0,0.0,0.033,1.222,0.656,0.422,0.144,0.356,0.089,0.167,0.1,0.033,0.333,0.0,0.011,0.011,0.333,0.0,0.556,0.3,0.0,0.233,0.111,0.156,0.067,0.011,0.2,0.056,0.111,0.033,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
José Ignacio Martínez García,70.0,67.0,0,0,3,314.0,153.0,133.0,28.0,118.0,30.0,64.0,24.0,2.0,52.0,1,2,2,52.0,0,47.0,18.0,0.0,47.0,28.0,33.0,13.0,1.0,34.0,8.0,23.0,3.0,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9571428571428572,0.4872611464968153,0.42356687898089174,0.08917197452229299,0.2542372881355932,0.5423728813559322,0.2033898305084746,0.5957446808510638,0.7021276595744681,0.2765957446808511,0.02127659574468085,0.23529411764705882,0.6764705882352942,0.08823529411764706,0.778,0.744,0.0,0.0,0.033,3.489,1.7,1.478,0.311,1.311,0.333,0.711,0.267,0.022,0.578,0.011,0.022,0.022,0.578,0.0,0.522,0.2,0.0,0.522,0.311,0.367,0.144,0.011,0.378,0.089,0.256,0.033,0.0,0.011,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0
José Ignacio Peleteiro Ramallo,53.0,51.0,0,0,2,153.0,18.0,79.0,56.0,65.0,4.0,37.0,24.0,0.0,22.0,0,0,0,22.0,0,0.0,0.0,0.0,12.0,8.0,5.0,6.0,1.0,23.0,1.0,14.0,8.0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9622641509433962,0.11764705882352941,0.5163398692810458,0.3660130718954248,0.06153846153846154,0.5692307692307692,0.36923076923076925,0.6666666666666666,0.4166666666666667,0.5,0.08333333333333333,0.043478260869565216,0.6086956521739131,0.34782608695652173,0.589,0.567,0.0,0.0,0.022,1.7,0.2,0.878,0.622,0.722,0.044,0.411,0.267,0.0,0.244,0.0,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.133,0.089,0.056,0.067,0.011,0.256,0.011,0.156,0.089,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
José Joaquín Matos García,3.0,2.0,0,0,1,15.0,7.0,7.0,1.0,7.0,3.0,3.0,1.0,0.0,1.0,0,0,0,1.0,0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.033,0.022,0.0,0.0,0.011,0.167,0.078,0.078,0.011,0.078,0.033,0.033,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.033,0.0,0.0,0.033,0.033,0.011,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Luis García Vayá,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Luis García del Pozo,200.0,184.0,0,0,16,590.0,186.0,317.0,87.0,260.0,33.0,152.0,75.0,0.0,61.0,3,3,3,61.0,0,31.0,13.0,0.0,88.0,55.0,32.0,46.0,10.0,80.0,9.0,48.0,23.0,2,0,0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,0.0,0.92,0.3152542372881356,0.5372881355932203,0.14745762711864407,0.12692307692307692,0.5846153846153846,0.28846153846153844,0.625,0.36363636363636365,0.5227272727272727,0.11363636363636363,0.1125,0.6,0.2875,2.222,2.044,0.0,0.0,0.178,6.556,2.067,3.522,0.967,2.889,0.367,1.689,0.833,0.0,0.678,0.033,0.033,0.033,0.678,0.0,0.344,0.144,0.0,0.978,0.611,0.356,0.511,0.111,0.889,0.1,0.533,0.256,0.022,0.0,0.0,0.156,0.0,0.0,0.022,0.022,0.0,0.0,0.178,0.0
José Luis Gayà Peña,55.0,54.0,0,0,1,222.0,117.0,89.0,16.0,64.0,8.0,42.0,14.0,5.0,22.0,0,0,0,22.0,1,36.0,13.0,0.0,57.0,28.0,32.0,21.0,4.0,14.0,10.0,4.0,0.0,0,0,0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.9818181818181818,0.527027027027027,0.4009009009009009,0.07207207207207207,0.125,0.65625,0.21875,0.49122807017543857,0.5614035087719298,0.3684210526315789,0.07017543859649122,0.7142857142857143,0.2857142857142857,0.0,0.611,0.6,0.0,0.0,0.011,2.467,1.3,0.989,0.178,0.711,0.089,0.467,0.156,0.056,0.244,0.0,0.0,0.0,0.244,0.011,0.4,0.144,0.0,0.633,0.311,0.356,0.233,0.044,0.156,0.111,0.044,0.0,0.0,0.0,0.0,0.056,0.011,0.0,0.011,0.011,0.0,0.0,0.067,0.0
José Luis Morales Nogales,163.0,146.0,0,0,17,509.0,145.0,206.0,158.0,143.0,5.0,50.0,88.0,3.0,60.0,0,3,3,60.0,0,13.0,7.0,0.0,35.0,17.0,17.0,11.0,7.0,23.0,5.0,11.0,7.0,2,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8957055214723927,0.28487229862475444,0.40471512770137524,0.3104125736738703,0.03496503496503497,0.34965034965034963,0.6153846153846154,0.4857142857142857,0.4857142857142857,0.3142857142857143,0.2,0.21739130434782608,0.4782608695652174,0.30434782608695654,1.811,1.622,0.0,0.0,0.189,5.656,1.611,2.289,1.756,1.589,0.056,0.556,0.978,0.033,0.667,0.0,0.033,0.033,0.667,0.0,0.144,0.078,0.0,0.389,0.189,0.189,0.122,0.078,0.256,0.056,0.122,0.078,0.022,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0
José María Giménez de Vargas,83.0,79.0,0,0,4,252.0,178.0,66.0,8.0,77.0,37.0,31.0,9.0,4.0,46.0,0,4,4,46.0,0,143.0,78.0,0.0,60.0,33.0,52.0,7.0,1.0,28.0,12.0,14.0,2.0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9518072289156626,0.7063492063492064,0.2619047619047619,0.031746031746031744,0.4805194805194805,0.4025974025974026,0.11688311688311688,0.55,0.8666666666666667,0.11666666666666667,0.016666666666666666,0.42857142857142855,0.5,0.07142857142857142,0.922,0.878,0.0,0.0,0.044,2.8,1.978,0.733,0.089,0.856,0.411,0.344,0.1,0.044,0.511,0.0,0.044,0.044,0.511,0.0,1.589,0.867,0.0,0.667,0.367,0.578,0.078,0.011,0.311,0.133,0.156,0.022,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0
José María Martín-Bejarano Serrano,56.0,50.0,0,0,6,143.0,54.0,81.0,8.0,50.0,5.0,38.0,7.0,0.0,12.0,0,0,0,12.0,0,20.0,11.0,0.0,25.0,12.0,13.0,10.0,2.0,23.0,6.0,14.0,3.0,0,0,0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.8928571428571429,0.3776223776223776,0.5664335664335665,0.055944055944055944,0.1,0.76,0.14,0.48,0.52,0.4,0.08,0.2608695652173913,0.6086956521739131,0.13043478260869565,0.622,0.556,0.0,0.0,0.067,1.589,0.6,0.9,0.089,0.556,0.056,0.422,0.078,0.0,0.133,0.0,0.0,0.0,0.133,0.0,0.222,0.122,0.0,0.278,0.133,0.144,0.111,0.022,0.256,0.067,0.156,0.033,0.0,0.0,0.0,0.022,0.0,0.0,0.033,0.033,0.0,0.0,0.056,0.0
José Raúl Baena Urdiales,97.0,90.0,0,0,7,398.0,111.0,236.0,51.0,130.0,11.0,82.0,37.0,1.0,40.0,1,1,1,40.0,0,39.0,8.0,0.0,42.0,25.0,13.0,25.0,4.0,48.0,7.0,28.0,13.0,1,1,0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.9278350515463918,0.27889447236180903,0.592964824120603,0.12814070351758794,0.08461538461538462,0.6307692307692307,0.2846153846153846,0.5952380952380952,0.30952380952380953,0.5952380952380952,0.09523809523809523,0.14583333333333334,0.5833333333333334,0.2708333333333333,1.078,1.0,0.0,0.0,0.078,4.422,1.233,2.622,0.567,1.444,0.122,0.911,0.411,0.011,0.444,0.011,0.011,0.011,0.444,0.0,0.433,0.089,0.0,0.467,0.278,0.144,0.278,0.044,0.533,0.078,0.311,0.144,0.011,0.011,0.0,0.111,0.011,0.0,0.011,0.011,0.0,0.0,0.122,0.0
José Vicente Gómez Umpiérrez,81.0,75.0,0,0,6,249.0,110.0,123.0,16.0,97.0,15.0,71.0,11.0,1.0,22.0,1,0,0,22.0,0,30.0,22.0,0.0,42.0,23.0,16.0,26.0,0.0,29.0,6.0,18.0,5.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9259259259259259,0.44176706827309237,0.4939759036144578,0.0642570281124498,0.15463917525773196,0.7319587628865979,0.1134020618556701,0.5476190476190477,0.38095238095238093,0.6190476190476191,0.0,0.20689655172413793,0.6206896551724138,0.1724137931034483,0.9,0.833,0.0,0.0,0.067,2.767,1.222,1.367,0.178,1.078,0.167,0.789,0.122,0.011,0.244,0.011,0.0,0.0,0.244,0.0,0.333,0.244,0.0,0.467,0.256,0.178,0.289,0.0,0.322,0.067,0.2,0.056,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
José Ángel Crespo Rincón,19.0,17.0,0,0,2,119.0,82.0,34.0,3.0,31.0,14.0,16.0,1.0,0.0,13.0,1,0,0,13.0,0,33.0,21.0,0.0,26.0,12.0,24.0,2.0,0.0,15.0,4.0,11.0,0.0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8947368421052632,0.6890756302521008,0.2857142857142857,0.025210084033613446,0.45161290322580644,0.5161290322580645,0.03225806451612903,0.46153846153846156,0.9230769230769231,0.07692307692307693,0.0,0.26666666666666666,0.7333333333333333,0.0,0.211,0.189,0.0,0.0,0.022,1.322,0.911,0.378,0.033,0.344,0.156,0.178,0.011,0.0,0.144,0.011,0.0,0.0,0.144,0.0,0.367,0.233,0.0,0.289,0.133,0.267,0.022,0.0,0.167,0.044,0.122,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0
Jozabed Sánchez Ruiz,127.0,114.0,1,1,13,408.0,85.0,220.0,103.0,154.0,9.0,84.0,61.0,0.0,30.0,2,1,1,30.0,0,20.0,5.0,0.0,30.0,21.0,8.0,16.0,6.0,22.0,1.0,17.0,4.0,0,0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8976377952755905,0.20833333333333334,0.5392156862745098,0.25245098039215685,0.05844155844155844,0.5454545454545454,0.3961038961038961,0.7,0.26666666666666666,0.5333333333333333,0.2,0.045454545454545456,0.7727272727272727,0.18181818181818182,1.411,1.267,0.011,0.011,0.144,4.533,0.944,2.444,1.144,1.711,0.1,0.933,0.678,0.0,0.333,0.022,0.011,0.011,0.333,0.0,0.222,0.056,0.0,0.333,0.233,0.089,0.178,0.067,0.244,0.011,0.189,0.044,0.0,0.0,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.0,0.033,0.0
João Pedro Cavaco Cancelo,128.0,119.0,0,0,9,340.0,150.0,140.0,50.0,110.0,23.0,50.0,37.0,0.0,46.0,0,0,0,46.0,0,50.0,24.0,0.0,67.0,37.0,44.0,17.0,6.0,46.0,8.0,24.0,14.0,2,0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9296875,0.4411764705882353,0.4117647058823529,0.14705882352941177,0.20909090909090908,0.45454545454545453,0.33636363636363636,0.5522388059701493,0.6567164179104478,0.2537313432835821,0.08955223880597014,0.17391304347826086,0.5217391304347826,0.30434782608695654,1.422,1.322,0.0,0.0,0.1,3.778,1.667,1.556,0.556,1.222,0.256,0.556,0.411,0.0,0.511,0.0,0.0,0.0,0.511,0.0,0.556,0.267,0.0,0.744,0.411,0.489,0.189,0.067,0.511,0.089,0.267,0.156,0.022,0.0,0.0,0.067,0.011,0.0,0.0,0.0,0.0,0.0,0.067,0.0
Juan Antonio Rodríguez Villamuela,107.0,104.0,2,2,3,456.0,150.0,265.0,41.0,142.0,19.0,97.0,26.0,0.0,52.0,3,2,2,52.0,0,64.0,33.0,0.0,52.0,34.0,24.0,24.0,4.0,59.0,9.0,43.0,7.0,1,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.9719626168224299,0.32894736842105265,0.581140350877193,0.08991228070175439,0.13380281690140844,0.6830985915492958,0.18309859154929578,0.6538461538461539,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.15254237288135594,0.7288135593220338,0.11864406779661017,1.189,1.156,0.022,0.022,0.033,5.067,1.667,2.944,0.456,1.578,0.211,1.078,0.289,0.0,0.578,0.033,0.022,0.022,0.578,0.0,0.711,0.367,0.0,0.578,0.378,0.267,0.267,0.044,0.656,0.1,0.478,0.078,0.011,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0
Juan Carlos Martín Corral,105.0,105.0,0,0,0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.167,1.167,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Juan Carlos Pérez López,53.0,46.0,0,0,7,156.0,60.0,63.0,33.0,49.0,7.0,22.0,20.0,3.0,37.0,1,1,1,37.0,0,20.0,8.0,0.0,25.0,14.0,17.0,6.0,2.0,22.0,5.0,7.0,10.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8679245283018868,0.38461538461538464,0.40384615384615385,0.21153846153846154,0.14285714285714285,0.4489795918367347,0.40816326530612246,0.56,0.68,0.24,0.08,0.22727272727272727,0.3181818181818182,0.45454545454545453,0.589,0.511,0.0,0.0,0.078,1.733,0.667,0.7,0.367,0.544,0.078,0.244,0.222,0.033,0.411,0.011,0.011,0.011,0.411,0.0,0.222,0.089,0.0,0.278,0.156,0.189,0.067,0.022,0.244,0.056,0.078,0.111,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Juan Carlos Valerón Santana,20.0,18.0,0,0,2,33.0,12.0,18.0,3.0,16.0,3.0,10.0,3.0,0.0,4.0,0,0,0,4.0,0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.1875,0.625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.2,0.0,0.0,0.022,0.367,0.133,0.2,0.033,0.178,0.033,0.111,0.033,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.044,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan David Victoria López,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Domínguez Lamas,6.0,5.0,0,0,1,71.0,30.0,33.0,8.0,21.0,2.0,15.0,4.0,0.0,8.0,0,1,1,8.0,0,2.0,1.0,0.0,8.0,5.0,3.0,4.0,1.0,5.0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4225352112676056,0.4647887323943662,0.11267605633802817,0.09523809523809523,0.7142857142857143,0.19047619047619047,0.625,0.375,0.5,0.125,0.0,1.0,0.0,0.067,0.056,0.0,0.0,0.011,0.789,0.333,0.367,0.089,0.233,0.022,0.167,0.044,0.0,0.089,0.0,0.011,0.011,0.089,0.0,0.022,0.011,0.0,0.089,0.056,0.033,0.044,0.011,0.056,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Emmanuel Culio,51.0,47.0,0,0,4,124.0,35.0,69.0,20.0,50.0,5.0,33.0,12.0,1.0,15.0,0,0,0,15.0,0,3.0,0.0,0.0,21.0,14.0,7.0,13.0,1.0,16.0,4.0,10.0,2.0,1,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9215686274509803,0.28225806451612906,0.5564516129032258,0.16129032258064516,0.1,0.66,0.24,0.6666666666666666,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.25,0.625,0.125,0.567,0.522,0.0,0.0,0.044,1.378,0.389,0.767,0.222,0.556,0.056,0.367,0.133,0.011,0.167,0.0,0.0,0.0,0.167,0.0,0.033,0.0,0.0,0.233,0.156,0.078,0.144,0.011,0.178,0.044,0.111,0.022,0.011,0.0,0.0,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.022,0.011
Juan Francisco García García,74.0,72.0,0,0,2,143.0,89.0,44.0,10.0,34.0,10.0,15.0,9.0,1.0,28.0,0,0,0,28.0,0,54.0,22.0,0.0,34.0,23.0,24.0,9.0,1.0,19.0,8.0,9.0,2.0,0,0,0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,0.972972972972973,0.6223776223776224,0.3076923076923077,0.06993006993006994,0.29411764705882354,0.4411764705882353,0.2647058823529412,0.6764705882352942,0.7058823529411765,0.2647058823529412,0.029411764705882353,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.822,0.8,0.0,0.0,0.022,1.589,0.989,0.489,0.111,0.378,0.111,0.167,0.1,0.011,0.311,0.0,0.0,0.0,0.311,0.0,0.6,0.244,0.0,0.378,0.256,0.267,0.1,0.011,0.211,0.089,0.1,0.022,0.0,0.0,0.0,0.078,0.0,0.0,0.022,0.011,0.0,0.011,0.089,0.011
