Model,Accuracy (mean),Accuracy (std),Precision_macro (mean),Precision_macro (std),Recall_macro (mean),Recall_macro (std),F1_macro (mean),F1_macro (std)
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.9027117783170608,0.010713113986756917,0.9156430298427332,0.009888501666373936,0.9172270172987652,0.010407982486456184,0.9158695030966619,0.009922682255026022
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9027103674022235,0.012882989904204247,0.9148417493540194,0.012412899622540002,0.9151816733145297,0.011303667826847549,0.9145263976740242,0.011678245857667906
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9027103674022235,0.010986449664180447,0.9151772628295868,0.011719532856513344,0.916892122866731,0.009590920336750401,0.9153690683211103,0.010322870343711573
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9027103674022235,0.007828540788214171,0.9152046673937996,0.00821338792583289,0.9152045890555675,0.007980816930488976,0.9148024197396116,0.007850176174812483
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9027103674022235,0.013420808529086775,0.9137557532240782,0.012468981076673406,0.9157942146078593,0.012392901860660836,0.9143670855292949,0.012128381007692169
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9027103674022235,0.013733393797454297,0.9145072582326644,0.013135789530438527,0.917619246079239,0.012184129157818696,0.915385578048444,0.0124586784620502
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.013555793091320763,0.9160063790456416,0.014753405133825847,0.9144661397460867,0.01069840365054849,0.9145450527605705,0.012222598785222997
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.013555793091320763,0.9160063790456416,0.014753405133825847,0.9144661397460867,0.01069840365054849,0.9145450527605705,0.012222598785222997
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.013555793091320763,0.9160063790456416,0.014753405133825847,0.9144661397460867,0.01069840365054849,0.9145450527605705,0.012222598785222997
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.02025108119523466,0.91608184716666,0.018835238861208834,0.9152165579503256,0.017029822136509463,0.9152004635975125,0.017786481964548375
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.02025108119523466,0.91608184716666,0.018835238861208834,0.9152165579503256,0.017029822136509463,0.9152004635975125,0.017786481964548375
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.013555793091320763,0.9160063790456416,0.014753405133825847,0.9144661397460867,0.01069840365054849,0.9145450527605705,0.012222598785222997
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.02025108119523466,0.91608184716666,0.018835238861208834,0.9152165579503256,0.017029822136509463,0.9152004635975125,0.017786481964548375
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.02025108119523466,0.91608184716666,0.018835238861208834,0.9152165579503256,0.017029822136509463,0.9152004635975125,0.017786481964548375
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.013555793091320763,0.9160063790456416,0.014753405133825847,0.9144661397460867,0.01069840365054849,0.9145450527605705,0.012222598785222997
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021855070827925,0.013555793091320763,0.9160063790456416,0.014753405133825847,0.9144661397460867,0.01069840365054849,0.9145450527605705,0.012222598785222997
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021855070827923,0.013345443314242821,0.9156697187136105,0.01315886412829696,0.9142583778599842,0.011462817776742873,0.9142864456336615,0.01164010184025325
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021840961679553,0.01064693537715522,0.9138500318031276,0.01138937718693651,0.9139506994861701,0.010468513756512135,0.9133407098239094,0.01015612284601425
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021840961679553,0.01622689013867634,0.9161250283241374,0.016611812038988323,0.9141141018971245,0.013609502615972933,0.9143070979151455,0.014221968444766763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021840961679553,0.01064693537715522,0.9138500318031276,0.01138937718693651,0.9139506994861701,0.010468513756512135,0.9133407098239094,0.01015612284601425
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9021840961679553,0.017076454812923886,0.9144616047760099,0.01613479323420589,0.9149873523301132,0.014777007995266924,0.9142067809090175,0.015213023066447218
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021840961679553,0.01064693537715522,0.9138500318031276,0.01138937718693651,0.9139506994861701,0.010468513756512135,0.9133407098239094,0.01015612284601425
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021840961679553,0.01064693537715522,0.9138500318031276,0.01138937718693651,0.9139506994861701,0.010468513756512135,0.9133407098239094,0.01015612284601425
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021840961679553,0.01622689013867634,0.9161250283241374,0.016611812038988323,0.9141141018971245,0.013609502615972933,0.9143070979151455,0.014221968444766763
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9021840961679553,0.014377943968535619,0.9146916104762461,0.014156402301919597,0.914789823784749,0.012663878416024506,0.9141900519937304,0.01318995269581603
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021840961679553,0.01064693537715522,0.9138500318031276,0.01138937718693651,0.9139506994861701,0.010468513756512135,0.9133407098239094,0.01015612284601425
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021840961679553,0.01064693537715522,0.9138500318031276,0.01138937718693651,0.9139506994861701,0.010468513756512135,0.9133407098239094,0.01015612284601425
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021826852531181,0.010255988767565345,0.9145341010598047,0.010826439239657247,0.9141335626000677,0.00971743392739749,0.9137243820933729,0.00936722541772061
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021826852531181,0.010255988767565345,0.9145341010598047,0.010826439239657247,0.9141335626000677,0.00971743392739749,0.9137243820933729,0.00936722541772061
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9021826852531181,0.012939500202549581,0.9146274021028397,0.012737044227686501,0.9140769867530144,0.011289438574331262,0.9139597087384246,0.011892733786680541
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021826852531181,0.010255988767565345,0.9145341010598047,0.010826439239657247,0.9141335626000677,0.00971743392739749,0.9137243820933729,0.00936722541772061
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9021826852531181,0.015248126439784356,0.9146834821890139,0.014903955528532312,0.9144508475867799,0.013178496472502948,0.9141503108991372,0.013909431189003185
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021826852531181,0.010255988767565345,0.9145341010598047,0.010826439239657247,0.9141335626000677,0.00971743392739749,0.9137243820933729,0.00936722541772061
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021826852531181,0.012150116201426555,0.9163960663226526,0.013429354069640624,0.9142988162686432,0.010413508224175876,0.9143431108496645,0.0106167661672013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021826852531181,0.010255988767565345,0.9145341010598047,0.010826439239657247,0.9141335626000677,0.00971743392739749,0.9137243820933729,0.00936722541772061
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021826852531181,0.012150116201426555,0.9163960663226526,0.013429354069640624,0.9142988162686432,0.010413508224175876,0.9143431108496645,0.0106167661672013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9021826852531181,0.013990139774031608,0.9130835299207373,0.014149973322895292,0.9144408617231885,0.011776758011349642,0.9133570901962986,0.01276870001660825
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9021826852531181,0.011675101093613863,0.9133504596482732,0.01299122158632591,0.9142514677837947,0.009888435509723079,0.9132710939601599,0.011158393226514279
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021826852531181,0.012150116201426555,0.9163960663226526,0.013429354069640624,0.9142988162686432,0.010413508224175876,0.9143431108496645,0.0106167661672013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021826852531181,0.012150116201426555,0.9163960663226526,0.013429354069640624,0.9142988162686432,0.010413508224175876,0.9143431108496645,0.0106167661672013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.9021826852531181,0.012150116201426555,0.9163960663226526,0.013429354069640624,0.9142988162686432,0.010413508224175876,0.9143431108496645,0.0106167661672013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021826852531181,0.010255988767565345,0.9145341010598047,0.010826439239657247,0.9141335626000677,0.00971743392739749,0.9137243820933729,0.00936722541772061
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.9021826852531181,0.012150116201426555,0.9163960663226526,0.013429354069640624,0.9142988162686432,0.010413508224175876,0.9143431108496645,0.0106167661672013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
